,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
569,293986158,GreatGay_,Great Gaybird,2011-05-06 10:07:33+00:00,Anchorage,72,13,78664,http://pbs.twimg.com/profile_images/1342319585/gayowl_normal.JPG,,
570,14652501,bilericoproject,Bilerico Project / LGBTQ Nation,2008-05-04 22:18:29+00:00,United States,6177,1518,29717,http://pbs.twimg.com/profile_images/378800000538582466/60b2b306f724903d7e54cafce9694244_normal.png,https://pbs.twimg.com/profile_banners/14652501/1503101579,
837,206060186,simplechie419,"Chie Lagumen,RN",2010-10-22 05:36:20+00:00,,350,106,35186,http://pbs.twimg.com/profile_images/1296946560228622336/qW6F-CKr_normal.jpg,https://pbs.twimg.com/profile_banners/206060186/1598051131,
848,185318072,Alltop_GLBT,Alltop GLBT,2010-08-31 18:15:43+00:00,,6,0,41050,http://pbs.twimg.com/profile_images/1114693888/IloveAlltop_normal.png,,
885,87467437,gaysifamily,Gaysi Family,2009-11-04 15:52:30+00:00,India,6880,1397,28126,http://pbs.twimg.com/profile_images/1449025469559410689/Tdkj2z0d_normal.jpg,https://pbs.twimg.com/profile_banners/87467437/1560162651,
933,66746634,_LoveAndPride,Love and Pride,2009-08-18 17:49:37+00:00,Look Good. Do Good.,2649,504,27941,http://pbs.twimg.com/profile_images/979044043366821888/VkzrAGPY_normal.jpg,https://pbs.twimg.com/profile_banners/66746634/1522257256,
939,387362871,DonHarrisonLD,DonHarrisonLD,2011-10-08 22:45:17+00:00,Cambridge,273,1062,33493,http://pbs.twimg.com/profile_images/555734554070089728/cwzo7Ce4_normal.png,,
941,182324083,GabrielleColee,GabrielleCole,2010-08-24 10:13:10+00:00,Utah UK  ,282,40,93415,http://pbs.twimg.com/profile_images/1109772859/mol_normal.jpg,,
945,100417719,CantstopulovinM,आकाश चौहान (Jain) 🕉️🚩🇮🇳,2009-12-30 05:44:07+00:00,भरतक्षेत्र,6519,2854,371594,http://pbs.twimg.com/profile_images/1306448306625589253/Z0TTPE60_normal.jpg,https://pbs.twimg.com/profile_banners/100417719/1534300929,
946,376180814,1robertfreeman,robert freeman,2011-09-19 13:04:00+00:00,London,1022,1485,12576,http://pbs.twimg.com/profile_images/1550164279/my-face_normal.jpg,,
953,423635241,colddaune,Cold Daune,2011-11-28 19:07:29+00:00,"Marsh Grass, NC",346,1069,11413,http://pbs.twimg.com/profile_images/663484293428080640/NvzkDKtf_normal.jpg,https://pbs.twimg.com/profile_banners/423635241/1418257250,
955,181086260,Rayyan_Shahzad,Rana Rayyan Shahzad,2010-08-21 06:48:46+00:00,Pakistan,1300,66,104692,http://pbs.twimg.com/profile_images/2910418686/83437ee8d7eef00d26668aa1fa6a2c80_normal.jpeg,,
958,17002080,starked,starked,2008-10-27 16:57:50+00:00,,427,640,11098,http://pbs.twimg.com/profile_images/63557957/starked.com_logo2_normal.jpg,,
961,284304035,DykeMarchTO,Dyke March Toronto,2011-04-19 01:36:28+00:00,Toronto,2105,1073,3315,http://pbs.twimg.com/profile_images/589157645749198849/F1fK21Nb_normal.jpg,https://pbs.twimg.com/profile_banners/284304035/1429301104,
962,150748576,B5Feed,B5Media,2010-06-01 18:33:48+00:00,,576,6,151513,http://pbs.twimg.com/profile_images/950655744/b5logo_normal.jpg,,
964,19310401,GossipGirlGoss,A Fan,2009-01-21 21:53:19+00:00,,186,19,9000,http://pbs.twimg.com/profile_images/72775266/ggavatar_normal.jpg,,
977,17431851,emercait23,emercait23,2008-11-17 02:02:28+00:00,Behind you,445,3011,118230,http://pbs.twimg.com/profile_images/1000362850970370048/F0jPn2Jz_normal.jpg,https://pbs.twimg.com/profile_banners/17431851/1402791614,
983,386925576,proctor_sheri,sheri proctor,2011-10-08 04:53:55+00:00,Boulder,25,124,215,http://pbs.twimg.com/profile_images/1578763641/34615_137206389642519_100000594758386_272233_3416575_n_normal.jpg,https://pbs.twimg.com/profile_banners/386925576/1367257201,
986,358505182,SoNeilPatHarris,So Neil Pat Harris,2011-08-20 01:28:15+00:00,,28,97,9713,http://pbs.twimg.com/profile_images/1504270093/Neil_Patrick_Harris_normal.jpg,,
1013,110199502,shift_in2_turbo,Karim says #FreePalestine 🇺🇸🇯🇲🌹🏳️‍🌈 🌻🇵🇸,2010-01-31 18:17:16+00:00,Lenapehoking,5790,6334,439925,http://pbs.twimg.com/profile_images/1053119466924621824/8vIsBD1R_normal.jpg,https://pbs.twimg.com/profile_banners/110199502/1596621405,
1016,28414671,RachelLapp,Rachel Lapp,2009-04-02 20:38:07+00:00,Europe,1227,201,49479,http://pbs.twimg.com/profile_images/523882863884648448/4eTObsID_normal.jpeg,https://pbs.twimg.com/profile_banners/28414671/1348351281,
1025,52670832,emcrossleyx,EM 🕊,2009-07-01 08:26:59+00:00,"Leeds, UK",270,688,3377,http://pbs.twimg.com/profile_images/1246952098744406016/fmfEMMl7_normal.jpg,https://pbs.twimg.com/profile_banners/52670832/1559393576,
1057,268046219,nokias60v5net,NokiaS60v5_net,2011-03-18 01:45:30+00:00,nokias60v5net,97,272,16737,http://pbs.twimg.com/profile_images/1422861846/271109nokia2_normal.jpg,,
1066,212616456,RPCnewsfeed,RPCnewsfeed,2010-11-06 15:36:32+00:00,Canada,83,0,60638,http://pbs.twimg.com/profile_images/1162560177/canadianflag_normal.jpg,,
1080,236365185,SallyMetSally,When Sally Met Sally,2011-01-10 12:24:37+00:00,London,2739,1833,2492,http://pbs.twimg.com/profile_images/466990586763829248/JmTlDM1n_normal.jpeg,https://pbs.twimg.com/profile_banners/236365185/1400860155,
1081,142768274,instantpulp,Instant Pulp,2010-05-11 18:19:32+00:00,UK,405,1529,1967,http://pbs.twimg.com/profile_images/1084558703/logo-instantpulp_twitter-face_normal.jpg,,
1090,219325134,thegaytv,THE GAY TV,2010-11-24 15:11:18+00:00,,1849,1401,1122,http://pbs.twimg.com/profile_images/1188729002/logo3_tgtv_normal.jpg,,
1094,23026532,ESFtweet,Empowering Spirits,2009-03-06 03:50:03+00:00,United States,1094,1707,21927,http://pbs.twimg.com/profile_images/417060627/Empowering_Spirits_Foundation_Icon_large_normal.jpg,,
1096,130951049,MisfitsRSS,Janeway,2010-04-08 20:50:56+00:00,,70,1,23565,http://pbs.twimg.com/profile_images/807669781/rss_logo_normal.gif,,
1101,27987687,PinkNews,PinkNews,2009-03-31 23:01:38+00:00,Global,258841,1215,217431,http://pbs.twimg.com/profile_images/875364846258225152/IlI2URdW_normal.jpg,https://pbs.twimg.com/profile_banners/27987687/1649326896,
1122,33792351,Roqcity,🤴🏾😈🙌🔺🙌👿🤴🏾,2009-04-21 03:21:07+00:00,Stepping out a phone booth,726,409,82098,http://pbs.twimg.com/profile_images/1513467485655293958/ZdB4z4jP_normal.jpg,https://pbs.twimg.com/profile_banners/33792351/1623210796,
1136,131783674,michaelhammond8,michael hammond,2010-04-11 09:22:13+00:00,,0,0,1721,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
1527,324527915,alovelacejr,AJ Lovelace,2011-06-26 19:45:46+00:00,"Los Angeles, CA",341,137,2377,http://pbs.twimg.com/profile_images/1289714340241670144/B5Ogy5vm_normal.jpg,https://pbs.twimg.com/profile_banners/324527915/1605473266,
1546,70264115,411_HomeDecor,Lety,2009-08-31 00:59:38+00:00,U.A.S,2891,3789,132077,http://pbs.twimg.com/profile_images/390368232/12381_normal.gif,,
1547,46074247,123movie,magalis,2009-06-10 09:25:40+00:00,U.A.S,15127,19654,154905,http://pbs.twimg.com/profile_images/257976373/twitter_background_normal.jpg,,
1548,45050471,vacation4,Dany,2009-06-06 01:21:32+00:00,U.A.S,12162,16337,53444,http://pbs.twimg.com/profile_images/258170322/Copy_of_36886_normal.gif,,
1549,59575640,61surebet,Dany llerena,2009-07-23 20:15:53+00:00,U.A.S,15199,20173,146586,http://pbs.twimg.com/profile_images/384707592/38870_normal.gif,,
1550,30821149,lvonestopshop,Lillian,2009-04-13 06:28:09+00:00,United States,11146,14624,233740,http://pbs.twimg.com/profile_images/378800000605984140/e4c9c5507bb7c66a735f6c136132b34a_normal.jpeg,https://pbs.twimg.com/profile_banners/30821149/1605684667,
1551,37986784,Espanol1,Lillian Juares,2009-05-05 18:37:07+00:00,Nevada,15414,20928,134334,http://pbs.twimg.com/profile_images/384832051/33034_normal.gif,,
1655,86445541,juanleonpajuelo,Juan leon,2009-10-31 02:24:28+00:00,"Antofagasta, Chile",1368,1790,37162,http://pbs.twimg.com/profile_images/1211095532355178496/ZakA4LNz_normal.jpg,https://pbs.twimg.com/profile_banners/86445541/1614835768,
1667,14682346,talazodotcom,Talazo.com,2008-05-07 02:48:14+00:00,USA,213,633,147917,http://pbs.twimg.com/profile_images/1401323160/beauty_normal.jpg,,
2327,172539925,softcoregallery,Softcore Galleries,2010-07-29 23:44:01+00:00,"Berlin, Germany",348,96,69992,http://pbs.twimg.com/profile_images/1091077279/twitter-porn_normal.jpg,,
2328,58098679,theragingqueen,ĐØƝƝƔΞ ßØɄΞƔ (He/Him/They/Y'all/You There),2009-07-19 02:32:07+00:00,San Francisco,1838,2185,233882,http://pbs.twimg.com/profile_images/1010257556621496320/-P4HkRiP_normal.jpg,https://pbs.twimg.com/profile_banners/58098679/1597980022,
2380,370528501,zacharyquincho,Hudson Shorter,2011-09-09 05:25:00+00:00,"Oxnard, CA",48,99,3015,http://pbs.twimg.com/profile_images/1535510773/1315552386_joe_quinto_headshot_normal.jpg,,
2391,23330554,CAM2Go,𝐦𝐢𝐜𝐡𝐚𝐞𝐥 𝐭. 𝐜𝐨𝐥𝐨𝐫𝐠𝐞,2009-03-08 17:34:40+00:00,"Los Angeles, CA",1635,1365,71280,http://pbs.twimg.com/profile_images/1417680932924841984/Cajo9uIb_normal.jpg,https://pbs.twimg.com/profile_banners/23330554/1650739973,
2426,343526018,TheStogieGirls,StogieGirls,2011-07-27 18:12:41+00:00,,1729,1828,4752,http://pbs.twimg.com/profile_images/1465933897/20110718081538-56c5dfb8_normal.jpg,,
2428,384420428,startrekfanz,Star Trek Fanz,2011-10-03 17:09:58+00:00,Space,102,2,3656,http://pbs.twimg.com/profile_images/1571203252/startrek_prof_normal.jpg,,
2640,338749970,shagarvetrip,Shaun Garver,2011-07-20 01:30:00+00:00,"Kansas City, MI",53,128,4213,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
2681,25602083,FrontiersMedia,Frontiers Media,2009-03-20 23:49:17+00:00,Los Angeles,4738,1831,13179,http://pbs.twimg.com/profile_images/776579564373839872/ZMvv-FZl_normal.jpg,https://pbs.twimg.com/profile_banners/25602083/1473986019,
2734,28301925,jasjwang,Jasmine,2009-04-02 07:58:38+00:00,Vancouver & Toronto ,1095,1252,148793,http://pbs.twimg.com/profile_images/1084604462340034560/T2Y0WDbd_normal.jpg,https://pbs.twimg.com/profile_banners/28301925/1423374491,
2758,233933999,Wegdamm,Wegdam,2011-01-04 13:14:15+00:00,"ÜT: 52.2670253,6.9977488",317,330,29462,http://pbs.twimg.com/profile_images/1492882468814393345/CqVirHIL_normal.jpg,,
2778,22669599,d_cantona7,d_cantona7,2009-03-03 20:03:23+00:00,Stadt ohne Fußball,564,568,57385,http://pbs.twimg.com/profile_images/1031244229950038016/BKS4IxNx_normal.jpg,https://pbs.twimg.com/profile_banners/22669599/1407102762,
2817,165066678,redskycrisis,C Bomb,2010-07-10 14:09:03+00:00,In transit...,239,255,12207,http://pbs.twimg.com/profile_images/418444550714040320/i3AGsdo9_normal.jpeg,https://pbs.twimg.com/profile_banners/165066678/1388600217,
2964,240608513,hotpz,hotpz,2011-01-20 09:28:43+00:00,,386,235,47753,http://pbs.twimg.com/profile_images/532190937665921024/eeQFx4bv_normal.jpeg,https://pbs.twimg.com/profile_banners/240608513/1415719294,
2995,189554715,GlobberGossip,GlobberGossip,2010-09-11 15:51:39+00:00,"From UK, USA, AUS",1458,22,51906,http://pbs.twimg.com/profile_images/1151892325/GlobberGossip_normal.png,,
3002,142399046,SexualityNews,Sexuality News,2010-05-10 19:50:47+00:00,,792,1696,5224,http://pbs.twimg.com/profile_images/898465508/twitter_profile_photo_normal.jpg,,
3034,33617853,BetterSexYoga,BetterSexYoga,2009-04-20 18:51:16+00:00,Tehran ,341,61,166514,http://pbs.twimg.com/profile_images/149073149/135---Q1296-copy_normal.jpg,,
3035,138085929,LegWarmers4EvA,KD dance Leg Warmers,2010-04-28 15:47:51+00:00,New York City,347,2126,211707,http://pbs.twimg.com/profile_images/857982138/blue-double-legwarmer-DSC_0063colorized_normal.jpg,https://pbs.twimg.com/profile_banners/138085929/1524342865,
3049,93240350,itsnotmenow,Mike Manning,2009-11-28 19:06:46+00:00,everywhere,19,2196,213670,http://pbs.twimg.com/profile_images/530499276716408832/8XWP0LDL_normal.png,,
3068,261773737,GayNewsReview,Gay News Review,2011-03-06 17:38:54+00:00,🇺🇸 United States,4678,3460,8653,http://pbs.twimg.com/profile_images/1070287505369513984/WJGNWXIF_normal.jpg,https://pbs.twimg.com/profile_banners/261773737/1543856122,
3070,176121056,greathollywoods,hollywood,2010-08-08 16:39:38+00:00,,470,110,81232,http://pbs.twimg.com/profile_images/1098434865/tom-brady_1__normal.jpg,,
3077,314108600,next_test_plz,T T,2011-06-09 18:38:19+00:00,Kansas,70,130,2798,http://pbs.twimg.com/profile_images/1700623956/profile_image_1324234396919_normal.jpg,,
3101,200953399,ChicagoEscort69,GoodTimez,2010-10-10 18:27:19+00:00,Chicago,17,0,9087,http://pbs.twimg.com/profile_images/1142942809/tom-facebookad_normal.jpg,,
3102,30901257,kunkuCw,Kunku Wangdi,2009-04-13 16:51:32+00:00,New York | Bhutan,271,253,2440,http://pbs.twimg.com/profile_images/1505988210589110272/69aCvK2S_normal.jpg,,
3106,194467451,preciousrubie,keeping it funky,2010-09-24 05:37:37+00:00,NYC,362,402,39647,http://pbs.twimg.com/profile_images/1511462245112459273/ozul9LP7_normal.jpg,https://pbs.twimg.com/profile_banners/194467451/1584850505,
3107,2804911,galadarling,Gala Darling,2007-03-29 07:44:23+00:00,Orange County ✨,27206,2987,37170,http://pbs.twimg.com/profile_images/1402523126580215810/5qHB7BGR_normal.jpg,https://pbs.twimg.com/profile_banners/2804911/1607463427,
3447,375276804,MasterSource1,Jane Huang,2011-09-17 20:48:56+00:00,Canada,82,111,1537,http://pbs.twimg.com/profile_images/1547685090/destiny_normal.jpg,,
