,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
368,1184816636601126913,Covfefe45Quinn,❤️Stable Genius,2019-10-17 13:01:28+00:00,"I thought this was America, WA",3723,4721,20423,http://pbs.twimg.com/profile_images/1347402080865030144/655IRi-G_normal.jpg,https://pbs.twimg.com/profile_banners/1184816636601126913/1614248428,
859,876554359030632448,JediAray,JediAray,2017-06-18 21:36:59+00:00,,7,144,1719,http://pbs.twimg.com/profile_images/1266655973910949889/8vNpQ3ui_normal.jpg,https://pbs.twimg.com/profile_banners/876554359030632448/1605659914,
1205,860549960,kielycyrus,kielo ren,2012-10-04 00:06:53+00:00,"California, USA",441,2144,58009,http://pbs.twimg.com/profile_images/1379927223507902465/rqBFOEYn_normal.jpg,https://pbs.twimg.com/profile_banners/860549960/1568917868,
1914,1066936727854411776,prempeh514,Prezzy with the good hair,2018-11-26 06:08:33+00:00,"21 | Montreal, QC",106,416,2582,http://pbs.twimg.com/profile_images/1201185562750664704/GMjuIpls_normal.jpg,https://pbs.twimg.com/profile_banners/1066936727854411776/1598669358,
2518,1074570229877923840,gghotties,gghotties,2018-12-17 07:41:22+00:00,,19,240,107,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
2739,295182490,TiannaBanton,Tianna Banton,2011-05-08 14:38:58+00:00,"London, England",1413,1506,23692,http://pbs.twimg.com/profile_images/1375552633277136896/aUiT838e_normal.jpg,https://pbs.twimg.com/profile_banners/295182490/1609087442,
4128,1222921510408482816,urlocalkpoopies,Boo boo the fool,2020-01-30 16:36:32+00:00,,5,18,1992,http://pbs.twimg.com/profile_images/1226559174080753664/U8ux9ht2_normal.jpg,https://pbs.twimg.com/profile_banners/1222921510408482816/1581270085,
4783,2580478255,jillywonker,jillywonker,2014-06-21 13:33:31+00:00,,73,137,4557,http://pbs.twimg.com/profile_images/1269476839304474624/HhE1hsAL_normal.jpg,https://pbs.twimg.com/profile_banners/2580478255/1494158216,
5121,1271300363132551169,FuzzBeed3,FuzzBeed,2020-06-12 04:36:49+00:00,,1,37,17,http://pbs.twimg.com/profile_images/1271309527573426177/z3WuaWp-_normal.jpg,https://pbs.twimg.com/profile_banners/1271300363132551169/1591938514,
5124,29794588,AtlasBatterie,Dirty Lowdown,2009-04-08 19:18:59+00:00,,892,709,42716,http://pbs.twimg.com/profile_images/1380667592889798656/UIdY7Xip_normal.jpg,https://pbs.twimg.com/profile_banners/29794588/1609008089,
6107,819401042165108736,TotallyBucky,‎𝙱𝚞𝚌𝚔𝚢‎✪,2017-01-12 04:30:06+00:00,"Sebastian, FL",86,459,5247,http://pbs.twimg.com/profile_images/1380236545265963010/7HZ_OeXl_normal.jpg,https://pbs.twimg.com/profile_banners/819401042165108736/1617909227,
6383,2523710969,MellieDarcy,Melanie Darcy,2014-05-02 17:32:39+00:00,,141,685,5298,http://pbs.twimg.com/profile_images/1234880142423580674/HvLcIf6E_normal.jpg,https://pbs.twimg.com/profile_banners/2523710969/1617064284,
6678,1161809848809533442,yutasIitz,ً,2019-08-15 01:20:28+00:00,16 | he dex ,1342,242,30635,http://pbs.twimg.com/profile_images/1379073509352210435/S6g7Sdh8_normal.jpg,https://pbs.twimg.com/profile_banners/1161809848809533442/1617181509,
7446,722606946457485312,Lulu_Vendetta,Lulu,2016-04-20 02:04:56+00:00,"Los Angeles, CA",33,208,1655,http://pbs.twimg.com/profile_images/814332273537392640/0k-CVvPk_normal.jpg,,
7949,1022732816939921408,Cheyenesku,Simon Czaja,2018-07-27 06:37:59+00:00,Out There In The Universe,6,98,1141,http://pbs.twimg.com/profile_images/1346403275319480321/1C6YGO9T_normal.jpg,https://pbs.twimg.com/profile_banners/1022732816939921408/1611650308,
