,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
75,91909404,celebfashiondir,Celebrity Fashion,2009-11-23 01:25:36+00:00,,161,315,2088,http://pbs.twimg.com/profile_images/1282033025/logo2_normal.jpg,,
84,133833979,TtinaR,Tina R,2010-04-16 19:10:49+00:00,"Seattle, WA",191,446,3872,http://pbs.twimg.com/profile_images/3270449585/bca7719dd557bdc0994aa89e496d3345_normal.jpeg,https://pbs.twimg.com/profile_banners/133833979/1361156386,
275,222150371,StrikeTwoPoses,Strike2Poses,2010-12-02 16:10:36+00:00,Brazil ,4395,352,20096,http://pbs.twimg.com/profile_images/2703506649/79603bb7b50ecca45fbdc65b59c718d8_normal.png,https://pbs.twimg.com/profile_banners/222150371/1374430738,
278,129575400,xxSpecial__Kxx,Kelly Li,2010-04-04 19:20:36+00:00,,95,119,9430,http://pbs.twimg.com/profile_images/854926297/n591560456_5479538_9421_normal.jpg,,
324,28854555,yuuiki,ユイー 偷鸡给Xan,2009-04-04 19:33:36+00:00,マレーシア,374,279,42702,http://pbs.twimg.com/profile_images/1501823411429195776/PRwOIORF_normal.jpg,https://pbs.twimg.com/profile_banners/28854555/1588176517,
394,94999131,GorgeousRock,Lora Russell,2009-12-06 13:33:06+00:00,New York,180,632,42002,http://pbs.twimg.com/profile_images/571347924/GorgeousRock_normal.jpg,,
458,252289438,TheStylistSite,The Stylist Site,2011-02-14 22:06:52+00:00,Los Angeles,603,52,1520,http://pbs.twimg.com/profile_images/1250332982/TSS_Logo_normal.png,,
518,158725914,HotAboutTV,Hot About TV,2010-06-23 12:45:59+00:00,,520,14,155038,http://pbs.twimg.com/profile_images/1017333049/HOT-twitter_avatar_orange_normal.jpg,,
519,138180741,HotInFashion,Hot In Fashion,2010-04-28 21:16:14+00:00,,665,34,30988,http://pbs.twimg.com/profile_images/959519062/HOT-twitter_avatar_blue_normal.jpg,,
520,227283038,eyra05,noget nogensen,2010-12-16 12:24:40+00:00,,20,0,19841,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
524,21476507,Fashion_Critic_,Red Carpet Fashion Awards,2009-02-21 10:57:01+00:00,London,147996,128,77655,http://pbs.twimg.com/profile_images/1128299523154092032/ERlduX_a_normal.jpg,https://pbs.twimg.com/profile_banners/21476507/1400068983,
525,79808249,Rio_Chic,#Hannah Harris,2009-10-04 19:21:17+00:00,#BRAZIL /# UK,2462,7,303116,http://pbs.twimg.com/profile_images/924102192/foto4_normal.jpg,https://pbs.twimg.com/profile_banners/79808249/1361975974,
606,24548650,MissLSW,Lily W,2009-03-15 16:51:34+00:00,"Essex, UK",363,362,35212,http://pbs.twimg.com/profile_images/1300611575053770755/6A2qAPsT_normal.jpg,https://pbs.twimg.com/profile_banners/24548650/1515638335,
617,49058284,psbhurji,PS,2009-06-20 17:15:57+00:00,🇰🇪🇬🇧,213,347,8912,http://pbs.twimg.com/profile_images/378800000742024060/7fbde1dbe4524fd1d0f92f98e105271b_normal.jpeg,https://pbs.twimg.com/profile_banners/49058284/1592983876,
646,22220010,jessmeeka,Jess,2009-02-28 02:30:29+00:00,"Kent, UK",862,83,50652,http://pbs.twimg.com/profile_images/798371377590005760/i49PL6BK_normal.jpg,https://pbs.twimg.com/profile_banners/22220010/1603668054,
648,23914373,naviivan,Ivan Lee,2009-03-12 06:57:29+00:00,Melbourne,304,197,3077,http://pbs.twimg.com/profile_images/1641775295/319992_10150468028613385_710978384_10332925_1419291505_n_normal.jpg,https://pbs.twimg.com/profile_banners/23914373/1458549720,
652,72398889,danm969,𝐃𝐚𝐧𝐢𝐞𝐥𝐥𝐞 •🏳️‍🌈• ☭ •,2009-09-07 22:25:01+00:00,"Itaperuna - RJ, Brasil",241,122,62702,http://pbs.twimg.com/profile_images/1486060842206609411/3qJhKiyv_normal.jpg,https://pbs.twimg.com/profile_banners/72398889/1406575934,
659,47806077,itstherealdara,Dara,2009-06-17 01:28:31+00:00,NYC,969,3382,15101,http://pbs.twimg.com/profile_images/1214201327183491072/6tugWYXn_normal.jpg,https://pbs.twimg.com/profile_banners/47806077/1463524107,
708,22871477,mansionofcelebs,Mansion Of Celebs,2009-03-05 03:13:45+00:00,Global,272,131,116093,http://pbs.twimg.com/profile_images/515153141919006722/MTewBeyf_normal.jpeg,https://pbs.twimg.com/profile_banners/22871477/1518654343,
742,20475438,bloheartsyou,Blo Blow Dry Bar,2009-02-09 22:54:17+00:00,Worldwide,8590,2676,17321,http://pbs.twimg.com/profile_images/593459910139990016/WggtxQro_normal.png,https://pbs.twimg.com/profile_banners/20475438/1510695291,
784,16886581,RobertCastley,Robert Castley,2008-10-21 14:21:53+00:00,"Kettering, England",436,149,4446,http://pbs.twimg.com/profile_images/1068465191891935234/gFqFyury_normal.jpg,https://pbs.twimg.com/profile_banners/16886581/1571084545,
