,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
116,52015946,starsactu,Stars Actu,2009-06-29 10:08:16+00:00,Var (83),10494,996,78804,http://pbs.twimg.com/profile_images/667028294915768320/d_4_Sf3N_normal.jpg,,
673,83820920,mayowynnebaxter,mayowynnebaxter,2009-10-20 11:07:40+00:00,"Brighton, Lewes, Eastbourne, E",2864,978,6505,http://pbs.twimg.com/profile_images/1432662513502625792/bbh_fX-9_normal.jpg,https://pbs.twimg.com/profile_banners/83820920/1630409560,
1380,494676930,PopCulture,PopCulture.com,2012-02-17 04:28:50+00:00,"Brentwood, TN",9996,753,93587,http://pbs.twimg.com/profile_images/1418665238027776000/01E5GRxA_normal.jpg,https://pbs.twimg.com/profile_banners/494676930/1614008246,
1384,27891216,theloopca,The Loop,2009-03-31 15:21:42+00:00,Canada,15954,656,55337,http://pbs.twimg.com/profile_images/479328736018300928/t73Cg4-Y_normal.jpeg,https://pbs.twimg.com/profile_banners/27891216/1422638626,
1399,4754824649,radioxyzghana,radioxyz 93.1mhz,2016-01-09 13:45:02+00:00,"Osu, Accra-Ghana",1309,23,15376,http://pbs.twimg.com/profile_images/938684582756368384/LHABziYH_normal.jpg,https://pbs.twimg.com/profile_banners/4754824649/1506203683,
1843,25701904,suggestonline,Suggest,2009-03-21 17:41:30+00:00,,319648,740,162088,http://pbs.twimg.com/profile_images/1433156099411165199/QyA-3cWH_normal.jpg,https://pbs.twimg.com/profile_banners/25701904/1630526016,
1980,757915000447070208,hauntingofnell,ece 🐣,2016-07-26 12:26:32+00:00,,768,221,1639,http://pbs.twimg.com/profile_images/1519208513213546496/Ezcr0hmL_normal.jpg,,
2087,3888053773,terencekoger,Terence L. Koger,2015-10-14 04:39:16+00:00,"Houston, TX",25,6,53169,http://pbs.twimg.com/profile_images/654155566831431681/2DaeFcEz_normal.jpg,https://pbs.twimg.com/profile_banners/3888053773/1444797835,
2445,28648798,Longleashllc,D John McCarthy,2009-04-03 20:45:46+00:00,"Wilbraham, Massachusetts",161,4,22754,http://pbs.twimg.com/profile_images/120381096/Ben_Web_normal.jpg,https://pbs.twimg.com/profile_banners/28648798/1398368325,
2611,3379443112,TheOldTic,Taylor Blackwell,2015-07-16 21:16:28+00:00,The Lou,200,881,4350,http://pbs.twimg.com/profile_images/1106551391202496518/_eu2H8jG_normal.jpg,https://pbs.twimg.com/profile_banners/3379443112/1478239245,
2818,442334220,nxahczerny,shauna//PINNED TWEET,2011-12-21 00:55:05+00:00,Scottish Highlands,1209,62,86003,http://pbs.twimg.com/profile_images/831851198424690688/6VnAwvD0_normal.jpg,https://pbs.twimg.com/profile_banners/442334220/1487163757,
2858,752551517073317888,kitimientertai1,kitimi-entertainment,2016-07-11 17:13:58+00:00,"Philadelphia, PA",12,30,44901,http://pbs.twimg.com/profile_images/752551952513368066/CgcIaYjR_normal.jpg,,
2930,806201460304318464,Business_infoUS,Business Forum,2016-12-06 18:19:41+00:00,,98,39,24776,http://pbs.twimg.com/profile_images/806205273266393089/LjDnp4V6_normal.jpg,https://pbs.twimg.com/profile_banners/806201460304318464/1481049376,
2958,2233092186,EntDailyUK,Entertainment Daily,2013-12-06 14:46:37+00:00,United Kingdom,3613,1167,20516,http://pbs.twimg.com/profile_images/793359539479478272/-Kon2xQM_normal.jpg,https://pbs.twimg.com/profile_banners/2233092186/1521192440,
3344,930437760,_madbitch,{Cumberbitch} 🍷,2012-11-06 20:05:26+00:00,"New York, USA",5138,1336,123704,http://pbs.twimg.com/profile_images/1304122228703924226/7mVat4_l_normal.jpg,https://pbs.twimg.com/profile_banners/930437760/1599345458,
3497,4053782242,UKFilmWork,UK Film Work,2015-10-27 13:45:45+00:00,"London, England",27,0,10053,http://pbs.twimg.com/profile_images/659338573456502784/60cSeSx0_normal.jpg,https://pbs.twimg.com/profile_banners/4053782242/1446033927,
3579,81328323,flickeringmyth,Flickering Myth,2009-10-10 10:34:01+00:00,England,54564,34132,250110,http://pbs.twimg.com/profile_images/1359245653034086411/o7Q-fEMl_normal.jpg,https://pbs.twimg.com/profile_banners/81328323/1612902618,
3612,702653451810033664,OCMenPodcast,OC Men Podcast,2016-02-25 00:36:52+00:00,"Columbia, SC",339,404,2342,http://pbs.twimg.com/profile_images/719950455678246912/LOxhjWZF_normal.jpg,https://pbs.twimg.com/profile_banners/702653451810033664/1459365662,
3741,819261523147124736,bestmovie101,shahrukh alam,2017-01-11 19:15:43+00:00,,2,47,70,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
3809,22504022,therealmarkpain,Mark A Wilson ( Markpain ),2009-03-02 16:56:26+00:00,"Las Vegas, NV",11571,6628,31375,http://pbs.twimg.com/profile_images/1441800740784140301/3ShpOPm4_normal.jpg,https://pbs.twimg.com/profile_banners/22504022/1632587059,
