,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
49,118888630,x0__ni,Ni,2010-03-02 01:10:46+00:00,,405,282,42314,http://pbs.twimg.com/profile_images/1295919931586945024/mwtgacJC_normal.jpg,https://pbs.twimg.com/profile_banners/118888630/1603080603,
229,46816287,brett_terranova,Brett Terranova,2009-06-13 03:29:23+00:00,"Tualatin, OR",335,546,8638,http://pbs.twimg.com/profile_images/1324594465655287808/_Kee6qmH_normal.jpg,https://pbs.twimg.com/profile_banners/46816287/1604614258,
239,228534838,Sire_WhiteClaw,ℂ🐺𖤐,2010-12-20 00:52:37+00:00,Satan’s Kingdom,824,80,37690,http://pbs.twimg.com/profile_images/1475237084483014664/6nnBf3CJ_normal.jpg,https://pbs.twimg.com/profile_banners/228534838/1595380462,
242,314263439,DeckerDI,Prof Dams Moriarty,2011-06-09 23:56:44+00:00,,727,646,45825,http://pbs.twimg.com/profile_images/1249365024595992588/ElKaElKT_normal.jpg,https://pbs.twimg.com/profile_banners/314263439/1638127070,
292,2355612890,innerbeauty1111,Beauty Lies,2014-02-22 02:00:39+00:00,Paris,35,21,12609,http://pbs.twimg.com/profile_images/437046402573946880/QjlKfVko_normal.jpeg,https://pbs.twimg.com/profile_banners/2355612890/1483636448,
320,1678114868,irelanialljh,loml,2013-08-17 12:25:17+00:00,,2005,498,56927,http://pbs.twimg.com/profile_images/1177672859596021762/2KtUH8oL_normal.jpg,https://pbs.twimg.com/profile_banners/1678114868/1569624837,
326,2237063472,aarmnaarmn,Aarmn,2013-12-09 05:25:29+00:00,"Samut Prakan, Thailand",159,581,8536,http://pbs.twimg.com/profile_images/1251326235604443137/i7BIOIkl_normal.jpg,https://pbs.twimg.com/profile_banners/2237063472/1585841955,
339,208449558,hufmagazine,HUF Magazine,2010-10-27 09:13:03+00:00,International,3432,891,8504,http://pbs.twimg.com/profile_images/1501684789157507075/FaLrCmI9_normal.jpg,https://pbs.twimg.com/profile_banners/208449558/1638358973,
451,2152931184,Foxxy_Katt,Katherine Fox,2013-10-24 13:04:55+00:00,,102,134,13035,http://pbs.twimg.com/profile_images/378800000660890740/7982422f2170c3d83f05e32d8cc7309d_normal.jpeg,https://pbs.twimg.com/profile_banners/2152931184/1397918618,
459,67392163,ruinsenior,el ruinsenior,2009-08-20 18:58:50+00:00,"Guayaquil, Ecuador",366,68,48651,http://pbs.twimg.com/profile_images/516378571124649984/B4bpBfay_normal.jpeg,https://pbs.twimg.com/profile_banners/67392163/1398395555,
461,70268469,single_gals,Single Girls,2009-08-31 01:20:03+00:00,The Beach,3277,784,12734,http://pbs.twimg.com/profile_images/392866654/singlegirls_normal.JPG,,
504,712062504,RadioVeraIrelan,Radio Vera Ireland,2012-07-23 08:36:00+00:00,Limerick,255,274,40983,http://pbs.twimg.com/profile_images/516901591564050432/CV_C4lW-_normal.jpeg,https://pbs.twimg.com/profile_banners/712062504/1398083827,
556,1543154720,PinkGirlDress,PinkGirlDresses,2013-06-24 12:06:25+00:00,UK,114,372,2099,http://pbs.twimg.com/profile_images/378800000038890024/11c6a716f96bc59d3041af5bed9c2eb0_normal.jpeg,https://pbs.twimg.com/profile_banners/1543154720/1416927192,
557,56376402,imagecollect,ImageCollect,2009-07-13 13:49:36+00:00,"Los Angeles, CA",5110,527,27696,http://pbs.twimg.com/profile_images/1424861313/Square_IC_Short_Logo_normal.jpg,,
594,2439011230,fassytime,fassytime,2014-03-27 01:50:26+00:00,,483,222,8085,http://pbs.twimg.com/profile_images/691851922442162176/GE0RHU2a_normal.jpg,https://pbs.twimg.com/profile_banners/2439011230/1396738494,
664,634633111,salonsck,Salon SCK,2012-07-13 14:53:55+00:00,"New York City, NY",611,538,3857,http://pbs.twimg.com/profile_images/420708058012991488/Xe8kU_Dh_normal.png,https://pbs.twimg.com/profile_banners/634633111/1389139323,
709,2426042190,wallpaperspub,Andrey,2014-04-03 18:50:30+00:00,World,94,1,500,http://pbs.twimg.com/profile_images/451843336198819841/cA7AI5na_normal.jpeg,,
730,349747661,ladnekendal,Kendal Michelle Berg,2011-08-06 16:38:22+00:00,"Wilmington, NC",3,31,1984,http://pbs.twimg.com/profile_images/1481326227/heyyou_normal.jpg,,
860,998209608,TheRandomBeauty,Random Beauty,2012-12-08 23:41:19+00:00,,10,0,1370,http://pbs.twimg.com/profile_images/2950084657/dc393822663632f9fbcaa066a29a2a16_normal.jpeg,,
933,363852455,carlita_jones,LitaJJJJ,2011-08-28 20:06:31+00:00,Chicago,380,528,12178,http://pbs.twimg.com/profile_images/749967058847338496/is0EqGby_normal.jpg,https://pbs.twimg.com/profile_banners/363852455/1467731405,
1008,2221805274,jeni_fraser,Jen ⚰⁷ #weareone,2013-11-29 17:45:53+00:00,Scotland,719,2998,12260,http://pbs.twimg.com/profile_images/1342616683689734145/cC6cID_I_normal.jpg,https://pbs.twimg.com/profile_banners/2221805274/1639500283,
1009,205953971,sansetoiles,Laura 🇨🇴,2010-10-21 23:45:41+00:00,Colombia,6116,4566,106392,http://pbs.twimg.com/profile_images/1346527177911767047/pWkYvXeI_normal.png,https://pbs.twimg.com/profile_banners/205953971/1609872270,
1106,59636879,SHONZiOnDemand,Shawn Sadler,2009-07-24 00:24:12+00:00,⚡️. ⚡️. ⚡️,66,216,1210,http://pbs.twimg.com/profile_images/2377696095/o3r6ynll7jr9p7pqah6i_normal.jpeg,https://pbs.twimg.com/profile_banners/59636879/1394398361,
1114,2241853776,xowells,Wells,2013-12-12 05:31:58+00:00,LA,33,44,183,http://pbs.twimg.com/profile_images/454117145819885568/R5Vd7t9N_normal.jpeg,https://pbs.twimg.com/profile_banners/2241853776/1397108821,
1133,427772999,Scarmesis,Laura,2011-12-03 23:31:02+00:00,"Lyon, Rhône-Alpes et Hyrule",11,61,141,http://pbs.twimg.com/profile_images/676101296097771520/Fuy49OAe_normal.jpg,https://pbs.twimg.com/profile_banners/427772999/1450029465,
1165,116244830,9luvdiedbe4,9LUV_buddhaLAB,2010-02-21 18:44:10+00:00,E.A.r.t.h. ,727,722,37937,http://pbs.twimg.com/profile_images/1270093675524173825/HyQSAkqO_normal.jpg,https://pbs.twimg.com/profile_banners/116244830/1525798498,
1235,223427125,athiinaS2,C6 Thoma pls and thank you,2010-12-06 10:54:50+00:00,"Adelaide, Australia",265,1055,203322,http://pbs.twimg.com/profile_images/1442782449604304897/nTmV8u5R_normal.jpg,https://pbs.twimg.com/profile_banners/223427125/1632821116,
1306,1118910595,sallyhansenuk,Sally Hansen,2013-01-25 09:59:09+00:00,"England, United Kingdom",7923,422,2474,http://pbs.twimg.com/profile_images/918400950385115136/_96cTZKh_normal.jpg,https://pbs.twimg.com/profile_banners/1118910595/1509622124,
1320,2513158382,YourHearteyes,Rianne #BringWynonnaHome,2014-05-21 17:24:33+00:00,The Netherlands,218,55,8717,http://pbs.twimg.com/profile_images/1451160430185963526/OdxZtTAB_normal.jpg,https://pbs.twimg.com/profile_banners/2513158382/1599646259,
1321,547599047,Ellieregal98,Ellie,2012-04-07 13:18:41+00:00,Shropshire UK,618,289,82155,http://pbs.twimg.com/profile_images/1367218333402214401/rXFBLjnK_normal.jpg,https://pbs.twimg.com/profile_banners/547599047/1594941010,
1333,233204842,BGBeatMaker,Stone Cold Beatz,2011-01-02 16:10:33+00:00,,16,41,452,http://pbs.twimg.com/profile_images/1804356194/D1_normal.jpg,,
1335,23397592,willsheffer96,Will Sheffer,2009-03-09 03:39:17+00:00,"Detroit, MI",374,293,9305,http://pbs.twimg.com/profile_images/866148806559227904/nxlXmENO_normal.jpg,https://pbs.twimg.com/profile_banners/23397592/1461202551,
1396,221295080,laphotoschool,The LA Photo School,2010-11-30 07:58:36+00:00,Los Angeles,233,472,717,http://pbs.twimg.com/profile_images/1179049958/Picture_3_normal.png,,
1466,539485511,NoCoastBias,No Coast Bias,2012-03-28 23:40:47+00:00,The Middle of Everywhere,2478,2268,15664,http://pbs.twimg.com/profile_images/517745693050417152/akts607l_normal.png,https://pbs.twimg.com/profile_banners/539485511/1514520946,
1561,2483952595,waves_musica,Waves,2014-05-08 15:42:22+00:00,España,11191,7838,219385,http://pbs.twimg.com/profile_images/934148468414799872/572JolyI_normal.jpg,https://pbs.twimg.com/profile_banners/2483952595/1511553078,
