,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
28,955102550390378496,MarkWix2,Mark Wix SCD,2018-01-21 15:39:27+00:00,"Grimsby, England",218,1590,4743,http://pbs.twimg.com/profile_images/1291754162166931458/ehNW4Su6_normal.jpg,https://pbs.twimg.com/profile_banners/955102550390378496/1590954051,
31,114701546,beguiled2017,sofia coppola funko pop,2010-02-16 09:50:59+00:00,,727,532,237574,http://pbs.twimg.com/profile_images/1275766879404113925/3-cgV1f8_normal.jpg,https://pbs.twimg.com/profile_banners/114701546/1610613326,
57,30414118,DriverBrian,Brian Schmitt 🌊♥️🇺🇲,2009-04-11 06:48:45+00:00," New Jersey, USA",21434,18431,69025,http://pbs.twimg.com/profile_images/1029339515335467008/QXFfmDkH_normal.jpg,https://pbs.twimg.com/profile_banners/30414118/1598147743,
120,3012072137,CelebritiesRep,Celebrities Report,2015-02-02 12:06:47+00:00,,3698,1860,132377,http://pbs.twimg.com/profile_images/562220923990712320/Efkiei7V_normal.png,https://pbs.twimg.com/profile_banners/3012072137/1426554946,
121,23149578,invent_therapy,Richard Haberkern,2009-03-07 01:42:10+00:00,"Los Angeles, CA",5617,1721,390384,http://pbs.twimg.com/profile_images/738788282771771393/smAfi3r__normal.jpg,https://pbs.twimg.com/profile_banners/23149578/1483808412,
124,299246196,NorbertMeiller,Norbert Müller,2011-05-15 19:02:28+00:00,,187,256,22364,http://pbs.twimg.com/profile_images/1364534025/twittpic_normal.png,,
140,113863953,stevenbold,Son Pham,2010-02-13 08:36:13+00:00,Singapore,420,63,104842,http://pbs.twimg.com/profile_images/1020124068022894592/MB-xII_B_normal.jpg,https://pbs.twimg.com/profile_banners/113863953/1498997444,
164,823581524394201092,AIofTheDay,AI Of The Day,2017-01-23 17:21:51+00:00,,133,41,14603,http://pbs.twimg.com/profile_images/823588529653489664/drRpC0g5_normal.jpg,https://pbs.twimg.com/profile_banners/823581524394201092/1485193408,
165,36512422,bronxze,bronxze,2009-04-29 23:00:53+00:00,#tweet2tweet planet earth uk,2609,4993,57581,http://pbs.twimg.com/profile_images/560032757/imagesgorillas_normal.jpg,https://pbs.twimg.com/profile_banners/36512422/1453506060,
166,2787003371,GabCommsAfrica,Gab Communications Africa,2014-09-27 11:15:47+00:00,"Johannesburg, South Africa",957,27,1596,http://pbs.twimg.com/profile_images/1260235494945947648/_bk43wXV_normal.jpg,https://pbs.twimg.com/profile_banners/2787003371/1611925430,
176,988348905988546560,kathscey,Kathy Sce Cutis,2018-04-23 09:28:36+00:00,,42,168,5682,http://pbs.twimg.com/profile_images/993773666436632576/X0tTuLGq_normal.jpg,https://pbs.twimg.com/profile_banners/988348905988546560/1525768056,
178,844153576368758784,JennyTrinh19,The Royal Lineaga,2017-03-21 11:47:51+00:00,"New York, USA",32,134,6904,http://pbs.twimg.com/profile_images/999479110865842176/AtmP4LGm_normal.jpg,https://pbs.twimg.com/profile_banners/844153576368758784/1527129197,
204,14297868,SheKnows,SheKnows,2008-04-03 23:37:52+00:00,USA,56651,3998,51594,http://pbs.twimg.com/profile_images/1286029905982095362/ODLxGmHe_normal.jpg,https://pbs.twimg.com/profile_banners/14297868/1613502377,
252,805149803910938624,Softynews,Softy News,2016-12-03 20:40:47+00:00,"Multan, Pakistan",374,2,72881,http://pbs.twimg.com/profile_images/899124439866105856/tTEM5GHm_normal.jpg,https://pbs.twimg.com/profile_banners/805149803910938624/1503202920,
268,839051533769666562,IGossipAll,Entertainment 4 All,2017-03-07 09:54:09+00:00,,131,1036,12327,http://pbs.twimg.com/profile_images/839056075072684032/2-Cy0A_6_normal.jpg,https://pbs.twimg.com/profile_banners/839051533769666562/1488881428,
274,1531699093,15MinuteNewsEnt,Entertainment News,2013-06-19 18:49:54+00:00,,497,1267,120156,http://pbs.twimg.com/profile_images/378800000316936405/01010dd3ccb3c4355dd444d092db18d1_normal.png,https://pbs.twimg.com/profile_banners/1531699093/1442311850,
275,478545350,MekoStarr,Gospel Music,2012-01-30 11:56:17+00:00,"Atlanta, Georgia 30301",1103,1717,96071,http://pbs.twimg.com/profile_images/1791933034/Meko_Starr_cover_normal.jpg,https://pbs.twimg.com/profile_banners/478545350/1455565142,
278,15856435,MSN,MSN,2008-08-14 22:00:49+00:00,"Redmond, WA, USA",230171,758,245425,http://pbs.twimg.com/profile_images/509007133283598338/-T4ohr0o_normal.png,https://pbs.twimg.com/profile_banners/15856435/1507822544,
279,4380936209,plusmediang,PlusMediang.com,2015-12-05 08:04:25+00:00,Nigeria,360,269,3378,http://pbs.twimg.com/profile_images/1032553441099493381/fzhU4G9j_normal.jpg,https://pbs.twimg.com/profile_banners/4380936209/1535014877,
288,20433284,ewnupdates,Eyewitness News,2009-02-09 13:03:22+00:00,South Africa,1274603,3658,336377,http://pbs.twimg.com/profile_images/528193258321498112/7LRNhYBc_normal.png,https://pbs.twimg.com/profile_banners/20433284/1616077817,
300,382945513,ArleneBHeed,Arlene B. Heed,2011-10-01 00:11:31+00:00,"North Valley Stream, New York",630,3482,43167,http://pbs.twimg.com/profile_images/1064309399869505537/mVj6BJXT_normal.jpg,,
453,93998005,igucampos,igu,2009-12-02 02:07:15+00:00,"Sao Paulo, Brazil",120062,1629,14987,http://pbs.twimg.com/profile_images/1383221067330711559/KHw_-Nnm_normal.jpg,https://pbs.twimg.com/profile_banners/93998005/1618602888,
508,966734358651592704,NetflixAndLamp,NetflixAndLamp,2018-02-22 18:00:06+00:00,,2422,627,8247,http://pbs.twimg.com/profile_images/966735875886366720/CSJbhT5T_normal.jpg,,
550,2312406120,InTheFame,InTheFame,2014-01-26 20:13:24+00:00,,1043,218,172674,http://pbs.twimg.com/profile_images/444207988924878848/9EAMQpPN_normal.png,https://pbs.twimg.com/profile_banners/2312406120/1402396462,
