,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
28,759820890,mochegato,Plain Little Turtle Named Mack,2012-08-15 17:42:27+00:00,"Kansas, USA",75,327,20143,http://pbs.twimg.com/profile_images/900569672030060545/o3DcAyqC_normal.jpg,https://pbs.twimg.com/profile_banners/759820890/1471109968,
110,737142202481016832,chidambara09,Chidambara .ML.,2016-05-30 04:42:51+00:00,Mysore  and  BERLIN,8963,14,1447421,http://pbs.twimg.com/profile_images/760774125522518016/jhzjWv0i_normal.jpg,https://pbs.twimg.com/profile_banners/737142202481016832/1538216794,
139,14396621,oceandog,oceandog,2008-04-15 13:50:42+00:00,"Florida, USA",6517,6060,100794,http://pbs.twimg.com/profile_images/1080123176850546688/ordNFs2M_normal.jpg,https://pbs.twimg.com/profile_banners/14396621/1610317928,
142,736359122,johnmichaelvanO,john michael vanOs,2012-08-04 08:21:31+00:00,melbourne australia,589,4933,77598,http://pbs.twimg.com/profile_images/2491546434/9wwu30anyt5f9535tmad_normal.jpeg,,
149,157431055,carribablue,peter alexander,2010-06-19 20:02:53+00:00,london,1466,2793,79069,http://pbs.twimg.com/profile_images/3678052935/1daadc1ae590ce18a76752d605b3d273_normal.jpeg,https://pbs.twimg.com/profile_banners/157431055/1446107831,
150,35748752,sofokleous10,sofokleous10 -www.oikonomia.gr,2009-04-27 14:06:07+00:00,Athens,20143,13716,552169,http://pbs.twimg.com/profile_images/378800000599707653/014c711cc3fb5b42b3c61b98f2ac1061_normal.jpeg,https://pbs.twimg.com/profile_banners/35748752/1399120465,
164,974058424337039361,WillamKelley,William,2018-03-14 23:03:20+00:00,Trapped in my own mind ,813,619,38006,http://pbs.twimg.com/profile_images/1371503247589044224/vdcOw80I_normal.jpg,https://pbs.twimg.com/profile_banners/974058424337039361/1604768803,
344,838270968523010048,latestupdate6,WBC News,2017-03-05 06:12:28+00:00,United States,2494,2513,53294,http://pbs.twimg.com/profile_images/1043202665612816385/d-zTwP6u_normal.jpg,https://pbs.twimg.com/profile_banners/838270968523010048/1538759588,
384,567389852,RealMarlinsFan,🅡🅔🅐🅛Ⓜ️🅐🅡🅛🅘🅝🅢🅕🅐🅝🗯,2012-04-30 17:21:45+00:00,Everywhere you need me to be ,2001,2604,332265,http://pbs.twimg.com/profile_images/1373038093545127950/Wv6IDuOx_normal.jpg,https://pbs.twimg.com/profile_banners/567389852/1593394741,
417,826466136644521986,DM_breakingnews,Daily Mail Breaking,2017-01-31 16:24:16+00:00,,52,21,31722,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
418,2185554632,SemperArgentum,Let Me Squeeze Your Silver Shortly,2013-11-10 04:03:36+00:00,"Philadelphia, PA",2986,3115,216108,http://pbs.twimg.com/profile_images/1057970025934409728/40mmMSjl_normal.jpg,https://pbs.twimg.com/profile_banners/2185554632/1541074622,
781,3875263517,omnigist1,Fashion & Beauty NG,2015-10-05 23:11:56+00:00,"Lagos, Nigeria",1533,3397,105152,http://pbs.twimg.com/profile_images/690441164705632256/EBd0T-iF_normal.jpg,,
1172,893111385412038656,edmachina,𝚎𝚍𝚍𝚒𝚎,2017-08-03 14:08:42+00:00,dmv | nyc,385,174,19126,http://pbs.twimg.com/profile_images/1212554546683219968/IvZDJd0u_normal.jpg,https://pbs.twimg.com/profile_banners/893111385412038656/1577930507,
1179,1081744372708896768,hoshincel,leti,2019-01-06 02:48:51+00:00,,238,122,8232,http://pbs.twimg.com/profile_images/1158919719073832960/dFoQeuYk_normal.jpg,https://pbs.twimg.com/profile_banners/1081744372708896768/1611350175,
1572,3379237198,joseph_fascio,Joseph Fascio #RIPKobe,2015-07-16 18:48:56+00:00,"Chino Hills, CA",171,466,29550,http://pbs.twimg.com/profile_images/1370130394234822657/8ylZ959C_normal.png,https://pbs.twimg.com/profile_banners/3379237198/1448949727,
1756,25206219,adanagirl,Greta the Cat’s BFF,2009-03-19 01:25:07+00:00,Texas,369,684,66873,http://pbs.twimg.com/profile_images/1382509438980943872/Hv0sedid_normal.jpg,https://pbs.twimg.com/profile_banners/25206219/1593141307,
1971,2614779376,CrookallP,Phil,2014-06-16 17:28:58+00:00,"Wokingham, England",32,395,237,http://pbs.twimg.com/profile_images/826095013188796416/3ifzI9-v_normal.jpg,https://pbs.twimg.com/profile_banners/2614779376/1528987276,
1974,2902715992,AssholeMovies,A. Movies,2014-12-02 18:48:13+00:00,"Ottawa, Ontario",5572,4475,19092,http://pbs.twimg.com/profile_images/713144134379433984/RKBmknnY_normal.jpg,https://pbs.twimg.com/profile_banners/2902715992/1458861809,
2001,378071020,NotaLatino,J,2011-09-22 15:57:02+00:00,Somewhere on Earth,123,518,12587,http://pbs.twimg.com/profile_images/1366076553361297412/pbkpPhAi_normal.jpg,https://pbs.twimg.com/profile_banners/378071020/1593639123,
2473,982178419,VTOfficial,VT,2012-12-01 09:16:00+00:00,The internet,9775,10,6429,http://pbs.twimg.com/profile_images/1019177343355703296/47rWDUFq_normal.jpg,,
2489,88169027,ShadeStar81,Ikki,2009-11-07 11:40:04+00:00,"Rotterdam, The Netherlands",131,983,24878,http://pbs.twimg.com/profile_images/1297063215/Igmar_22_normal.jpg,,
2499,751139318987628545,cheeryrosie,CheeryRosie Wald-mignon #JusticeForJohnnyDepp 🍩,2016-07-07 19:42:24+00:00,,504,702,24029,http://pbs.twimg.com/profile_images/1383127827999035393/DHAnZkDd_normal.jpg,https://pbs.twimg.com/profile_banners/751139318987628545/1616622050,
2530,368193080,Landstanding,diana leigh devers-roberts,2011-09-05 07:16:09+00:00,corvallis oregon 97333,431,1671,11826,http://pbs.twimg.com/profile_images/1076242774716964864/7dVIvvEh_normal.jpg,https://pbs.twimg.com/profile_banners/368193080/1551318667,
2735,200884590,munabalde,Muna,2010-10-10 14:56:07+00:00,"Lisboa, Portugal",149,239,9399,http://pbs.twimg.com/profile_images/1095724692189659137/Nce8-IA2_normal.png,https://pbs.twimg.com/profile_banners/200884590/1550076194,
2862,1024709381416538112,johnnyd15482425,johnnydeppfan,2018-08-01 17:32:09+00:00,"San Carlos de Bariloche, Argen",541,709,834,http://pbs.twimg.com/profile_images/1282069714550882306/i9w_0n9C_normal.jpg,https://pbs.twimg.com/profile_banners/1024709381416538112/1594782757,
2900,521285850,Janssenstony,janssenstony,2012-03-11 12:38:37+00:00,,0,3,1557,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
2915,45727914,muzi_kha,Thwip!,2009-06-09 01:24:56+00:00,The Office,88,450,354333,http://pbs.twimg.com/profile_images/860171086477918213/CL0Nqisp_normal.jpg,https://pbs.twimg.com/profile_banners/45727914/1493915794,
2916,250425415,chris19thws,chris19thws,2011-02-11 02:14:43+00:00,Philippines,225,370,330768,http://pbs.twimg.com/profile_images/2374755286/p9vxo6gcmilgrnwxld3o_normal.jpeg,https://pbs.twimg.com/profile_banners/250425415/1468006149,
