,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
107,21455853,NeNeGooter,Renee Gauthier,2009-02-21 02:05:44+00:00,"Los Angeles, CA",2117,1124,6810,http://pbs.twimg.com/profile_images/775574398698856448/kUKKaBUp_normal.jpg,https://pbs.twimg.com/profile_banners/21455853/1501517583,
1379,1062519918464131073,TweeterTweaker,Tweet Tweaker,2018-11-14 01:37:44+00:00,,620,90,12051,http://pbs.twimg.com/profile_images/1385258837398097922/_zd0nMnH_normal.jpg,https://pbs.twimg.com/profile_banners/1062519918464131073/1574709338,
1478,1289169181,twwebb25,Ty Webb,2013-03-22 16:52:55+00:00,LA,560,464,9194,http://pbs.twimg.com/profile_images/1312919765988540416/iruikbEP_normal.jpg,https://pbs.twimg.com/profile_banners/1289169181/1563753289,
1910,4490079132,beausdownfall,💫 b e a u.,2015-12-07 21:57:18+00:00,sammy’s lil baby ✨,573,446,16150,http://pbs.twimg.com/profile_images/1383594181445095424/v9h-DAjf_normal.jpg,https://pbs.twimg.com/profile_banners/4490079132/1618709534,
2257,253772579,jennlapp,jenn,2011-02-17 23:06:00+00:00,,275,927,11707,http://pbs.twimg.com/profile_images/1273105007437586433/Zk6cFS1M_normal.jpg,https://pbs.twimg.com/profile_banners/253772579/1581713781,
2428,758277445,ScarletthMerk,Scar✨,2012-08-15 01:28:38+00:00,,740,604,39283,http://pbs.twimg.com/profile_images/1385412806070071298/KKvxn8z0_normal.jpg,https://pbs.twimg.com/profile_banners/758277445/1614710004,
2461,235667339,franhoepfner,fran hoepfner,2011-01-08 20:03:16+00:00,🍎,13751,978,19113,http://pbs.twimg.com/profile_images/1349853073817169920/X-3QcQVF_normal.jpg,https://pbs.twimg.com/profile_banners/235667339/1450933314,
3058,1039994315810848769,iwasoutinmiami,Miami,2018-09-12 21:49:01+00:00,"Manhattan, NY",472,346,20818,http://pbs.twimg.com/profile_images/1140796430224781313/bMz-Valj_normal.jpg,https://pbs.twimg.com/profile_banners/1039994315810848769/1560822039,
3223,26891142,sometimesCATHY,Cathy | stream LIKE WATER 🌊,2009-03-26 23:46:56+00:00,,163,115,28472,http://pbs.twimg.com/profile_images/1026710756077625344/Zjhy8Guj_normal.jpg,https://pbs.twimg.com/profile_banners/26891142/1613677777,
3503,21126796,Fosteezio,Shaun,2009-02-17 20:31:19+00:00,"Getting up, to get down",315,985,8012,http://pbs.twimg.com/profile_images/1369761096261844992/7K3Ba1eA_normal.jpg,https://pbs.twimg.com/profile_banners/21126796/1615411720,
5057,1008425079179563008,KeiranLeeDILF,Keiran Lee {Parody} (Prolly not here; F Corona),2018-06-17 19:04:09+00:00,#LegionsRPGClub,517,249,1725,http://pbs.twimg.com/profile_images/1008426152887635968/eJNXM_xO_normal.jpg,https://pbs.twimg.com/profile_banners/1008425079179563008/1561439079,
5314,1060833150098698242,smrdimipatka,prdojlo,2018-11-09 09:55:07+00:00,,2,16,107,http://pbs.twimg.com/profile_images/1226543964980940803/WW6KpbbS_normal.jpg,,
5680,955878284,defenceless_mp3,rebecca,2012-11-18 17:21:51+00:00,,638,453,18935,http://pbs.twimg.com/profile_images/1338195653894303744/neOZb606_normal.jpg,https://pbs.twimg.com/profile_banners/955878284/1607885681,
6450,36563719,Ashkayk,Ash Kay,2009-04-30 02:12:49+00:00,"Chicago, IL",2535,647,27761,http://pbs.twimg.com/profile_images/1375959926850396161/Y2cPBuoV_normal.jpg,https://pbs.twimg.com/profile_banners/36563719/1601948158,
6460,251273616,MaypoleonDynmyt,James,2011-02-12 20:08:32+00:00,Philadelphia,152,670,12218,http://pbs.twimg.com/profile_images/1259454849780940801/lyYvJZIK_normal.jpg,https://pbs.twimg.com/profile_banners/251273616/1531948778,
7052,62736192,TheWillToLive,Wil,2009-08-04 06:14:35+00:00,"San Jose, California",114,86,7748,http://pbs.twimg.com/profile_images/1357013895924252673/Od7E9s82_normal.jpg,https://pbs.twimg.com/profile_banners/62736192/1596470907,
