,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
154,975750223023824896,jaskiersbard,❔megsie ᱬ◊ⴵ | saw batman x7 | danonation❔,2018-03-19 15:05:56+00:00,"Vision Residence, Westview",658,551,52730,http://pbs.twimg.com/profile_images/1518919835673108480/cjNSu0pj_normal.jpg,https://pbs.twimg.com/profile_banners/975750223023824896/1578027078,
161,1026593921202368512,horberrett,Jink Horberrett - almond,2018-08-06 22:20:39+00:00,"Le Gras, France",21,228,718,http://pbs.twimg.com/profile_images/1026595614384156672/iuoYn1g9_normal.jpg,https://pbs.twimg.com/profile_banners/1026593921202368512/1533594475,
301,723515274,smakhanian,Shannon Makhanian,2012-07-29 06:37:34+00:00,"Hollywood, Los Angeles",5735,6282,124940,http://pbs.twimg.com/profile_images/1420666578501193733/-fpwsqng_normal.jpg,https://pbs.twimg.com/profile_banners/723515274/1604836638,
475,2919031971,Emmatheslayer22,Emmatheslayer22,2014-12-13 04:44:33+00:00,,514,1235,115966,http://pbs.twimg.com/profile_images/1402780102455345152/3lNTJ-6o_normal.jpg,https://pbs.twimg.com/profile_banners/2919031971/1606012395,
634,1306023415531225088,Doodlized3,Doodlized,2020-09-16 00:13:52+00:00,Your Mother's current location,32,631,4617,http://pbs.twimg.com/profile_images/1306023758637957122/akCAfrHi_normal.jpg,https://pbs.twimg.com/profile_banners/1306023415531225088/1600215375,
728,68187058,RosannaWright,R🌹sanna Jacks🌻n Wright🦉_ART,2009-08-23 17:10:15+00:00,HARLEM-NYC,3665,3762,48084,http://pbs.twimg.com/profile_images/1517625163650633729/AXZCEaax_normal.jpg,https://pbs.twimg.com/profile_banners/68187058/1650665244,
925,45243288,wankism,༒ ␈ ༒,2009-06-06 23:57:59+00:00,626,847,468,80303,http://pbs.twimg.com/profile_images/1516285418534146048/rv7Sneis_normal.jpg,https://pbs.twimg.com/profile_banners/45243288/1647235301,
1018,1115689574187945985,machphonte,Hamza,2019-04-09 18:54:57+00:00,,71,351,11088,http://pbs.twimg.com/profile_images/1513355272189878275/9hlJ5twC_normal.jpg,https://pbs.twimg.com/profile_banners/1115689574187945985/1649647000,
1233,73201006,Jaykansher,TikoTwai,2009-09-10 19:40:15+00:00,"In Your heart, Human Body ",146,244,10656,http://pbs.twimg.com/profile_images/1455270036327829504/5iWXpKYc_normal.jpg,https://pbs.twimg.com/profile_banners/73201006/1649464678,
1455,1311549444408606720,Gayboi1881,BUGGY D. CLOWN,2020-10-01 06:12:24+00:00,District court room 4.,26,188,7962,http://pbs.twimg.com/profile_images/1515607115729149953/J9Ps0jLB_normal.jpg,https://pbs.twimg.com/profile_banners/1311549444408606720/1650921642,
2682,2816513892,Racinggrrl,StandUp4Ukraine,2014-09-18 07:22:01+00:00,,6,23,701,http://pbs.twimg.com/profile_images/1503965022023680001/8m8zjoRS_normal.jpg,https://pbs.twimg.com/profile_banners/2816513892/1647407508,
2825,2550392606,turrible_tao,the count of monte crypto,2014-06-06 16:10:07+00:00,,8052,1243,134000,http://pbs.twimg.com/profile_images/1485074234103812101/HL9D6BHE_normal.jpg,https://pbs.twimg.com/profile_banners/2550392606/1524717880,
3169,3368959480,iseankyle,Sean Kyle,2015-07-10 08:24:51+00:00,,229,106,61589,http://pbs.twimg.com/profile_images/619422279168974848/3JytuUlx_normal.jpg,https://pbs.twimg.com/profile_banners/3368959480/1436519751,
3187,1361576052477280256,dreyamedia,Dreya,2021-02-16 07:20:17+00:00,"Middletown, Delaware",920,9,10880,http://pbs.twimg.com/profile_images/1361576157058117632/QlsuJSRe_normal.jpg,https://pbs.twimg.com/profile_banners/1361576052477280256/1613460142,
