,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
1169,125756282,Supersonicbliss,Jaqs,2010-03-23 19:36:10+00:00,Everywhere,531,621,89542,http://pbs.twimg.com/profile_images/1274944166762512385/QqMWGXNN_normal.jpg,https://pbs.twimg.com/profile_banners/125756282/1592805354,
1724,715143182107840512,kugure801,kugure,2016-03-30 11:46:36+00:00,,640,955,106523,http://pbs.twimg.com/profile_images/1021243907240222722/3v6h9m-4_normal.jpg,https://pbs.twimg.com/profile_banners/715143182107840512/1612609466,
2751,195812384,CMunoz_Thoughts,Chris Munoz,2010-09-27 16:50:48+00:00,,127,394,22990,http://pbs.twimg.com/profile_images/1369499102984032256/WLwT6vB5_normal.jpg,https://pbs.twimg.com/profile_banners/195812384/1615349005,
4336,860446423250284544,AdetifaOpeyemi,Opeyemi Adetifa,2017-05-05 10:49:48+00:00,,357,974,15852,http://pbs.twimg.com/profile_images/1162391127028391936/tjYa7tUt_normal.jpg,https://pbs.twimg.com/profile_banners/860446423250284544/1606491017,
4343,51610072,TylerSperry,Tyler Sperry,2009-06-28 01:09:03+00:00,"Baltimore, Maryland",641,308,65478,http://pbs.twimg.com/profile_images/1314395906578485249/FI4_O5B6_normal.jpg,https://pbs.twimg.com/profile_banners/51610072/1359427708,
4563,190772844,GAPhilterfish,Teyonah Parris Lust Account,2010-09-14 20:12:56+00:00,Within the 4G Network,1334,1327,285284,http://pbs.twimg.com/profile_images/1363183354619830284/pJVWUUsW_normal.jpg,https://pbs.twimg.com/profile_banners/190772844/1591888799,
10523,1731425108,cigar150,Rob Fasone,2013-09-05 09:39:58+00:00,Florida,31537,29504,497604,http://pbs.twimg.com/profile_images/1085488854382100485/m6I2MqFu_normal.jpg,https://pbs.twimg.com/profile_banners/1731425108/1380216254,
