,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
5,22228059,MindofStu,Stu,2009-02-28 04:27:01+00:00,"New York, USA",377,341,4516,http://pbs.twimg.com/profile_images/894996614493982721/Pc7BMzY__normal.jpg,https://pbs.twimg.com/profile_banners/22228059/1502218797,
8,956005194,EmpireMediaCntr,Empire Media Center,2012-11-18 18:42:30+00:00,"Glendale, CA",120,81,63626,http://pbs.twimg.com/profile_images/449407239988584448/tkn8Yk93_normal.jpeg,,
14,17446621,THR,The Hollywood Reporter,2008-11-17 18:10:33+00:00,"Hollywood, CA",3396928,2730,464781,http://pbs.twimg.com/profile_images/528317230367268865/Po8lHinI_normal.jpeg,https://pbs.twimg.com/profile_banners/17446621/1578290704,
17,86102894,dircasacalora,Carlos Aquino,2009-10-29 16:17:48+00:00,World Wide,3568,3193,408545,http://pbs.twimg.com/profile_images/2209493916/dircasalogo_normal.png,https://pbs.twimg.com/profile_banners/86102894/1420822351,
20,734233682,DeesRockNation,DeAnne Hancock,2012-08-03 05:25:46+00:00,"Lubbock,TX",671,1833,87707,http://pbs.twimg.com/profile_images/2464483365/t3z75kazommi1i65ek9o_normal.jpeg,,
24,18082134,Instructius,Instructius® Impact,2008-12-12 18:29:17+00:00,Nigeria,2903,156,80431,http://pbs.twimg.com/profile_images/1045682993103335425/Y4UAiOrV_normal.jpg,https://pbs.twimg.com/profile_banners/18082134/1521730632,
25,57292281,ItsJustRoger,Just Another Roger,2009-07-16 09:48:17+00:00,"Honolulu, HI USA",9174,168,71489,http://pbs.twimg.com/profile_images/1245895238628945920/0ZtNjMys_normal.jpg,https://pbs.twimg.com/profile_banners/57292281/1406443525,
198,2436808128,RayVenkman,☆ Ray Venkman ☆,2014-04-10 10:15:30+00:00,,76,212,5698,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
218,2339468323,FilmStudiosmiam,Film Studios Miami,2014-02-12 00:12:35+00:00,"Miami , Florida",9407,19,25281,http://pbs.twimg.com/profile_images/433394339436179456/FwNHWsbA_normal.jpeg,https://pbs.twimg.com/profile_banners/2339468323/1392597339,
221,214194849,ohnotheydidnt,OH NO THEY DIDN'T,2010-11-10 20:17:51+00:00,,20465,114,204191,http://pbs.twimg.com/profile_images/1323562578912681984/VqttSliK_normal.jpg,https://pbs.twimg.com/profile_banners/214194849/1604396947,
231,81164242,THRmovies,THR Movies,2009-10-09 17:54:14+00:00,"Hollywood, CA",100345,14,53553,http://pbs.twimg.com/profile_images/731866746672422915/HynCj4uX_normal.jpg,,
