,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
150,1329562034,ArticlesforMen,Articles for Men,2013-04-05 16:18:54+00:00,,595,337,14394,http://pbs.twimg.com/profile_images/3480883511/2f1595318eb7beb93840e6ddbb061ab1_normal.jpeg,,
1721,872606893,ReturnOfKings,Return Of Kings,2012-10-10 22:29:31+00:00,USA,16552,6,9551,http://pbs.twimg.com/profile_images/550477156992548865/EqgnmrjL_normal.jpeg,https://pbs.twimg.com/profile_banners/872606893/1472896657,
1770,337320462,rooshvforum,Roosh V Forum,2011-07-17 20:53:50+00:00,,4585,1,58380,http://pbs.twimg.com/profile_images/2585550441/cy4vo9vpujzn0nekovui_normal.jpeg,,
1771,1704574740,DailyManosphere,The Daily Manosphere,2013-08-27 12:45:29+00:00,,405,0,40844,http://pbs.twimg.com/profile_images/378800000396337731/d1756072b4a8a6a34fe9421ad1bd2001_normal.png,https://pbs.twimg.com/profile_banners/1704574740/1378056404,
1772,2823822166,ManoBlogs,ManoBlogs.com,2014-10-11 22:04:36+00:00,,21,0,4091,http://pbs.twimg.com/profile_images/521063152494981121/iyt2j__M_normal.png,,
1773,2396598606,manosphereCOM,Manosphere DOT ORG,2014-03-18 18:12:56+00:00,"New York, NY",500,3,28798,http://pbs.twimg.com/profile_images/445987923624607744/cQXEdyUV_normal.jpeg,https://pbs.twimg.com/profile_banners/2396598606/1428599014,
