,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
448,22168229,shopafrolic,Shopafrolic,2009-02-27 18:05:07+00:00,New York City,3235,465,11567,http://pbs.twimg.com/profile_images/2988677219/a469cd62345af40e68bb263029a75845_normal.jpeg,https://pbs.twimg.com/profile_banners/22168229/1355787406,
595,16420748,crdt723,ChelBell,2008-09-23 15:51:26+00:00,,99,258,8148,http://pbs.twimg.com/profile_images/1355746157423702016/iOR5YvBo_normal.jpg,https://pbs.twimg.com/profile_banners/16420748/1601078136,
610,26569144,RGMolyneux,Rebecca Molyneux,2009-03-25 19:25:29+00:00,"New Orleans, Louisiana",315,953,3707,http://pbs.twimg.com/profile_images/469000020251799552/sSw0IswL_normal.jpeg,https://pbs.twimg.com/profile_banners/26569144/1390679131,
628,309444042,mostardently568,Rohma S,2011-06-02 03:09:00+00:00,,113,329,2615,http://pbs.twimg.com/profile_images/689060844102111233/ZlEHhzTh_normal.jpg,https://pbs.twimg.com/profile_banners/309444042/1356676771,
768,109139624,stacecake,Stacecake,2010-01-28 02:48:36+00:00,,177,272,25293,http://pbs.twimg.com/profile_images/532268039442411520/sSFKo11J_normal.jpeg,https://pbs.twimg.com/profile_banners/109139624/1415737564,
1826,245318772,TarasDolceVita,Tara's Dolce Vita,2011-01-31 12:09:59+00:00,,581,458,13008,http://pbs.twimg.com/profile_images/1230748728/Kopie_van_P8210003_normal.JPG,https://pbs.twimg.com/profile_banners/245318772/1358360399,
2540,133814148,IvieIgb,Ivie Igbeare,2010-04-16 18:05:09+00:00,NY by way of LI ,117,404,5084,http://pbs.twimg.com/profile_images/1473734954697768969/5-8tz657_normal.jpg,https://pbs.twimg.com/profile_banners/133814148/1640201141,
2548,96570472,lelalondon,Lela London,2009-12-13 15:39:45+00:00,London / LA,7010,935,16641,http://pbs.twimg.com/profile_images/1441049554816835584/Sz9KNbCP_normal.jpg,https://pbs.twimg.com/profile_banners/96570472/1650735436,
2737,21095241,Budini,🌻Budini🌻,2009-02-17 15:04:21+00:00,DALLAS,1253,1826,246616,http://pbs.twimg.com/profile_images/1461195178543398914/MqrMi8vc_normal.jpg,https://pbs.twimg.com/profile_banners/21095241/1474514291,
2759,117542717,findfashionrep,FindFashionRep.com,2010-02-25 21:52:47+00:00,"Toronto, Ontario, Canada",929,644,10840,http://pbs.twimg.com/profile_images/1160954166380023810/z2q6pINz_normal.jpg,https://pbs.twimg.com/profile_banners/117542717/1510268293,
3473,33823694,CeaxarChristian,Ceasar Christian,2009-04-21 05:27:37+00:00,"St.Petersburg, FL.",8799,753,27229,http://pbs.twimg.com/profile_images/1432548412612911104/Y3nJB87q_normal.jpg,https://pbs.twimg.com/profile_banners/33823694/1634917666,
