,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
259,20136793,ohchadwick,Chadwick,2009-02-05 10:45:47+00:00,"Ohio, USA",3925,2818,85903,http://pbs.twimg.com/profile_images/1367963565894828038/VHlrKcCD_normal.jpg,https://pbs.twimg.com/profile_banners/20136793/1618257838,
469,90613781,swensonmember,Mark Kim Marion,2009-11-17 11:53:49+00:00,"AK, WA, ID, OR ",7425,7450,415027,http://pbs.twimg.com/profile_images/1356670046530015233/DV0MA8xG_normal.jpg,https://pbs.twimg.com/profile_banners/90613781/1610795602,
520,2816882514,aheardonline,Amber Heard Online,2014-09-18 12:05:10+00:00,France,1656,246,2552,http://pbs.twimg.com/profile_images/1151152023439663104/lA1AM2VN_normal.png,https://pbs.twimg.com/profile_banners/2816882514/1559473301,
549,3179405102,DCEUniverse,DCEUniverse,2015-04-29 14:35:02+00:00,,175,233,2031,http://pbs.twimg.com/profile_images/1271487520929243136/fRG9d90w_normal.jpg,https://pbs.twimg.com/profile_banners/3179405102/1609917355,
605,965871548186939392,Channel__News_,Channel News,2018-02-20 08:51:36+00:00,"Texas, USA",153,0,54538,http://pbs.twimg.com/profile_images/965873070673219584/sBSy3EZK_normal.jpg,https://pbs.twimg.com/profile_banners/965871548186939392/1519117250,
642,187373643,BatmanNewsCom,Batman-News.com,2010-09-06 01:41:33+00:00,Gotham City,92768,212,50699,http://pbs.twimg.com/profile_images/849362543290322948/uVC_oJhV_normal.jpg,https://pbs.twimg.com/profile_banners/187373643/1524953174,
714,2701407349,heroichollywood,Heroic Hollywood,2014-08-02 17:57:46+00:00,"Los Angeles, CA",36693,32,191310,http://pbs.twimg.com/profile_images/1316152912276418560/ohYGhRRB_normal.jpg,https://pbs.twimg.com/profile_banners/2701407349/1602620743,
875,830650282522529792,ArleneValledo,arlene valledo,2017-02-12 05:30:34+00:00,"775 Aurora Blvd, Cubao
Quezon City
1111 Metro Manila",55,143,35220,http://pbs.twimg.com/profile_images/830652096923832320/gGhzI36m_normal.jpg,https://pbs.twimg.com/profile_banners/830650282522529792/1493291658,
880,77585309,hamradioshow,Ham Radio Show,2009-09-26 21:57:40+00:00,"New York, NY",1769,786,57897,http://pbs.twimg.com/profile_images/713159513487110144/2Jzh1MmY_normal.jpg,https://pbs.twimg.com/profile_banners/77585309/1518104669,
881,771134232232067073,unfilterradio,UNFILTERED RADIO,2016-08-31 23:55:02+00:00,,79,170,23038,http://pbs.twimg.com/profile_images/806880925376188417/GlbDGwal_normal.jpg,https://pbs.twimg.com/profile_banners/771134232232067073/1481210366,
907,816717183317344261,vanguard2day,fashion news daily,2017-01-04 18:45:25+00:00,,149,346,17814,http://pbs.twimg.com/profile_images/833740773715742721/nr3j5bVj_normal.jpg,https://pbs.twimg.com/profile_banners/816717183317344261/1487614087,
910,894211148035362816,VMGclt,Viral Media Group,2017-08-06 14:58:46+00:00,"Charlotte, NC",472,159,10840,http://pbs.twimg.com/profile_images/898565140555194368/8UpgreMo_normal.jpg,https://pbs.twimg.com/profile_banners/894211148035362816/1503069600,
925,1229641040,marvellous997,okolie marvellous,2013-03-01 11:48:41+00:00,NIGERIA,632,77,1650218,http://pbs.twimg.com/profile_images/946281810056663040/dO6mBQDB_normal.jpg,https://pbs.twimg.com/profile_banners/1229641040/1601912442,
926,103286585,NewsAboutLife,The Daily Voice,2010-01-09 14:47:56+00:00,Also follow ▼,3589,3825,418023,http://pbs.twimg.com/profile_images/616629559979479040/e621HuCw_normal.jpg,https://pbs.twimg.com/profile_banners/103286585/1355673102,
931,3392588704,llmrt2022,News U.S.A.,2015-07-28 19:23:33+00:00,,168,383,54682,http://pbs.twimg.com/profile_images/626110890547507200/IbU0dpnW_normal.png,,
932,2853324261,VIPortalINC,VIPortal INC,2014-10-31 14:46:57+00:00,"Nairobi, Kenya",1687,4628,513893,http://pbs.twimg.com/profile_images/724229193005936640/C_ynZvDk_normal.jpg,https://pbs.twimg.com/profile_banners/2853324261/1461504491,
934,4560120743,Frommyhouse3,From my house,2015-12-21 19:41:21+00:00,,65,163,52860,http://pbs.twimg.com/profile_images/679025809034752000/rlqDaGol_normal.jpg,,
935,4242160462,Gotmy8,Got my,2015-11-21 12:41:06+00:00,,41,370,53248,http://pbs.twimg.com/profile_images/668047238334128128/B-NxjWNt_normal.jpg,,
937,3392497570,llmrt2021,News The American,2015-07-28 18:18:30+00:00,,253,529,80455,http://pbs.twimg.com/profile_images/626094514604802048/hVxjlGSP_normal.png,,
