id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries
20270659,20270659,Blockbuster,blockbuster,"Denver, Colorado","The official Twitter feed for Blockbuster US. Follow us for updates and promos for all US Blockbuster fans.
Our Customer Care account is @blockbustercc.",http://t.co/YUVKiajDKU,"{'url': {'urls': [{'url': 'http://t.co/YUVKiajDKU', 'expanded_url': 'http://www.blockbuster.com', 'display_url': 'blockbuster.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,139263,1140,552,2009-02-06 20:50:28+00:00,151,,,False,True,8342,,"{'created_at': 'Tue Aug 11 22:50:21 +0000 2020', 'id': 1293318870074302467, 'id_str': '1293318870074302467', 'full_text': ""Ok, we've seen enough. Checking out."", 'truncated': False, 'display_text_range': [0, 36], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 52587, 'favorite_count': 499653, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,001B32,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000679852472/9ee706eca6f5d0b9fbc3a57d014ec807_normal.jpeg,https://pbs.twimg.com/profile_images/378800000679852472/9ee706eca6f5d0b9fbc3a57d014ec807_normal.jpeg,https://pbs.twimg.com/profile_banners/20270659/1383341539,041423,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,[]
347320239,347320239,Kathleen Zellner,ZellnerLaw,Warrenville IL.,"#1 Law Firm USA for Freeing the Innocent: STEVEN AVERY & many more. Record verdicts: civil rights, med mal, sexual assault.",https://t.co/29Z2SbsApj,"{'url': {'urls': [{'url': 'https://t.co/29Z2SbsApj', 'expanded_url': 'http://kathleentzellner.com', 'display_url': 'kathleentzellner.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,750628,1015,606,2011-08-02 16:26:17+00:00,5087,,,True,True,695,,"{'created_at': 'Thu Mar 17 16:18:23 +0000 2022', 'id': 1504492354132185095, 'id_str': '1504492354132185095', 'full_text': 'We are working every day on Steven Avery’s case and we are making substantial progress. We will never give up in our quest to rectify this miscarriage of justice. #TruthWins @MakingAMurderer', 'truncated': False, 'display_text_range': [0, 190], 'entities': {'hashtags': [{'text': 'TruthWins', 'indices': [163, 173]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MakingAMurderer', 'name': 'Making A Murderer', 'id': 4273006932, 'id_str': '4273006932', 'indices': [174, 190]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 233, 'favorite_count': 3802, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,True,http://pbs.twimg.com/profile_images/1492797529817235462/0u41576m_normal.jpg,https://pbs.twimg.com/profile_images/1492797529817235462/0u41576m_normal.jpg,https://pbs.twimg.com/profile_banners/347320239/1513650062,E8520C,84C1F0,C5E0FA,8A808A,True,False,False,False,False,False,False,none,[]
104650279,104650279,KOST 103.5,kost1035fm,"Los Angeles, CA","KOST 103.5 FM - the Best Mix of the 80's, 90’s and Today.",https://t.co/rohYlZX7SV,"{'url': {'urls': [{'url': 'https://t.co/rohYlZX7SV', 'expanded_url': 'http://www.KOST1035.com', 'display_url': 'KOST1035.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,20614,1391,160,2010-01-14 00:03:16+00:00,7572,,,True,True,56518,,"{'created_at': 'Fri Mar 18 03:49:50 +0000 2022', 'id': 1504666359657025553, 'id_str': '1504666359657025553', 'full_text': 'Instacart Shopper Goes With Her Gut Feeling And Helped Save Lives https://t.co/9DdYbqC1o7', 'truncated': False, 'display_text_range': [0, 89], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9DdYbqC1o7', 'expanded_url': 'http://ihe.art/PNftMMx', 'display_url': 'ihe.art/PNftMMx', 'indices': [66, 89]}]}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,F9F9ED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1495320806708039686/jZuhrA1d_normal.jpg,https://pbs.twimg.com/profile_images/1495320806708039686/jZuhrA1d_normal.jpg,https://pbs.twimg.com/profile_banners/104650279/1646649260,9B0000,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[]
466855555,466855555,joseph petito,josephpetito,"Vero Beach, FL","I am married to a beautiful wife, and have 3 amazing children. I am a Sales Manager at Home Depot. I am a huge sports fan.",https://t.co/fq10ghBtMm,"{'url': {'urls': [{'url': 'https://t.co/fq10ghBtMm', 'expanded_url': 'http://GabbyPetitoFoundation.org', 'display_url': 'GabbyPetitoFoundation.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,107678,265,99,2012-01-17 21:28:42+00:00,29,,,False,False,136,,"{'created_at': 'Fri Mar 18 02:58:08 +0000 2022', 'id': 1504653351644016661, 'id_str': '1504653351644016661', 'full_text': 'RT @gabbsfoundation: We’re excited about our \u2066@Topgolf\u2069 fundraiser April 3rd! Check out our Facebook page for a sneak peek at some of our a…', 'truncated': False, 'display_text_range': [0, 140], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gabbsfoundation', 'name': 'Gabby Petito Foundation', 'id': 1444784122119995405, 'id_str': '1444784122119995405', 'indices': [3, 19]}, {'screen_name': 'Topgolf', 'name': 'To🅿️golf', 'id': 27020616, 'id_str': '27020616', 'indices': [46, 54]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Mar 18 02:35:16 +0000 2022', 'id': 1504647597230858240, 'id_str': '1504647597230858240', 'full_text': 'We’re excited about our \u2066@Topgolf\u2069 fundraiser April 3rd! Check out our Facebook page for a sneak peek at some of our auction prizes!  #fundraiser #Grateful #domesticviolenceawareness #missingpersons #bekind #inspire #fightforchange #gabbypetito  https://t.co/huIyu8qMkU', 'truncated': False, 'display_text_range': [0, 269], 'entities': {'hashtags': [{'text': 'fundraiser', 'indices': [134, 145]}, {'text': 'Grateful', 'indices': [146, 155]}, {'text': 'domesticviolenceawareness', 'indices': [156, 182]}, {'text': 'missingpersons', 'indices': [183, 198]}, {'text': 'bekind', 'indices': [199, 206]}, {'text': 'inspire', 'indices': [207, 215]}, {'text': 'fightforchange', 'indices': [216, 231]}, {'text': 'gabbypetito', 'indices': [232, 244]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Topgolf', 'name': 'To🅿️golf', 'id': 27020616, 'id_str': '27020616', 'indices': [25, 33]}], 'urls': [{'url': 'https://t.co/huIyu8qMkU', 'expanded_url': 'https://www.facebook.com/112736971173067/posts/155261566920607/?d=n', 'display_url': 'facebook.com/11273697117306…', 'indices': [246, 269]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 31, 'favorite_count': 122, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 31, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/463632044510433280/Y6riXtI5_normal.jpeg,https://pbs.twimg.com/profile_images/463632044510433280/Y6riXtI5_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
3309371255,3309371255,TheRealLauraB🌊⚔️,LauraBockov,Legal Agregator & TruthSeeker ,"Source JD legal docs & Co-Host “Road To Fairfax” Podcast (Movies, Myths & Monsters) @Mythnmonsters #JusticeForJohnnyDepp #BreastCancerSurvivor Gigi",https://t.co/Syx34OeYpv,"{'url': {'urls': [{'url': 'https://t.co/Syx34OeYpv', 'expanded_url': 'https://moviemythsandmonsters.buzzsprout.com', 'display_url': 'moviemythsandmonsters.buzzsprout.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,13294,729,48,2015-06-05 15:21:16+00:00,224498,,,False,False,40572,,"{'created_at': 'Fri Mar 18 04:04:01 +0000 2022', 'id': 1504669929555042306, 'id_str': '1504669929555042306', 'full_text': 'Oldie #3 https://t.co/B5Dyy0YnwQ', 'truncated': False, 'display_text_range': [0, 8], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/B5Dyy0YnwQ', 'expanded_url': 'https://twitter.com/laurabockov/status/1385232909662097410', 'display_url': 'twitter.com/laurabockov/st…', 'indices': [9, 32]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1504669485655068673, 'in_reply_to_status_id_str': '1504669485655068673', 'in_reply_to_user_id': 3309371255, 'in_reply_to_user_id_str': '3309371255', 'in_reply_to_screen_name': 'LauraBockov', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1385232909662097410, 'quoted_status_id_str': '1385232909662097410', 'quoted_status_permalink': {'url': 'https://t.co/B5Dyy0YnwQ', 'expanded': 'https://twitter.com/laurabockov/status/1385232909662097410', 'display': 'twitter.com/laurabockov/st…'}, 'retweet_count': 5, 'favorite_count': 33, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1384165282453721089/COuPlYqE_normal.jpg,https://pbs.twimg.com/profile_images/1384165282453721089/COuPlYqE_normal.jpg,https://pbs.twimg.com/profile_banners/3309371255/1641769284,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
1288817734730514434,1288817734730514432,always the Real LauraB,TheRealLauraB1,South Carolina,#JusticeForJohnnyDepp #JohnnyDeppIsInnocent,,{'description': {'urls': []}},True,2247,300,3,2020-07-30 12:44:38+00:00,7888,,,False,False,2525,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1299008360025595905/vRC-_2EY_normal.jpg,https://pbs.twimg.com/profile_images/1299008360025595905/vRC-_2EY_normal.jpg,https://pbs.twimg.com/profile_banners/1288817734730514434/1639096922,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
1397026043756613634,1397026043756613632,Demon Barber ♀,FleetStSweeney,"Fleet Street, London","Here to expose lying, serial abuser Amber Heard #justiceforjohnnydepp ~ listen to the audio tapes: https://t.co/rOdZbIroi6 ~~ https://t.co/ajUJmuuoXX",,"{'description': {'urls': [{'url': 'https://t.co/rOdZbIroi6', 'expanded_url': 'https://youtu.be/5jOeRgb0hGo', 'display_url': 'youtu.be/5jOeRgb0hGo', 'indices': [99, 122]}, {'url': 'https://t.co/ajUJmuuoXX', 'expanded_url': 'https://youtu.be/lslHx-nHjzc', 'display_url': 'youtu.be/lslHx-nHjzc', 'indices': [126, 149]}]}}",False,597,118,0,2021-05-25 03:06:15+00:00,9822,,,False,False,5046,,"{'created_at': 'Fri Mar 18 09:54:04 +0000 2022', 'id': 1504758025373949952, 'id_str': '1504758025373949952', 'full_text': '@louisa_douglass @AlegnaLavieenR1 💀 I thought she was supposed to be the leading female role!  Maybe it’s like Gully. Where she hyped it up for 5 mins of screen time', 'truncated': False, 'display_text_range': [34, 165], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'louisa_douglass', 'name': 'Louisa Douglass', 'id': 1359310282091352065, 'id_str': '1359310282091352065', 'indices': [0, 16]}, {'screen_name': 'AlegnaLavieenR1', 'name': '🇳🇱Alegna LavieenRose🌹☮️🇺🇦', 'id': 1415005288571285510, 'id_str': '1415005288571285510', 'indices': [17, 33]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1504754275964145678, 'in_reply_to_status_id_str': '1504754275964145678', 'in_reply_to_user_id': 1359310282091352065, 'in_reply_to_user_id_str': '1359310282091352065', 'in_reply_to_screen_name': 'louisa_douglass', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1451392226278326273/511ifyKj_normal.jpg,https://pbs.twimg.com/profile_images/1451392226278326273/511ifyKj_normal.jpg,https://pbs.twimg.com/profile_banners/1397026043756613634/1634241230,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
881231140287373312,881231140287373312,LunaJohnnyD❤❤❤,rosaoch89814746,,#NeverFearTruth #justiceforJohnnyDepp #IStandWithJohnnyDepp  #IStandWithJKRowling,,{'description': {'urls': []}},False,1251,2726,0,2017-07-01 19:20:51+00:00,30585,,,False,False,17029,,"{'created_at': 'Wed Mar 16 04:57:04 +0000 2022', 'id': 1503958506642149376, 'id_str': '1503958506642149376', 'full_text': 'RT @jk_rowling: Always glad to hear from some of the more thoughtful voices on the other side of the debate. https://t.co/8D1GCaqPUq', 'truncated': False, 'display_text_range': [0, 132], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jk_rowling', 'name': 'J.K. Rowling', 'id': 62513246, 'id_str': '62513246', 'indices': [3, 14]}], 'urls': [], 'media': [{'id': 1502663487499255816, 'id_str': '1502663487499255816', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/FNqIev1XwAg8DFy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNqIev1XwAg8DFy.jpg', 'url': 'https://t.co/8D1GCaqPUq', 'display_url': 'pic.twitter.com/8D1GCaqPUq', 'expanded_url': 'https://twitter.com/jk_rowling/status/1502664828594397186/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 490, 'resize': 'fit'}, 'large': {'w': 1206, 'h': 492, 'resize': 'fit'}, 'small': {'w': 680, 'h': 277, 'resize': 'fit'}}, 'source_status_id': 1502664828594397186, 'source_status_id_str': '1502664828594397186', 'source_user_id': 62513246, 'source_user_id_str': '62513246'}]}, 'extended_entities': {'media': [{'id': 1502663487499255816, 'id_str': '1502663487499255816', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/FNqIev1XwAg8DFy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNqIev1XwAg8DFy.jpg', 'url': 'https://t.co/8D1GCaqPUq', 'display_url': 'pic.twitter.com/8D1GCaqPUq', 'expanded_url': 'https://twitter.com/jk_rowling/status/1502664828594397186/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 490, 'resize': 'fit'}, 'large': {'w': 1206, 'h': 492, 'resize': 'fit'}, 'small': {'w': 680, 'h': 277, 'resize': 'fit'}}, 'source_status_id': 1502664828594397186, 'source_status_id_str': '1502664828594397186', 'source_user_id': 62513246, 'source_user_id_str': '62513246'}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sat Mar 12 15:16:27 +0000 2022', 'id': 1502664828594397186, 'id_str': '1502664828594397186', 'full_text': 'Always glad to hear from some of the more thoughtful voices on the other side of the debate. https://t.co/8D1GCaqPUq', 'truncated': False, 'display_text_range': [0, 92], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1502663487499255816, 'id_str': '1502663487499255816', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/media/FNqIev1XwAg8DFy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNqIev1XwAg8DFy.jpg', 'url': 'https://t.co/8D1GCaqPUq', 'display_url': 'pic.twitter.com/8D1GCaqPUq', 'expanded_url': 'https://twitter.com/jk_rowling/status/1502664828594397186/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 490, 'resize': 'fit'}, 'large': {'w': 1206, 'h': 492, 'resize': 'fit'}, 'small': {'w': 680, 'h': 277, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1502663487499255816, 'id_str': '1502663487499255816', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/media/FNqIev1XwAg8DFy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNqIev1XwAg8DFy.jpg', 'url': 'https://t.co/8D1GCaqPUq', 'display_url': 'pic.twitter.com/8D1GCaqPUq', 'expanded_url': 'https://twitter.com/jk_rowling/status/1502664828594397186/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 490, 'resize': 'fit'}, 'large': {'w': 1206, 'h': 492, 'resize': 'fit'}, 'small': {'w': 680, 'h': 277, 'resize': 'fit'}}}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1502662444111605767, 'in_reply_to_status_id_str': '1502662444111605767', 'in_reply_to_user_id': 62513246, 'in_reply_to_user_id_str': '62513246', 'in_reply_to_screen_name': 'jk_rowling', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 414, 'favorite_count': 6301, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 414, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1389741493452099584/5yDzi22E_normal.jpg,https://pbs.twimg.com/profile_images/1389741493452099584/5yDzi22E_normal.jpg,https://pbs.twimg.com/profile_banners/881231140287373312/1619100128,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
1411041505658257413,1411041505658257408,Michael Hooper,Michael78193035,"England, United Kingdom","Won't stop untill Jonny Depp is  vindicated, and showing narcissists for what they really are, my beautiful wife saved me from a life of misery ❤️❤️❤️",,{'description': {'urls': []}},False,374,315,0,2021-07-02 19:18:16+00:00,1303,,,False,False,813,,"{'created_at': 'Tue Jul 20 17:57:46 +0000 2021', 'id': 1417544276683239425, 'id_str': '1417544276683239425', 'full_text': '@EllieL_Woodcock 👍👏👏👏👏👏👏👏', 'truncated': False, 'display_text_range': [17, 25], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EllieL_Woodcock', 'name': 'Ellie Woodcock', 'id': 885585961282928640, 'id_str': '885585961282928640', 'indices': [0, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1417506114028048384, 'in_reply_to_status_id_str': '1417506114028048384', 'in_reply_to_user_id': 885585961282928640, 'in_reply_to_user_id_str': '885585961282928640', 'in_reply_to_screen_name': 'EllieL_Woodcock', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'und'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1411295376460718086/rjyXqNrj_normal.jpg,https://pbs.twimg.com/profile_images/1411295376460718086/rjyXqNrj_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
3636994350,3636994350,Pomta✊,0517pomta,Wonderland,"#justiceforJohnnyDepp
#youcantkeepagoodmandown
Truth Always Wins.✊⚖️
I AM NOT A BOT",,{'description': {'urls': []}},False,4447,2392,19,2015-09-21 11:07:30+00:00,123332,,,True,False,42615,,"{'created_at': 'Fri Mar 18 11:41:58 +0000 2022', 'id': 1504785177578377217, 'id_str': '1504785177578377217', 'full_text': ""RT @cookie_aunty: Is this your way of saying he's not allowed to sleep? https://t.co/rZ2V4RH8Xj"", 'truncated': False, 'display_text_range': [0, 95], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cookie_aunty', 'name': 'Aunty Cookie Blue 👀🤯', 'id': 1444858496349097987, 'id_str': '1444858496349097987', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 1504534256508452867, 'id_str': '1504534256508452867', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/FOEt71eXwAM6o2O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOEt71eXwAM6o2O.jpg', 'url': 'https://t.co/rZ2V4RH8Xj', 'display_url': 'pic.twitter.com/rZ2V4RH8Xj', 'expanded_url': 'https://twitter.com/cookie_aunty/status/1504534258618187780/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 315, 'h': 164, 'resize': 'fit'}, 'medium': {'w': 315, 'h': 164, 'resize': 'fit'}, 'small': {'w': 315, 'h': 164, 'resize': 'fit'}}, 'source_status_id': 1504534258618187780, 'source_status_id_str': '1504534258618187780', 'source_user_id': 1444858496349097987, 'source_user_id_str': '1444858496349097987'}]}, 'extended_entities': {'media': [{'id': 1504534256508452867, 'id_str': '1504534256508452867', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/FOEt71eXwAM6o2O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOEt71eXwAM6o2O.jpg', 'url': 'https://t.co/rZ2V4RH8Xj', 'display_url': 'pic.twitter.com/rZ2V4RH8Xj', 'expanded_url': 'https://twitter.com/cookie_aunty/status/1504534258618187780/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 315, 'h': 164, 'resize': 'fit'}, 'medium': {'w': 315, 'h': 164, 'resize': 'fit'}, 'small': {'w': 315, 'h': 164, 'resize': 'fit'}}, 'source_status_id': 1504534258618187780, 'source_status_id_str': '1504534258618187780', 'source_user_id': 1444858496349097987, 'source_user_id_str': '1444858496349097987'}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Mar 17 19:04:54 +0000 2022', 'id': 1504534258618187780, 'id_str': '1504534258618187780', 'full_text': ""Is this your way of saying he's not allowed to sleep? https://t.co/rZ2V4RH8Xj"", 'truncated': False, 'display_text_range': [0, 53], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1504534256508452867, 'id_str': '1504534256508452867', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/FOEt71eXwAM6o2O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOEt71eXwAM6o2O.jpg', 'url': 'https://t.co/rZ2V4RH8Xj', 'display_url': 'pic.twitter.com/rZ2V4RH8Xj', 'expanded_url': 'https://twitter.com/cookie_aunty/status/1504534258618187780/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 315, 'h': 164, 'resize': 'fit'}, 'medium': {'w': 315, 'h': 164, 'resize': 'fit'}, 'small': {'w': 315, 'h': 164, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1504534256508452867, 'id_str': '1504534256508452867', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/FOEt71eXwAM6o2O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FOEt71eXwAM6o2O.jpg', 'url': 'https://t.co/rZ2V4RH8Xj', 'display_url': 'pic.twitter.com/rZ2V4RH8Xj', 'expanded_url': 'https://twitter.com/cookie_aunty/status/1504534258618187780/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 315, 'h': 164, 'resize': 'fit'}, 'medium': {'w': 315, 'h': 164, 'resize': 'fit'}, 'small': {'w': 315, 'h': 164, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 21, 'favorite_count': 179, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 21, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1476735211815993344/Qv6lKD8__normal.jpg,https://pbs.twimg.com/profile_images/1476735211815993344/Qv6lKD8__normal.jpg,https://pbs.twimg.com/profile_banners/3636994350/1644641830,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
