,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
57,4871281701,TeresaFraser11,Tref,2016-02-02 08:34:51+00:00,,4,63,106,http://pbs.twimg.com/profile_images/1466314693417607171/ynWfG0w5_normal.jpg,,
67,85184709,jenniferc20,Jennifer Coutts,2009-10-25 22:54:03+00:00,"Glasgow, Scotland",99,240,556,http://pbs.twimg.com/profile_images/1350782400914096130/BTk3jx_b_normal.png,https://pbs.twimg.com/profile_banners/85184709/1616623327,
582,1265056042561527812,CarelessSalt,🕯️_.careless_salt._🕯️#justiceforjohnnydepp,2020-05-25 23:04:28+00:00,,50,281,1262,http://pbs.twimg.com/profile_images/1351319193623404550/4yyXexgg_normal.jpg,https://pbs.twimg.com/profile_banners/1265056042561527812/1611012634,
1341,1336462039984852992,ErricoJuanita,JuanitaErrico@PostMalone,2020-12-09 00:06:53+00:00,"Minnetonka, MN",243,1059,3837,http://pbs.twimg.com/profile_images/1516733979927449604/zJXZ5nXA_normal.jpg,https://pbs.twimg.com/profile_banners/1336462039984852992/1650452375,
1475,143608730,Silviane_F,S I L 🏴‍☠️ #JusticeForJohnnyDepp,2010-05-13 23:14:07+00:00,,1795,126,115328,http://pbs.twimg.com/profile_images/1513504030873559058/X12RZ1ky_normal.jpg,https://pbs.twimg.com/profile_banners/143608730/1649698954,
1639,3401355892,Its_DOOMANATOR,Ryan,2015-08-03 13:40:54+00:00,,57,272,3666,http://pbs.twimg.com/profile_images/1484701710954209292/hcsOjXV4_normal.jpg,https://pbs.twimg.com/profile_banners/3401355892/1642815458,
1821,1123231975815335936,Hannibal_Lcter,Joy,2019-04-30 14:25:46+00:00,Gotham City,3130,1870,31140,http://pbs.twimg.com/profile_images/1288903260120600576/68UIAEu3_normal.jpg,https://pbs.twimg.com/profile_banners/1123231975815335936/1577471569,
1957,3322798903,pirateslife05,dylan,2015-08-21 21:19:01+00:00,Tortuga | he/him | 22,894,251,4587,http://pbs.twimg.com/profile_images/1515449687251300357/b7Qf62lc_normal.jpg,https://pbs.twimg.com/profile_banners/3322798903/1649910273,
2009,20640093,digreenyx,Di G,2009-02-11 23:36:00+00:00,"Manchester, England",187,886,4503,http://pbs.twimg.com/profile_images/1502947561006587905/WrWWNQ-F_normal.jpg,https://pbs.twimg.com/profile_banners/20640093/1619293550,
2161,1452869259906912260,shivsexual,🎬,2021-10-26 05:26:45+00:00,,17,1,31,http://pbs.twimg.com/profile_images/1495793920395169793/NuoQiTLu_normal.jpg,https://pbs.twimg.com/profile_banners/1452869259906912260/1640029977,
2206,892757071933952000,jamevux,jamevux,2017-08-02 14:40:47+00:00,Los Angaras,106,116,1255,http://pbs.twimg.com/profile_images/1487565523567235073/-gFNUwsC_normal.jpg,https://pbs.twimg.com/profile_banners/892757071933952000/1650413561,
2352,732764880,datasearcher786,kyle,2012-08-02 12:41:50+00:00,,68,305,4960,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
2356,1328788149196165121,WeSeeTheTruth,👁 We See The Truth 👁,2020-11-17 19:53:12+00:00,The North Remembers,67,547,4271,http://pbs.twimg.com/profile_images/1473358019547303936/lexbqD-O_normal.jpg,https://pbs.twimg.com/profile_banners/1328788149196165121/1640109595,
3144,1152931259355684865,darkmoonloki,Shadow🌙 supreme V simp | moon knight era/spoilers,2019-07-21 13:20:07+00:00,20 • she/her ,633,993,25316,http://pbs.twimg.com/profile_images/1516201920893005828/eoIh5o_k_normal.jpg,https://pbs.twimg.com/profile_banners/1152931259355684865/1649930557,
3751,2416756749,cupidsgunn,Cupid’s gun 🏹🖤,2014-03-17 04:21:41+00:00,"Nowhere, Everywhere ",109,332,863,http://pbs.twimg.com/profile_images/1499470303818358797/tveciEJH_normal.jpg,https://pbs.twimg.com/profile_banners/2416756749/1646555887,
3792,1104999467495931904,BolsonaristaN,Mage do Bolsonaro 🧙🏼‍♂️🇧🇷🇳🇱,2019-03-11 06:56:17+00:00,"North Brabant, The Netherlands",54,217,1861,http://pbs.twimg.com/profile_images/1406330197184499718/DJhO072B_normal.jpg,https://pbs.twimg.com/profile_banners/1104999467495931904/1624130223,
3981,1268793451987922944,LindaO32942819,Linda O Bot 🤖,2020-06-05 06:37:27+00:00,🇨🇦,135,127,12512,http://pbs.twimg.com/profile_images/1286615220446564352/ktafTXJB_normal.jpg,https://pbs.twimg.com/profile_banners/1268793451987922944/1598226502,
4004,3241842323,laurajuanotros,Laura Moraga ,2015-05-08 12:30:57+00:00,,8,44,185,http://pbs.twimg.com/profile_images/1496464215514701829/oAaqdVzp_normal.jpg,https://pbs.twimg.com/profile_banners/3241842323/1645729073,
4464,464424709,DJusticeforj,✩⋆˖ 🅜🅔🅖 ˖⋆✩,2012-01-15 06:30:31+00:00,Earth,559,963,78470,http://pbs.twimg.com/profile_images/1502817245541842944/B-d0TTr3_normal.jpg,https://pbs.twimg.com/profile_banners/464424709/1615893829,
4782,703979585759797248,ghufran_003,GHUFRAN 💛..,2016-02-28 16:26:27+00:00,Bahrain,733,1507,44659,http://pbs.twimg.com/profile_images/1495874368341168131/dIIoO-WJ_normal.jpg,https://pbs.twimg.com/profile_banners/703979585759797248/1646118768,
