,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
663,980886668545789954,TomMCJL,Tom,2018-04-02 19:16:20+00:00,,481,357,10801,http://pbs.twimg.com/profile_images/1512889361049821187/PrV7mfRF_normal.jpg,https://pbs.twimg.com/profile_banners/980886668545789954/1650427175,
692,1270049905755787269,CodemanFelix,"FelixMurikiCodeman(Bectron,Bectronman)",2020-06-08 17:48:03+00:00,"Nairobi, Kenya",1,72,293,http://pbs.twimg.com/profile_images/1375725838872817667/X0TwElCf_normal.jpg,https://pbs.twimg.com/profile_banners/1270049905755787269/1596689583,
1284,1110694681934004224,alghaSii,サハル🚬 ⭐⭐⭐⭐,2019-03-27 00:07:02+00:00,,527,395,12972,http://pbs.twimg.com/profile_images/1495884188993658884/P5yKxqYm_normal.jpg,https://pbs.twimg.com/profile_banners/1110694681934004224/1612392874,
1831,86864211,LegalNewsline,Legal Newsline,2009-11-02 03:30:54+00:00,"Chicago, IL",1687,520,18568,http://pbs.twimg.com/profile_images/773593633379323904/vwQxTzod_normal.jpg,,
1964,1287856651052224523,RedSeaBlackSea,White waves,2020-07-27 21:05:50+00:00,,69,132,2673,http://pbs.twimg.com/profile_images/1324028320917454854/8sDdzBzo_normal.jpg,https://pbs.twimg.com/profile_banners/1287856651052224523/1595922577,
2799,1012340932610535425,SavageAngel5,Sky,2018-06-28 14:24:21+00:00,,101,85,2623,http://pbs.twimg.com/profile_images/1152261708259483655/AP4_ayJE_normal.jpg,,
3156,2448435228,JorgeMorn3,Jorge Morán,2014-04-17 01:38:39+00:00,,135,919,3096,http://pbs.twimg.com/profile_images/1406652246989869064/zx-FITOb_normal.jpg,https://pbs.twimg.com/profile_banners/2448435228/1397699893,
4553,1040117928400760832,tweeders55,Tweeders🦖💃🦖KPSS,2018-09-13 06:00:13+00:00,,280,651,7134,http://pbs.twimg.com/profile_images/1496985932414783488/ZE76sjKm_normal.jpg,,
5207,1315797013800325122,Camageddon1,Just a really jaded corpse man,2020-10-12 23:30:40+00:00,"Unfortunately, Wisconsin",14,118,2586,http://pbs.twimg.com/profile_images/1447234570449993735/VIsai-t2_normal.jpg,https://pbs.twimg.com/profile_banners/1315797013800325122/1627690220,
5447,30289669,RoxxsFisher,Roxxs Fisher,2009-04-10 19:19:53+00:00,"New Braunfels, TX",1816,1479,105622,http://pbs.twimg.com/profile_images/1431409821681655812/Ql9sDevi_normal.jpg,https://pbs.twimg.com/profile_banners/30289669/1604918546,
6805,18742360,TheWrap,TheWrap,2009-01-07 22:37:11+00:00,"Los Angeles, CA",252447,12194,239392,http://pbs.twimg.com/profile_images/1446168625174355969/PKiUVI8q_normal.jpg,https://pbs.twimg.com/profile_banners/18742360/1601486555,
7092,144869171,pigseyejoe,Joe Dinzeo,2010-05-17 14:30:22+00:00,"St Paul, MN",282,1164,8015,http://pbs.twimg.com/profile_images/434065400469270528/E11WsKAu_normal.jpeg,https://pbs.twimg.com/profile_banners/144869171/1561580870,
7543,50573579,Draka_,Draka,2009-06-25 06:42:04+00:00,,261,1438,7673,http://pbs.twimg.com/profile_images/1436441362921103362/6H5aW0IT_normal.jpg,https://pbs.twimg.com/profile_banners/50573579/1566387689,
8241,1100003000,ManiacalToast,Maniacal Toaster,2013-01-18 04:22:28+00:00,House,127,1844,41273,http://pbs.twimg.com/profile_images/3123275620/5d376cd3a9177631e61b34d67593129b_normal.png,https://pbs.twimg.com/profile_banners/1100003000/1581911698,
8248,21866939,itvnews,ITV News,2009-02-25 13:51:23+00:00,United Kingdom,2519461,1535,248317,http://pbs.twimg.com/profile_images/1148175349915799552/aGtEPm7b_normal.png,https://pbs.twimg.com/profile_banners/21866939/1539874746,
9148,1327974470879911937,aka90x,k,2020-11-15 13:59:29+00:00,,14,326,1793,http://pbs.twimg.com/profile_images/1328407145147031552/z8T-slGA_normal.jpg,https://pbs.twimg.com/profile_banners/1327974470879911937/1605551957,
10067,1395030173557301251,SidebarCNS,Sidebar,2021-05-19 14:55:00+00:00,https://www.courthousenews.com,557,254,1889,http://pbs.twimg.com/profile_images/1459226997691846660/kRyOuVeM_normal.jpg,https://pbs.twimg.com/profile_banners/1395030173557301251/1650044697,
