,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
321,415849963,Amin_Sarki,ぜつぼう天,2011-11-18 22:14:20+00:00,... ,453,161,20607,http://pbs.twimg.com/profile_images/1380309227923705856/r_SMB3VT_normal.jpg,https://pbs.twimg.com/profile_banners/415849963/1617522964,
2020,2247295292,Itz_Shiva31,Shiva,2013-12-15 14:34:15+00:00,Tuticorin,16982,202,114775,http://pbs.twimg.com/profile_images/1349412636178272256/qIHZ3fCA_normal.jpg,https://pbs.twimg.com/profile_banners/2247295292/1524415141,
2064,362216763,Mrs_Nicole_Lee,Nicole Lee,2011-08-26 01:28:47+00:00,"Katy, Texas",189,122,9146,http://pbs.twimg.com/profile_images/1284311849815736320/iVbusXle_normal.jpg,https://pbs.twimg.com/profile_banners/362216763/1541728663,
4591,10551242,nspeaks,N,2007-11-25 09:22:43+00:00,Hell,929,733,89302,http://pbs.twimg.com/profile_images/1122127167066820608/4zbLU7J5_normal.jpg,https://pbs.twimg.com/profile_banners/10551242/1563746958,
6975,341945645,SachinKarnavat,Sachin Karnawat,2011-07-25 06:28:18+00:00,Parallel Universe,245,404,5537,http://pbs.twimg.com/profile_images/1266005736636796930/qSx6vpBg_normal.jpg,https://pbs.twimg.com/profile_banners/341945645/1416586369,
7804,190833712,Sylva___,J,2010-09-14 23:26:55+00:00,,254,107,82538,http://pbs.twimg.com/profile_images/1350885465772191745/_ONGE1qv_normal.jpg,https://pbs.twimg.com/profile_banners/190833712/1464820978,
16640,1029402452083130368,irdinakamarul,𝙬𝙞𝙡𝙡𝙤𝙬,2018-08-14 16:20:44+00:00,"Wisconsin, USA",243,211,18959,http://pbs.twimg.com/profile_images/1335175407390306304/fx2TJqhm_normal.jpg,https://pbs.twimg.com/profile_banners/1029402452083130368/1606115964,
22186,2409477414,Ridgemont_FLY,Southside Johnny,2014-03-24 19:54:16+00:00,"Dallas, TX",303,656,22859,http://pbs.twimg.com/profile_images/1323376257778810880/sTBC9b6m_normal.jpg,https://pbs.twimg.com/profile_banners/2409477414/1536371171,
23034,74462015,KingSloth27,🦥,2009-09-15 14:36:32+00:00,Your mum's ugly face,925,871,63392,http://pbs.twimg.com/profile_images/1261518484904738822/DC8-6XTl_normal.jpg,https://pbs.twimg.com/profile_banners/74462015/1605722004,
23348,1087339778209591297,BoiGorilla,BudiYoncè,2019-01-21 13:22:59+00:00,Hidden Leaf Village,1279,304,11852,http://pbs.twimg.com/profile_images/1359457564900036611/QcjwOhu8_normal.jpg,https://pbs.twimg.com/profile_banners/1087339778209591297/1619172965,
