,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
765,44746887,rosiemaemiles,rosie,2009-06-04 22:32:53+00:00,,236,334,2897,http://pbs.twimg.com/profile_images/1293997053421531137/38twLnia_normal.jpg,https://pbs.twimg.com/profile_banners/44746887/1573024199,
928,40842444,debsoo7,deb himpson,2009-05-18 09:12:21+00:00,abingdon,35,41,558,http://pbs.twimg.com/profile_images/1231302099557896192/ag9WVAXN_normal.jpg,https://pbs.twimg.com/profile_banners/40842444/1452523307,
2076,2259732666,sxndyheart,‎⎊Sandy♡‎,2013-12-24 03:31:14+00:00,"
",83,75,9316,http://pbs.twimg.com/profile_images/1336469445322174465/fwH6pteM_normal.jpg,https://pbs.twimg.com/profile_banners/2259732666/1532982615,
2608,331809855,TopDepp,JD🌟,2011-07-08 19:07:24+00:00,"Paris, France",1929,43,44096,http://pbs.twimg.com/profile_images/1380204424358985734/_7lbJMeM_normal.jpg,https://pbs.twimg.com/profile_banners/331809855/1598563894,
3132,284742679,ubnm,UBNM,2011-04-19 21:56:32+00:00,United States,102,0,39494,http://pbs.twimg.com/profile_images/870591909655445505/9c9Fwv1R_normal.jpg,https://pbs.twimg.com/profile_banners/284742679/1483125968,
3286,945487318609158144,gworld284,gworld284,2017-12-26 02:51:57+00:00,United States,1341,1299,5993,http://pbs.twimg.com/profile_images/1074557080567111680/AVOG-BMg_normal.jpg,https://pbs.twimg.com/profile_banners/945487318609158144/1597637592,
3296,2279746550,AOONWHEELS820,ANTHONY R ORTIZ,2014-01-06 23:56:46+00:00,OAKLAND GARDENS NY,104,875,26227,http://pbs.twimg.com/profile_images/1204757193943388160/bmyaPE1M_normal.jpg,https://pbs.twimg.com/profile_banners/2279746550/1536171463,
3418,885526644420747268,swc1255,Susan C,2017-07-13 15:49:39+00:00,,11,63,12537,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
3618,426153895,IBRustyJim,James 'Jim' Amspacher,2011-12-01 22:16:21+00:00,Chesapeake Virginia,724,216,233604,http://pbs.twimg.com/profile_images/378800000111601881/a43872dbbaf5edc9b0b5445a32a33cba_normal.jpeg,https://pbs.twimg.com/profile_banners/426153895/1546539538,
3631,16448489,hboneflash,Jason Cunningham,2008-09-25 08:36:39+00:00,"North Chicago, IL",131,997,6396,http://pbs.twimg.com/profile_images/773913231/jason_normal.jpg,https://pbs.twimg.com/profile_banners/16448489/1476553492,
3639,2250806460,FHFLaw,Freeman Law Center,2013-12-17 18:34:11+00:00,"Jersey City, NJ",359,76,9733,http://pbs.twimg.com/profile_images/685482046370766848/ZYa9CCUj_normal.png,https://pbs.twimg.com/profile_banners/2250806460/1452266530,
3713,602934138,Screenwriter6,Bill Petersen,2012-06-08 15:41:19+00:00,"Beverly Hills, CA",734,1888,7460,http://pbs.twimg.com/profile_images/1029839227876401152/GXxQxJbd_normal.jpg,https://pbs.twimg.com/profile_banners/602934138/1562971152,
3804,3301069784,nwkdntwn,Curtis Hays,2015-07-30 02:39:58+00:00,"East Renton Highlands, WA",192,42,240,http://pbs.twimg.com/profile_images/626600342260572160/fWHcebsv_normal.jpg,https://pbs.twimg.com/profile_banners/3301069784/1479770183,
3884,704031125728051204,Cybercowboy115,Louis Arroyo,2016-02-28 19:51:15+00:00,"New York, NY",11586,11796,17152,http://pbs.twimg.com/profile_images/946157023858585600/KQCRqBhR_normal.jpg,https://pbs.twimg.com/profile_banners/704031125728051204/1613842549,
4098,3240286377,RECIPROCATExPN,RECIPROCATExPromoNation | www.RECIPROCATE.network,2015-05-07 12:37:46+00:00,Global,26618,22647,67394,http://pbs.twimg.com/profile_images/1299653668585705475/huEtBLAk_normal.png,https://pbs.twimg.com/profile_banners/3240286377/1598696351,
4111,3270627494,michaelahovis,Michael A. Hovis,2015-07-07 04:01:37+00:00,"Fairfax, VA",77,45,111355,http://pbs.twimg.com/profile_images/618269010946211841/_bUAEjKN_normal.jpg,https://pbs.twimg.com/profile_banners/3270627494/1436245994,
4117,177488853,ShadowLinesDoc,ShadowLines,2010-08-12 07:39:56+00:00,"New Orleans, LA",4616,5260,410897,http://pbs.twimg.com/profile_images/1106328830/ShadowLines_-_Square_v2_normal.jpg,https://pbs.twimg.com/profile_banners/177488853/1402943589,
4120,118466222,DevinmillsLA,DevinmillsLA,2010-02-28 19:44:38+00:00,Los Angeles,5471,1626,37662,http://pbs.twimg.com/profile_images/1246566015460200450/KmVT-1Kg_normal.jpg,https://pbs.twimg.com/profile_banners/118466222/1554496213,
4135,2712589909,OneFortyReviews,140 Reviews,2014-08-06 17:42:00+00:00,New York,122,395,60682,http://pbs.twimg.com/profile_images/497077078831796224/UHccl2kk_normal.jpeg,,
4213,2830356811,shorttofeature,The Short to Feature Lab,2014-09-24 18:49:39+00:00,Los Angeles,42,124,16764,http://pbs.twimg.com/profile_images/1246523222385807360/Lx24WlZY_normal.png,https://pbs.twimg.com/profile_banners/2830356811/1585887664,
4282,2436463969,FilmeramaProd,Filmerama Produções,2014-04-10 03:57:05+00:00,"Fortaleza, Ceará",43,13,24716,http://pbs.twimg.com/profile_images/1237488603900579841/2ar3sz5W_normal.png,https://pbs.twimg.com/profile_banners/2436463969/1431555924,
6831,1100847389567602688,naughtylildvil,Marie Debauchery,2019-02-27 19:57:25+00:00,,3744,1055,8757,http://pbs.twimg.com/profile_images/1376899225187975168/dY_Tk588_normal.jpg,https://pbs.twimg.com/profile_banners/1100847389567602688/1575142394,
7076,47976058,MoRaY1959,Alan G,2009-06-17 14:25:15+00:00,In the Middle of Nowhere,3833,4684,40496,http://pbs.twimg.com/profile_images/600587089420234753/BYpG_uWe_normal.jpg,https://pbs.twimg.com/profile_banners/47976058/1431688851,
7123,2768501,abcnews,ABC News,2007-03-29 02:15:36+00:00,Australia,1782010,1198,319498,http://pbs.twimg.com/profile_images/1034589406005317632/Cdi3F2ro_normal.jpg,https://pbs.twimg.com/profile_banners/2768501/1615942986,
7161,563437073,keith_bounds,stephanie lauren bounds,2012-04-26 04:31:03+00:00,"Clinton, MS",981,4864,44226,http://pbs.twimg.com/profile_images/590687270887411713/T06JvSKs_normal.jpg,https://pbs.twimg.com/profile_banners/563437073/1429665819,
