,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
224,1070586199,EOnlineUK,E! UK & IRELAND,2013-01-08 10:45:22+00:00,UK,93225,348,60813,http://pbs.twimg.com/profile_images/1149726013800288256/vxn81YgX_normal.jpg,https://pbs.twimg.com/profile_banners/1070586199/1574265046,
252,17836882,FOX5Atlanta,FOX 5 Atlanta,2008-12-03 14:09:12+00:00,Atlanta,652097,1667,412501,http://pbs.twimg.com/profile_images/1459151741916782614/Oy2ZJc_J_normal.jpg,https://pbs.twimg.com/profile_banners/17836882/1636723860,
254,737908505890443264,ChattSportsNet,Chatt Sports Net,2016-06-01 07:27:52+00:00,,21,18,2216,http://pbs.twimg.com/profile_images/788239280514576384/IEz9e2PO_normal.jpg,https://pbs.twimg.com/profile_banners/737908505890443264/1476767456,
344,3247902049,celebsnews12,Celeb Newz,2015-06-17 13:18:00+00:00,"Chandigarh, India",2555,488,88425,http://pbs.twimg.com/profile_images/641600971710205952/17RbVZx6_normal.png,https://pbs.twimg.com/profile_banners/3247902049/1442129510,
423,2651923692,SwissSugardaddy,SwissSugardaddy,2014-07-16 21:02:09+00:00,Switzerland,858,33,8834,http://pbs.twimg.com/profile_images/609717492240490496/EinwOYl3_normal.png,https://pbs.twimg.com/profile_banners/2651923692/1434202968,
498,1040755766,Fernanparad,Fernando Parada,2012-12-27 22:36:20+00:00,Estados Unidos,561,785,2829,http://pbs.twimg.com/profile_images/3030191751/c5a8ec9581fb5d5732f84fc3069ee070_normal.jpeg,https://pbs.twimg.com/profile_banners/1040755766/1356648105,
559,253202463,Blueinkdotng,Blue Ink Media,2011-02-16 19:26:51+00:00,Abuja,2400,270,14345,http://pbs.twimg.com/profile_images/873449038049366016/XMDjbiBU_normal.jpg,https://pbs.twimg.com/profile_banners/253202463/1588724095,
588,21363471,1013KDWB,101.3 KDWB,2009-02-20 01:50:32+00:00,"Twin Cities, MN",86588,564,203510,http://pbs.twimg.com/profile_images/1522923073531437056/bcRUvYcf_normal.jpg,https://pbs.twimg.com/profile_banners/21363471/1604507674,
593,89036537,therivertoledo,101.5 The River,2009-11-10 22:15:03+00:00,"Toledo, OH",2063,1235,17166,http://pbs.twimg.com/profile_images/1344419346483998720/4k9AC9eG_normal.jpg,https://pbs.twimg.com/profile_banners/89036537/1577719084,
594,107174094,WBBQaugusta,104.3 WBBQ,2010-01-21 19:17:25+00:00,"Augusta, GA",2140,1236,30532,http://pbs.twimg.com/profile_images/1475626051141316617/VT_zk-qQ_normal.jpg,https://pbs.twimg.com/profile_banners/107174094/1640651642,
