,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
547,56602756,JakJo7,Jo ❁,2009-07-14 04:15:19+00:00,,514,954,24346,http://pbs.twimg.com/profile_images/1265897577381335040/ktPu2HDh_normal.jpg,https://pbs.twimg.com/profile_banners/56602756/1527325566,
681,1072366928,Yeezuslugo,Jesus Lugo,2013-01-09 00:01:31+00:00,millennium falcon,972,362,50076,http://pbs.twimg.com/profile_images/1328910192684257281/8tN76XN3_normal.jpg,https://pbs.twimg.com/profile_banners/1072366928/1614310075,
1326,1079002231381393408,SoulOfCrazyGirl,𝐋𝐢𝐭𝐭𝐥𝐞 𝐂𝐫𝐚𝐳𝐲 𝐃𝐞𝐚𝐝𝐖𝐨𝐦𝐚𝐧 /Parody,2018-12-29 13:12:33+00:00,Death Valley ,2059,1290,13683,http://pbs.twimg.com/profile_images/1385132273478078464/3Z0c6Y93_normal.jpg,https://pbs.twimg.com/profile_banners/1079002231381393408/1619077061,
1521,525788150,TheBloodSong,DragonflyDown 🖤 ウラジミール,2012-03-15 21:59:33+00:00,"The Dream, Calling to the Moon",1290,945,23606,http://pbs.twimg.com/profile_images/1379377892543586307/3KSz8Vn5_normal.jpg,https://pbs.twimg.com/profile_banners/525788150/1617703937,
1620,769579350,mocca_aesthetic,‎𝙎𝙤𝙡𝙤𝙩𝙤𝙫 ‎۞,2012-08-20 14:06:04+00:00,,1822,685,401579,http://pbs.twimg.com/profile_images/1290144083977990144/HwH-7QLQ_normal.jpg,https://pbs.twimg.com/profile_banners/769579350/1564323039,
1639,371921036,storm_3113,🌵🌴🇲🇽Emma🏴󠁧󠁢󠁷󠁬󠁳󠁿🌴🌵,2011-09-11 19:32:38+00:00,,1418,4104,92401,http://pbs.twimg.com/profile_images/1366124608697610240/CmeWXs6Q_normal.jpg,https://pbs.twimg.com/profile_banners/371921036/1590857904,
1793,820809753693667328,MagdaENieves2,Magda E Nieves,2017-01-16 01:47:49+00:00,"Puerto Rico, USA",9,143,233,http://pbs.twimg.com/profile_images/1135377133906345984/wZBNDtE__normal.jpg,,
1834,25376730,DerangedRadio,Siglov Freudivan,2009-03-19 20:23:30+00:00,"27.098506,-80.150956",3633,3998,611531,http://pbs.twimg.com/profile_images/1300873532302385153/2mNjapCi_normal.jpg,https://pbs.twimg.com/profile_banners/25376730/1598987394,
1944,329464903,tvrecapsreviews,TV-Recaps-Reviews,2011-07-05 03:44:55+00:00,,750,394,53283,http://pbs.twimg.com/profile_images/766071538340823044/FhMiH2t0_normal.jpg,https://pbs.twimg.com/profile_banners/329464903/1558413093,
1969,16027904,TheAVClub,The A.V. Club,2008-08-28 15:07:34+00:00,U.S.A.,455918,1123,161513,http://pbs.twimg.com/profile_images/1145717993328001030/UHdt_Nam_normal.png,https://pbs.twimg.com/profile_banners/16027904/1478704224,
2008,251512826,bennaccartoons,Bennac  Cartoons,2011-02-13 08:41:04+00:00,Quezon City,163,302,1692,http://pbs.twimg.com/profile_images/943318825184792576/i8wDnzG3_normal.jpg,https://pbs.twimg.com/profile_banners/251512826/1388124151,
2251,3902733554,ajmarquez08,Rktek.DM,2015-10-15 12:37:54+00:00,,5,81,156,http://pbs.twimg.com/profile_images/833880747622543360/4KxE5ofe_normal.jpg,https://pbs.twimg.com/profile_banners/3902733554/1510281173,
2343,379190479,superpaolo67,Kal-Earth2❤️🇺🇸,2011-09-24 14:40:57+00:00,,462,2321,24622,http://pbs.twimg.com/profile_images/460031224426135552/vKh6BvIH_normal.jpeg,https://pbs.twimg.com/profile_banners/379190479/1398560750,
2959,14665382,larryodean,Larry O. Dean,2008-05-05 21:42:21+00:00,"Chicago, IL",831,1966,56042,http://pbs.twimg.com/profile_images/485552152765415424/j3lOatMY_normal.jpeg,https://pbs.twimg.com/profile_banners/14665382/1618533843,
3049,797914,Geektown,Geektown - TV News,2007-02-27 11:59:02+00:00,"Birmingham, UK",7624,1252,12983,http://pbs.twimg.com/profile_images/453884499453960194/etIPmBou_normal.jpeg,https://pbs.twimg.com/profile_banners/797914/1472590486,
3060,3191782189,_nikkopatoc,ꋊᎥꊼ,2015-05-11 05:49:21+00:00,Pasig City,204,518,14728,http://pbs.twimg.com/profile_images/1163731958477627392/m-INpACG_normal.jpg,https://pbs.twimg.com/profile_banners/3191782189/1609537116,
