,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
3480,2375302165,HearttalkF,hearttalk foundation,2014-03-06 12:29:43+00:00,portharcourt,26,254,2089,http://pbs.twimg.com/profile_images/582571854189084672/xIgLc2Ou_normal.png,https://pbs.twimg.com/profile_banners/2375302165/1427730959,
3538,408461601,CAJaneBrown,Jane Brown,2011-11-09 13:10:53+00:00,California,124,1308,38082,http://pbs.twimg.com/profile_images/1642706469/janebrown2_normal.jpg,,
3604,964685528816930819,KendraStarz,Kendra Stevens,2018-02-17 02:18:47+00:00,Planet Earth,196,195,10462,http://pbs.twimg.com/profile_images/964689586910789634/8v3ojDBA_normal.jpg,https://pbs.twimg.com/profile_banners/964685528816930819/1518845617,
3635,3318510966,CrweWorld,Crwe World,2015-08-18 10:21:05+00:00,"Las Vegas, NV",845,2074,1057478,http://pbs.twimg.com/profile_images/633584665601814528/AF-Nh26Y_normal.jpg,,
3637,837176796,SirSeaside,Sir Seaside 📰,2012-09-21 06:55:16+00:00,United Kingdom & Worldwide,1048,1160,30913,http://pbs.twimg.com/profile_images/1288376282791673856/cA18ltL7_normal.jpg,https://pbs.twimg.com/profile_banners/837176796/1509229518,
3662,820852703924367360,hellolumbini,hellolumbini.com,2017-01-16 04:38:30+00:00,San Francisco and Nepal,19,4,13469,http://pbs.twimg.com/profile_images/1360116496337305600/CtOJUd7L_normal.jpg,https://pbs.twimg.com/profile_banners/820852703924367360/1606377146,
3737,998177635392937989,RockEaves,Eaves Rock,2018-05-20 12:24:28+00:00,"Hyderabad, India",24,285,129486,http://pbs.twimg.com/profile_images/998182716376928256/59OU3HoJ_normal.jpg,https://pbs.twimg.com/profile_banners/998177635392937989/1526820698,
3764,1949495809,MyDiscountZone,MyDiscountZone,2013-10-09 15:06:22+00:00,"UK, USA, New Zealand",392,8,83013,http://pbs.twimg.com/profile_images/378800000571838807/87945aa400d3f190ba839f6d87a9ce90_normal.jpeg,,
3768,806353338564345856,MBServicesinc,"McDonald Bookkeeping Services, QBPA",2016-12-07 04:23:12+00:00,"Paradise, NV",117,287,41084,http://pbs.twimg.com/profile_images/1363711091776253954/3o079O12_normal.jpg,https://pbs.twimg.com/profile_banners/806353338564345856/1617566695,
3785,470024975,EttaJamesdotNET,Etta James Tribute,2012-01-21 07:38:56+00:00,UK,313,501,45426,http://pbs.twimg.com/profile_images/1770342526/120120-ent-etta-james-vmed.380_380_7_70_normal.jpg,,
3791,1011992094255337473,6dockC,6dock.com,2018-06-27 15:18:12+00:00,,10,91,82314,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
3794,556737226,CharlesKerr2,Charles Kerr,2012-04-18 09:59:26+00:00,"HAMBROOK, UK ",30,13,36786,http://pbs.twimg.com/profile_images/2163590604/hills_normal.jpg,,
3798,562085805,Entertain_BWR,Entertainment News,2012-04-24 13:02:03+00:00,,42,0,37356,http://pbs.twimg.com/profile_images/2161953761/image_normal.jpg,,
3800,832004597103292416,worldnewsgate,Your World Gateway,2017-02-15 23:12:08+00:00,Wherever news happens,18,101,65978,http://pbs.twimg.com/profile_images/832020309523853312/AS7GG7Zc_normal.jpg,,
3804,2157067153,franceworldnews,France World News,2013-10-26 15:31:36+00:00,,476,13,107876,http://pbs.twimg.com/profile_images/378800000650651370/0e85ec9ecae0b763e059c858ce11b89a_normal.png,https://pbs.twimg.com/profile_banners/2157067153/1382802326,
3808,780900367,MyDiscountBook,My Discount Book,2012-08-25 19:07:18+00:00,UK,702,15,34989,http://pbs.twimg.com/profile_images/2779401816/13ae53293651a1dede26eec0d857667a_normal.png,,
3810,131188777,bbcworldfeed,BBC World News,2010-04-09 14:51:14+00:00,,884,0,170827,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
3812,2736391382,ngvet,baby,2014-08-16 03:46:56+00:00,,17,721,24441,http://pbs.twimg.com/profile_images/967965017688559616/vcRkFZBY_normal.jpg,https://pbs.twimg.com/profile_banners/2736391382/1519616150,
3813,18270633,ahhthatswhy,interestingnews,2008-12-20 18:56:46+00:00,,467,542,431733,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
3814,193171372,PengNewWest,Porcellato Engineering,2010-09-21 04:14:39+00:00,New Westminster,7633,4969,56854,http://pbs.twimg.com/profile_images/1348807244717019137/SdzCNNsx_normal.jpg,https://pbs.twimg.com/profile_banners/193171372/1617467363,
