,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
557,384683344,Miru_Pinks,𝕄𝕚𝕣𝕦 𝕌𝕙𝕞𝕒𝕕𝕖𝕪,2011-10-04 04:01:27+00:00,✈︎ 🇲🇻 🇱🇰 🇮🇹 🇻🇳 🇮🇳 ,261,128,32021,http://pbs.twimg.com/profile_images/1443668394272714752/dsaLRr4g_normal.jpg,https://pbs.twimg.com/profile_banners/384683344/1633031591,
1133,122822520,tamjonfan,Nay,2010-03-14 01:44:29+00:00,"Detroit, Michigan",1282,342,113159,http://pbs.twimg.com/profile_images/378800000085622567/072a5ccdc3537cfcce09a88df1b6dd4d_normal.gif,https://pbs.twimg.com/profile_banners/122822520/1409807567,
1193,166973492,flashingnemo,silvia 🦁,2010-07-15 13:01:51+00:00,"Urbino, Marche",192,164,22311,http://pbs.twimg.com/profile_images/1082689774102761472/PDXI_7pj_normal.jpg,https://pbs.twimg.com/profile_banners/166973492/1546968333,
1845,163653406,jessicalynn1413,Jessica Worthington,2010-07-06 23:43:26+00:00,Benton ,449,471,9054,http://pbs.twimg.com/profile_images/1302632306994221056/-IwBjOoM_normal.jpg,https://pbs.twimg.com/profile_banners/163653406/1599406719,
1870,289000812,LettersToPoppy,Samantha,2011-04-27 20:55:25+00:00,She / Her,1062,280,62063,http://pbs.twimg.com/profile_images/1524532412587384837/ypH6vTyO_normal.jpg,https://pbs.twimg.com/profile_banners/289000812/1651557492,
2169,2386405998,amarnath143_IN,Amarnath Nagula,2014-03-13 05:50:58+00:00,"Hyderabad, India",481,1301,13837,http://pbs.twimg.com/profile_images/1400845383253729281/_kM67LTO_normal.jpg,https://pbs.twimg.com/profile_banners/2386405998/1622822410,
3000,2833753743,eleaks_reina,e-leaks,2014-10-16 10:23:45+00:00,"León, España",155,717,63380,http://pbs.twimg.com/profile_images/562685188044374016/a1B4jkX3_normal.jpeg,https://pbs.twimg.com/profile_banners/2833753743/1422989707,
3368,405204904,AKrol,Agnieszka Krol,2011-11-05 00:32:40+00:00,Nottingham,37,299,28986,http://pbs.twimg.com/profile_images/721271771505238016/fGn2yCgV_normal.jpg,https://pbs.twimg.com/profile_banners/405204904/1460799616,
3578,19175420,RealGina69,Amanda.,2009-01-19 06:43:38+00:00,"California, USA",189,809,11079,http://pbs.twimg.com/profile_images/858991052836950017/-77G3VNL_normal.jpg,https://pbs.twimg.com/profile_banners/19175420/1452939023,
3655,2420688686,NYCartnews,New York Art News,2014-03-31 15:18:35+00:00,,1475,1677,51058,http://pbs.twimg.com/profile_images/464821949525286912/pwQF6Qn-_normal.png,https://pbs.twimg.com/profile_banners/2420688686/1397217096,
3954,223711553,muurganmarz,M,2010-12-07 03:45:40+00:00,,226,352,8937,http://pbs.twimg.com/profile_images/478052243472527360/ZY3C6_8n_normal.jpeg,https://pbs.twimg.com/profile_banners/223711553/1462506196,
6011,391675642,OutSpokenStars,Erich W,2011-10-15 23:00:55+00:00,,13,1,1588,http://pbs.twimg.com/profile_images/1590094096/0307-charlie-sheen-winning-00-480x443_normal.jpg,,
6310,28202439,LunaKnowsItAll,🌙Luna Latina☄️,2009-04-01 21:36:08+00:00,🪐,790,911,50428,http://pbs.twimg.com/profile_images/1500953662855786496/yl3xAWjg_normal.jpg,https://pbs.twimg.com/profile_banners/28202439/1590866920,
6956,857422182,beclourtcarole,belcourt carole,2012-10-02 03:25:16+00:00,,347,1640,58766,http://pbs.twimg.com/profile_images/1492362460350853125/mCewPrZ5_normal.jpg,https://pbs.twimg.com/profile_banners/857422182/1478786687,
