,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
442,28379289,DPPJ,Dustin & Patrick 🏳️‍🌈,2009-04-02 17:29:43+00:00,Virginia,266,1380,7193,http://pbs.twimg.com/profile_images/1399720645567647748/l2Wg7By1_normal.jpg,https://pbs.twimg.com/profile_banners/28379289/1646276321,
1155,35781202,CRYSTA_BELLE,CRYSTABELLE,2009-04-27 16:13:29+00:00, currently in flight !,41,33,9665,http://pbs.twimg.com/profile_images/1208833985/ostritch_normal.jpg,https://pbs.twimg.com/profile_banners/35781202/1363132416,
1480,27146648,DjChoCha,DJ Cho Cha,2009-03-28 01:16:36+00:00,Vancouver,387,611,3738,http://pbs.twimg.com/profile_images/711531436407259137/ySd_DsZJ_normal.jpg,https://pbs.twimg.com/profile_banners/27146648/1399367252,
1963,98750528,312chgo,Dalvin Richards,2009-12-23 00:09:32+00:00,"Chgo, IL. USA -Gold Coast",493,703,8885,http://pbs.twimg.com/profile_images/2384189665/2010-09-14_19.21.28_normal.jpg,,
2058,24296351,ashleyalong,ash 🪐she/they,2009-03-14 00:56:59+00:00,saint paul,747,534,141212,http://pbs.twimg.com/profile_images/1501587851724697605/yEVTO5Wj_normal.jpg,https://pbs.twimg.com/profile_banners/24296351/1638889011,
2079,185376286,JulieBensman,Julie Bensman,2010-08-31 21:03:49+00:00,new york city,1515,656,5449,http://pbs.twimg.com/profile_images/1467165054206464012/nBz_4pzJ_normal.jpg,https://pbs.twimg.com/profile_banners/185376286/1638631653,
2456,25407779,AnastagioBoutiq,Barbara G.Daniels,2009-03-19 23:20:40+00:00,"Seal Beach, CA",604,1118,8629,http://pbs.twimg.com/profile_images/1491928223021604866/2C8Yqr6j_normal.jpg,https://pbs.twimg.com/profile_banners/25407779/1644538382,
2791,179168100,AnnKoe,Annette Kömmelt,2010-08-16 17:35:11+00:00,"Rheine, GERMANY",45,82,5758,http://pbs.twimg.com/profile_images/1156020085/2dd1867a-f7dd-4fd9-a51d-375786aead4f_normal.png,,
2969,54526131,mazet88zet88,Mazet 🇱🇸,2009-07-07 12:07:57+00:00,lesotho,398,620,2865,http://pbs.twimg.com/profile_images/1433675433816600591/j-GXmzRE_normal.jpg,https://pbs.twimg.com/profile_banners/54526131/1616941339,
2975,100176326,VideoMediaStars,Video Media Stars,2009-12-29 08:37:23+00:00,Online,411,0,82619,http://pbs.twimg.com/profile_images/598304803/fcm_normal.jpg,,
3457,132643625,mmbrindley,Meghan Brindley Marriott,2010-04-13 20:10:30+00:00,"Austin, TX",1229,1309,19582,http://pbs.twimg.com/profile_images/730816251581210624/pA0-TqKP_normal.jpg,https://pbs.twimg.com/profile_banners/132643625/1400897556,
