,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
539,2773297820,khalidrafiq138,khalid rafiq,2014-08-27 13:44:50+00:00,Pakistan,947,0,2113176,http://pbs.twimg.com/profile_images/509724661857275906/LrmkOcHW_normal.jpeg,,
554,716084300,NewsViewsLive,News Views Live,2012-07-25 13:41:58+00:00,INDIA  ,665,32,29085,http://pbs.twimg.com/profile_images/441976460698345472/TJ0z2x_5_normal.jpeg,https://pbs.twimg.com/profile_banners/716084300/1398592061,
555,39928970,cricket_fundas,OyeCricket.com,2009-05-14 04:40:33+00:00,Hyderabad,1294,78,52880,http://pbs.twimg.com/profile_images/590370768514486272/bZssEsY4_normal.png,https://pbs.twimg.com/profile_banners/39928970/1429590374,
556,2188052916,YahooEntsME,Yahoo Ent & Style,2013-11-11 09:38:01+00:00,Middle East,2489,1545,13821,http://pbs.twimg.com/profile_images/378800000725297020/0d2a0574ea6756c4152e1aa6825ef5b4_normal.jpeg,https://pbs.twimg.com/profile_banners/2188052916/1406115948,
557,227596526,mangalore_today,Mangalore Today News,2010-12-17 07:35:31+00:00,"Mangalore, Karnataka, India",5432,401,36447,http://pbs.twimg.com/profile_images/602806701021007874/xVozA-Sh_normal.jpg,https://pbs.twimg.com/profile_banners/227596526/1537596516,
558,251168806,kvartha,kvartha.com,2011-02-12 15:47:02+00:00,Kochi,2925,501,188338,http://pbs.twimg.com/profile_images/1020996400367013889/k6k1JcFO_normal.jpg,https://pbs.twimg.com/profile_banners/251168806/1532259419,
608,1258758140,Vobok,Vobok,2013-03-11 06:37:10+00:00,,642,1688,33968,http://pbs.twimg.com/profile_images/3469683001/c6a82fb1e5f7ea3d02fe23aaecc0aa3d_normal.png,https://pbs.twimg.com/profile_banners/1258758140/1412705264,
631,1189015399,pavan_de,Pavan Varma,2013-02-17 10:05:39+00:00,,897,2012,302877,http://pbs.twimg.com/profile_images/1290890957844447234/LqJcyhW-_normal.jpg,https://pbs.twimg.com/profile_banners/1189015399/1409495257,
691,414857831,AllBdNews,All Bd News,2011-11-17 15:39:17+00:00,Bangladesh,1298,0,135196,http://pbs.twimg.com/profile_images/1643755843/all-bd-news_normal.gif,,
957,2519587086,BreakingNewPak,BreakingNewsPakistan,2014-05-24 05:46:19+00:00,Pakistan,12252,1036,345247,http://pbs.twimg.com/profile_images/474265073175650304/OT06rItA_normal.png,https://pbs.twimg.com/profile_banners/2519587086/1405053379,
991,541528090,tatisiswantini,.,2012-03-31 10:01:26+00:00,,221,68,106784,http://pbs.twimg.com/profile_images/3387159108/3990b010cc906b9125d93d44513129fc_normal.jpeg,,
1240,1872534542,TimbuktooNG,TMS,2013-09-16 18:04:23+00:00,"Abuja, Nigeria",27393,298,38238,http://pbs.twimg.com/profile_images/1347823797789974529/A9B-iCCw_normal.jpg,https://pbs.twimg.com/profile_banners/1872534542/1610181211,
1241,74998076,Eniolasays,Think Ahead,2009-09-17 12:20:59+00:00,Edmonton,13575,233,621318,http://pbs.twimg.com/profile_images/1293693976235642882/RZz0nyMU_normal.jpg,https://pbs.twimg.com/profile_banners/74998076/1486425392,
1242,368251327,_Alaquar_,MR LAGOS💫🔥,2011-09-05 10:11:49+00:00,Right Ahead of y0u!,478,39,70878,http://pbs.twimg.com/profile_images/1517808096609026048/kKd4WG-O_normal.jpg,https://pbs.twimg.com/profile_banners/368251327/1650708626,
1245,300267934,AdeTinted,IG: Ade_Tinted01,2011-05-17 13:47:12+00:00,lasgidi/Abj,293,401,47400,http://pbs.twimg.com/profile_images/1105430403198971904/z5A863M4_normal.jpg,https://pbs.twimg.com/profile_banners/300267934/1455125403,
1246,296890835,teesho4real,T.O.S,2011-05-11 15:31:22+00:00,T.O.S_GROUP HEAD QUATERS,380,221,38165,http://pbs.twimg.com/profile_images/1342526399345790977/XBO9oNM-_normal.jpg,https://pbs.twimg.com/profile_banners/296890835/1563147103,
1247,437283891,Obinizle1,Obinna,2011-12-15 06:43:24+00:00,"Dallas, TX",202,275,20323,http://pbs.twimg.com/profile_images/1316260826609848320/W671tE2i_normal.jpg,https://pbs.twimg.com/profile_banners/437283891/1540532255,
1248,191839467,whereiswale,wale,2010-09-17 14:01:37+00:00,,1092,557,157606,http://pbs.twimg.com/profile_images/1453742987662569480/uGX1cLua_normal.jpg,https://pbs.twimg.com/profile_banners/191839467/1645916816,
1249,213663823,KunleMyk,Michael A.,2010-11-09 13:49:58+00:00,"Lagos, Nigeria",6972,2028,314480,http://pbs.twimg.com/profile_images/1479939407406845956/YgMzz1Ik_normal.jpg,https://pbs.twimg.com/profile_banners/213663823/1593731707,
1250,141007997,classydudeOG,Adebayo,2010-05-06 23:27:24+00:00,,1245,1111,139268,http://pbs.twimg.com/profile_images/1510956841001537539/NdMI1P8X_normal.jpg,,
1251,361134107,SunkyEvaBlazing,Bamidele,2011-08-24 09:16:37+00:00,,1028,664,93480,http://pbs.twimg.com/profile_images/507814784868573184/AJp6GNbw_normal.jpeg,,
1252,237564613,geokaycee,KAYCEE GEORGE,2011-01-13 03:33:12+00:00,,6973,906,218236,http://pbs.twimg.com/profile_images/1376672699427254274/5vNBglTO_normal.jpg,https://pbs.twimg.com/profile_banners/237564613/1612898710,
1254,452244192,kvngSucre,👑 Tobi Elugbadebo,2012-01-01 16:11:19+00:00,,1926,1727,116789,http://pbs.twimg.com/profile_images/1513106740312780805/8oKDBYes_normal.jpg,https://pbs.twimg.com/profile_banners/452244192/1603465386,
1255,266502633,Mr_Af0,SAMMIE_SHARP!,2011-03-15 10:12:32+00:00,Universal ,1348,1221,121435,http://pbs.twimg.com/profile_images/1369855777675034625/42MMDVW-_normal.jpg,,
1256,188605861,Qscouture,Qs.,2010-09-09 03:44:46+00:00,#BLUES⚽️,625,606,48026,http://pbs.twimg.com/profile_images/1505985967273959435/pg2aBJf__normal.jpg,https://pbs.twimg.com/profile_banners/188605861/1645383120,
1257,346444953,_mvyowa,yusuf.,2011-08-01 08:18:52+00:00,"Berlin, Germany",5455,1958,126372,http://pbs.twimg.com/profile_images/1457928353466535941/WrgqBmC1_normal.jpg,https://pbs.twimg.com/profile_banners/346444953/1620505482,
1258,202262500,Jeezy5Starr,Hunter Automobiles,2010-10-13 17:12:21+00:00,"Lagos, Nigeria",2026,727,190119,http://pbs.twimg.com/profile_images/1522168134865760261/ddPfXoHK_normal.jpg,https://pbs.twimg.com/profile_banners/202262500/1641022846,
1259,89186348,zainabdulsalam,Zainab,2009-11-11 13:39:29+00:00,Bey Hive,1371,699,65805,http://pbs.twimg.com/profile_images/826162886477217793/criGaRsX_normal.jpg,https://pbs.twimg.com/profile_banners/89186348/1446155486,
1260,185429275,OlasOmoOla,🇳🇬OlaOluWaPoLaYeMi🇿🇦,2010-08-31 23:46:31+00:00,"Johannesburg, South Africa",1148,1305,46996,http://pbs.twimg.com/profile_images/1326912749839015936/YxWv0wjs_normal.jpg,https://pbs.twimg.com/profile_banners/185429275/1380393878,
1261,225311901,sammyrexxx,REX,2010-12-11 08:03:50+00:00,"Abuja, Nigeria",1984,918,94913,http://pbs.twimg.com/profile_images/1499299147966521349/oAxuhI0J_normal.jpg,https://pbs.twimg.com/profile_banners/225311901/1527011964,
1271,234286920,WaleEvarBlazing,Come Hard or Go Home,2011-01-05 08:22:26+00:00,"Houston, Las Gidi , Chicago",3062,1949,169759,http://pbs.twimg.com/profile_images/378800000806892233/b34787303ff1ac1dc4ff5a8f58f46a3c_normal.jpeg,https://pbs.twimg.com/profile_banners/234286920/1385745404,
1279,83190453,realdatkid,datKid,2009-10-17 18:26:40+00:00,,2135,1109,144756,http://pbs.twimg.com/profile_images/1484836754184155138/vbACZtZp_normal.jpg,,
1721,601039751,drbusani,Busani Zikhali 🇿🇦🇸🇿🇿🇼,2012-06-06 15:06:59+00:00,South Yuba City Braamfontein,1459,260,60544,http://pbs.twimg.com/profile_images/1502288082258870282/ERfL8Ybb_normal.jpg,https://pbs.twimg.com/profile_banners/601039751/1585846985,
1722,465329295,moviesndtv,NDTV Movies,2012-01-16 07:00:33+00:00,Delhi,169633,86,69288,http://pbs.twimg.com/profile_images/506468163584659456/eTGFtFsK_normal.jpeg,https://pbs.twimg.com/profile_banners/465329295/1570618348,
1739,34908698,SABreakingNews,SA Breaking News,2009-04-24 12:09:12+00:00,South Africa,898971,3319,505376,http://pbs.twimg.com/profile_images/1159401924204093442/-tLHF_D8_normal.png,https://pbs.twimg.com/profile_banners/34908698/1571150684,
1748,158663469,rakesh0612,Rakesh Ramesh,2010-06-23 08:05:02+00:00,"26.2117,50.566947",606,1235,194061,http://pbs.twimg.com/profile_images/936716043216736256/F3COVUII_normal.jpg,https://pbs.twimg.com/profile_banners/158663469/1411763262,
1762,529301772,MizoNews,Mizo News,2012-03-19 11:16:21+00:00,India,2261,16,97005,http://pbs.twimg.com/profile_images/459049335712264192/Cp1HZc3u_normal.png,https://pbs.twimg.com/profile_banners/529301772/1398280489,
1774,2510048902,757LiveET,757Live Ethiopia,2014-04-26 07:46:19+00:00,Ethiopia,399,79,60468,http://pbs.twimg.com/profile_images/782683241828474880/SyHZhCfv_normal.jpg,,
1838,2464212206,757liveBW,757live Botswana,2014-04-26 06:50:36+00:00,Botswana,401,79,72817,http://pbs.twimg.com/profile_images/753301931251142656/XYZEtgsT_normal.jpg,https://pbs.twimg.com/profile_banners/2464212206/1458374747,
1853,210011021,BahamasNewsNet,Bahamas News.Net,2010-10-30 11:08:07+00:00,Bahamas,245,0,29665,http://pbs.twimg.com/profile_images/2253618213/1_normal.jpg,,
2056,21217034,accesshollywood,Access Hollywood,2009-02-18 17:23:07+00:00,Instagram → @accessonline,927778,5399,105809,http://pbs.twimg.com/profile_images/1442600035317805059/NaSZhIc__normal.jpg,https://pbs.twimg.com/profile_banners/21217034/1645829249,
3169,173414612,KatyPerry_Rocks,Aiko Gaddis,2010-08-01 11:59:36+00:00,,13,5,1835,http://pbs.twimg.com/profile_images/1092969252/KatyPerry_Rocks_normal.jpg,,
6178,2477816005,anitaophilia,anita ophilia,2014-05-05 04:21:43+00:00,mumbai,95,21,22648,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
6543,37865081,daBahamianTing,Da Bahamian Ting,2009-05-05 05:20:33+00:00,"Nassau, Bahamas",1042,4,180928,http://pbs.twimg.com/profile_images/198112514/bahamas_coa_n3984__Small__normal.jpg,https://pbs.twimg.com/profile_banners/37865081/1411689471,
6551,936523201,globalheadline1,Global Headlines,2012-11-09 09:42:48+00:00,"Calgary AB, Canada",1191,192,4177,http://pbs.twimg.com/profile_images/534969510298529792/0s9oLCEk_normal.jpeg,https://pbs.twimg.com/profile_banners/936523201/1422622577,
