,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
15353,1487410975,SajjadQureshi_,Sajjad Ali Qureshi,2013-06-06 10:10:13+00:00,"Karachi, Pakistan",320,879,2075,http://pbs.twimg.com/profile_images/1345105149061193730/dgrcOH8t_normal.jpg,https://pbs.twimg.com/profile_banners/1487410975/1614711741,
40249,4214334732,Tweet_iMithila,iMithila,2015-11-12 16:58:13+00:00,"Noida, India",351,208,904,http://pbs.twimg.com/profile_images/740073373439430661/7CAhnJDP_normal.jpg,https://pbs.twimg.com/profile_banners/4214334732/1492108671,
41788,1367206478235365376,Leads_faster,Leads_faster,2021-03-03 20:13:45+00:00,Bangladesh,26,467,133,http://pbs.twimg.com/profile_images/1367206650357055493/YqQ6Rhfd_normal.jpg,,
44151,1216413665601019906,imam_sadik_1,Sk Imam Sadik,2020-01-12 17:38:04+00:00,"Satkhira ,Bangladesh",226,388,136,http://pbs.twimg.com/profile_images/1286446017370394626/p1jLCTqX_normal.jpg,https://pbs.twimg.com/profile_banners/1216413665601019906/1590623785,
50305,1316782834938384384,thegraphicshut,The graphics Hut,2020-10-15 16:47:58+00:00,Dinajpur,131,915,1307,http://pbs.twimg.com/profile_images/1328685958175178753/-iO2fyyR_normal.jpg,https://pbs.twimg.com/profile_banners/1316782834938384384/1605618343,
54525,1298303837162229760,wp3topper,wp3topper,2020-08-25 16:59:02+00:00,,780,460,427,http://pbs.twimg.com/profile_images/1342178933844758528/dcF_AdBr_normal.jpg,https://pbs.twimg.com/profile_banners/1298303837162229760/1611167206,
56005,1369650488094859267,sadiais49648468,sadia_islam,2021-03-10 14:05:52+00:00,,0,7,8,http://pbs.twimg.com/profile_images/1369650935476199429/2g0p5mI0_normal.jpg,,
57381,1303917459385102337,AfikSyed,syed afik,2020-09-10 04:46:03+00:00,Barisal,161,210,1256,http://pbs.twimg.com/profile_images/1370996529511550976/_MNQFbrW_normal.png,https://pbs.twimg.com/profile_banners/1303917459385102337/1608529603,
60383,1104469223760449536,zusheti,Zusheti,2019-03-09 19:49:17+00:00,,5,88,141,http://pbs.twimg.com/profile_images/1104471273680367620/TsNB2Ijr_normal.png,https://pbs.twimg.com/profile_banners/1104469223760449536/1604908605,
60802,1375050399263039494,tasnuba_6,T. Tasnim Saki,2021-03-25 11:45:09+00:00,,8,6,14,http://pbs.twimg.com/profile_images/1375052733292539908/zJQcpmUM_normal.jpg,https://pbs.twimg.com/profile_banners/1375050399263039494/1616673121,
60983,1374333094887587841,Huzaifa70409302,Huzaifa Iqbal,2021-03-23 12:12:08+00:00,,7,10,5,http://pbs.twimg.com/profile_images/1374333737509474304/8cI-yrIb_normal.jpg,https://pbs.twimg.com/profile_banners/1374333094887587841/1616676469,
61509,1026180986399281153,etsy_Far,فوغا كلوسيت NT4K2,2018-08-05 18:59:47+00:00,,17,117,4685,http://pbs.twimg.com/profile_images/1328021985469853696/HhwDOj_c_normal.jpg,,
61745,1367173295074922498,AmyDigitals,Amy digitals,2021-03-03 18:01:46+00:00,,15,56,182,http://pbs.twimg.com/profile_images/1367174876235202568/uxzOQYaM_normal.jpg,,
66284,1556406492,ShahorearHosen,Sahorear Hosen,2013-06-29 20:03:00+00:00,Bangladesh,194,314,1034,http://pbs.twimg.com/profile_images/1293473832389324800/-BWEiTBJ_normal.jpg,https://pbs.twimg.com/profile_banners/1556406492/1604256660,
