,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
1325,17006996,QuyenTran,quyen,2008-10-27 20:57:39+00:00,,696,847,42535,http://pbs.twimg.com/profile_images/1491549764139294724/V0iXu8SH_normal.jpg,https://pbs.twimg.com/profile_banners/17006996/1644448179,
1361,103501535,iMistresses,Mistresses,2010-01-10 06:38:14+00:00,Online - WorldWide,765,0,50631,http://pbs.twimg.com/profile_images/621839413/mistress_normal.jpg,,
1373,74771009,emilygirl88,emily,2009-09-16 16:30:06+00:00,,844,1302,1233,http://pbs.twimg.com/profile_images/418562124/1_normal.jpg,,
1381,62515912,fashion_fame,Fashion Fame,2009-08-03 13:37:03+00:00,United States,495,1305,6985,http://pbs.twimg.com/profile_images/345737003/ff_normal.gif,,
1439,75284703,FashionBlogNews,FashionBlogNews,2009-09-18 13:52:02+00:00,Worldwide,16542,7114,128978,http://pbs.twimg.com/profile_images/1304400695/fbnlg_normal.jpg,https://pbs.twimg.com/profile_banners/75284703/1398205396,
1500,188066451,thatrossguyyy,Ross,2010-09-07 21:10:41+00:00,"Glasgow, Scotland ",314,345,15193,http://pbs.twimg.com/profile_images/1356713931339874307/uSPI0XhM_normal.jpg,https://pbs.twimg.com/profile_banners/188066451/1576872710,
1727,242364309,LeeWilkins86,Lee Wilkins,2011-01-24 16:23:30+00:00,,291,564,6132,http://pbs.twimg.com/profile_images/1424098369568493569/caUr2H3y_normal.jpg,https://pbs.twimg.com/profile_banners/242364309/1587468349,
2755,63735310,HairPop,Popular Hairstyles,2009-08-07 14:31:39+00:00,USA,462,27,13570,http://pbs.twimg.com/profile_images/372107906/hair_normal.jpg,,
2921,225373368,Sundaycah,Sunday Carico,2010-12-11 12:03:23+00:00,Michigan,0,0,394,http://pbs.twimg.com/profile_images/1187883050/DSC_0164_normal.jpg,,
2929,228620678,Theresadlvso,Theresa Edwards,2010-12-20 06:53:41+00:00,,0,0,420,http://pbs.twimg.com/profile_images/1194825701/95_normal.jpg,,
2963,228628013,Sharonyafwa,Sharon Clark,2010-12-20 07:27:14+00:00,,0,0,407,http://pbs.twimg.com/profile_images/1194790768/sp13_normal.JPG,,
2967,228615311,Patriciafkwpz,Patricia Edwards,2010-12-20 06:28:43+00:00,,0,0,423,http://pbs.twimg.com/profile_images/1194826287/sp30_normal.jpg,,
2989,172296218,DC_F1,Damien Cross,2010-07-29 10:46:36+00:00,"King's Lynn, Norfolk",11514,5594,38204,http://pbs.twimg.com/profile_images/1429914803011788811/7XJAA1xP_normal.jpg,https://pbs.twimg.com/profile_banners/172296218/1582832805,
3006,36044182,ryaihanny,hanny ☪︎ هاني,2009-04-28 11:42:20+00:00,she/they | singapore,6989,953,44970,http://pbs.twimg.com/profile_images/1518122502127382529/ytO6BEzU_normal.jpg,https://pbs.twimg.com/profile_banners/36044182/1586726476,
3040,52654885,JethroKills,Jethro Ortega,2009-07-01 06:37:03+00:00, Puerto Rico,51,147,38976,http://pbs.twimg.com/profile_images/752718878258532352/IMu_P0rL_normal.jpg,https://pbs.twimg.com/profile_banners/52654885/1499343979,
3186,100074593,bizitflint,Bill Flint,2009-12-28 23:18:58+00:00,Palm City Fl,1148,424,92623,http://pbs.twimg.com/profile_images/597563789/29781_100x100_normal.jpg,,
3748,244971712,Shaleni_S,Shaleni Sangaran,2011-01-30 15:30:34+00:00,Kuala Lumpur,102,346,1860,http://pbs.twimg.com/profile_images/3535506387/7c0944e2d59134e59c71db63332887d5_normal.jpeg,,
4194,20232346,Danny_c90s,Danny Ashenden,2009-02-06 12:10:26+00:00,London,1537,935,16508,http://pbs.twimg.com/profile_images/1509524471161536515/9sCSJSSF_normal.jpg,https://pbs.twimg.com/profile_banners/20232346/1648733665,
4534,80013777,JuliaSexana,Julia Petrova,2009-10-05 12:48:48+00:00,,38,0,75255,http://pbs.twimg.com/profile_images/453970326/143073_normal.gif,,
