,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
41,487145760,Blevhead495,Blevhead ✌🏼👽,2012-02-09 01:56:02+00:00,,696,1585,36258,http://pbs.twimg.com/profile_images/1349847300047335424/Fef6VwUI_normal.jpg,https://pbs.twimg.com/profile_banners/487145760/1610663808,
208,167019665,pabl7o_meza,Pablo Meza,2010-07-15 15:21:23+00:00,Santa Cruz-Bolivia,209,1475,15032,http://pbs.twimg.com/profile_images/1184282380166729730/gEuqR8Kg_normal.jpg,https://pbs.twimg.com/profile_banners/167019665/1455507943,
248,918802173449965568,CallumB12488022,Callum Black,2017-10-13 11:34:43+00:00,,420,947,4035,http://pbs.twimg.com/profile_images/1149320727503523840/XwdevEWr_normal.jpg,https://pbs.twimg.com/profile_banners/918802173449965568/1562854391,
621,981995596264419330,instvblesya,‍ ‍‍ ‍ ‍ ‍ ‍‍ ‍ ‍‍ ‍ ‍𓆩 𝐄𝐒̲𝐘𝐀.,2018-04-05 20:42:49+00:00, ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀𝐓𝐇𝐎̲𝐑.,228,153,15249,http://pbs.twimg.com/profile_images/1374060391576305667/PV6ggkG6_normal.jpg,https://pbs.twimg.com/profile_banners/981995596264419330/1616436501,
663,30276845,xbubblepopx,Amber ღ,2009-04-10 18:21:34+00:00,home sweet hell,187,946,9013,http://pbs.twimg.com/profile_images/1374290031188271108/wtsRtiPz_normal.jpg,https://pbs.twimg.com/profile_banners/30276845/1584480013,
850,125073286,Berusina,Beren,2010-03-21 15:55:13+00:00,Kadikoi 👊🏻,1998,280,6652,http://pbs.twimg.com/profile_images/1306259756814868483/SlGCar5X_normal.jpg,https://pbs.twimg.com/profile_banners/125073286/1549551247,
1042,717333710069084161,heeryunng,Heeryung.,2016-04-05 12:50:58+00:00,"Joo Eojin’s love bug
Studio Santa Claus Ent. ",84,47,4005,http://pbs.twimg.com/profile_images/1381828193699569665/suzrikJw_normal.jpg,https://pbs.twimg.com/profile_banners/717333710069084161/1618288509,
1136,868392625623023616,sinfullydior,(𝖭𝖮𝖳) 𝐊𝐞𝐧𝐝𝐚𝐥𝐥 𝐉𝐞𝐧𝐧𝐞𝐫.,2017-05-27 09:05:10+00:00,,707,660,33770,http://pbs.twimg.com/profile_images/1384451171365003266/smRKsW6G_normal.jpg,https://pbs.twimg.com/profile_banners/868392625623023616/1618913856,
1176,873976240671080448,jayooneshim,YOON,2017-06-11 18:52:28+00:00,"Unreal, 2004.",198,183,4423,http://pbs.twimg.com/profile_images/1380134511392870408/wf309nz2_normal.png,https://pbs.twimg.com/profile_banners/873976240671080448/1617884714,
1305,1091480873915043841,bescaredfme,disquietude,2019-02-01 23:38:13+00:00,she/her.,69,141,798,http://pbs.twimg.com/profile_images/1098425902948642816/KlmDS3UP_normal.jpg,https://pbs.twimg.com/profile_banners/1091480873915043841/1550720117,
1603,242344268,amandabbk,Homofóbico do caralho seu viadinho,2011-01-24 15:26:55+00:00,ABC - SP,22602,885,273002,http://pbs.twimg.com/profile_images/1273411876219752449/1NVqSkft_normal.jpg,https://pbs.twimg.com/profile_banners/242344268/1598198978,
1656,1027185750897508353,ahmedhegab55,STARBOY,2018-08-08 13:32:22+00:00,"North sinai, Egypt ",2680,3515,7647,http://pbs.twimg.com/profile_images/1378061689212526597/eyZUPZQX_normal.jpg,https://pbs.twimg.com/profile_banners/1027185750897508353/1610905371,
1838,1284036607,leonelr247,Reyes28$,2013-03-20 19:01:29+00:00,"WonderLust, KisslAnd, CA",346,2010,10393,http://pbs.twimg.com/profile_images/1334679515008679936/S58Y4dlw_normal.jpg,https://pbs.twimg.com/profile_banners/1284036607/1569730451,
1928,1095629585406779393,NTNhn3,BY MAN,2019-02-13 10:23:43+00:00,,2,21,10,http://pbs.twimg.com/profile_images/1378649018436263938/-OhUztfh_normal.jpg,,
2002,76053935,milyaterms,stop it milya,2009-09-21 15:32:52+00:00,"Kuala Lumpur, Malaysia",1355,136,44215,http://pbs.twimg.com/profile_images/1147782513684729856/gdk_lWzV_normal.jpg,https://pbs.twimg.com/profile_banners/76053935/1531020620,
2072,19549456,pneprincess,jennifer,2009-01-26 18:46:05+00:00,,829,3270,43013,http://pbs.twimg.com/profile_images/435827597801689088/DedVxd1T_normal.jpeg,https://pbs.twimg.com/profile_banners/19549456/1541294802,
