,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
726,150875580,adolino92,Adolfo Á. Villeda,2010-06-02 01:46:22+00:00,México,449,1157,24753,http://pbs.twimg.com/profile_images/1212173857227886592/z9iJXYYk_normal.jpg,https://pbs.twimg.com/profile_banners/150875580/1485932190,
1078,1049637622300037120,FranzeneSanchez,Angelo,2018-10-09 12:28:05+00:00,Paraiso,294,284,2799,http://pbs.twimg.com/profile_images/1314114357148540929/qb40_XS__normal.jpg,https://pbs.twimg.com/profile_banners/1049637622300037120/1604069618,
1276,168117085,userrafaelfs,Rafo,2010-07-18 12:42:18+00:00,Do lado do meu vizinho,81,359,15196,http://pbs.twimg.com/profile_images/1385721168435556358/ZtT9odgL_normal.jpg,https://pbs.twimg.com/profile_banners/168117085/1570368976,
1582,779531018646671360,ElijahGuinto,EJ,2016-09-24 04:00:52+00:00,Manila City,68,89,1916,http://pbs.twimg.com/profile_images/978261294737276928/4MhixjGd_normal.jpg,,
1905,808521198250303488,acciodanvers,my.ka ‎✵ tfatws era,2016-12-13 03:57:30+00:00,mulitfandom,3092,650,48272,http://pbs.twimg.com/profile_images/1358503922277617666/rw6bQTM3_normal.jpg,https://pbs.twimg.com/profile_banners/808521198250303488/1612727550,
3773,2943973656,Songcko,Melon Juice,2014-12-26 14:36:42+00:00,Republic of the Philippines,285,643,6018,http://pbs.twimg.com/profile_images/1254121688909803521/pCl5dGuk_normal.jpg,https://pbs.twimg.com/profile_banners/2943973656/1585753663,
4040,1045985064,Kriss_on_Trax,クリストファー,2012-12-29 21:09:06+00:00,Shonan ,82,109,66406,http://pbs.twimg.com/profile_images/1382759965564223489/DUzIhcwM_normal.jpg,https://pbs.twimg.com/profile_banners/1045985064/1617057814,
4104,2981365148,PioloRaj,Raj🌊,2015-01-14 02:33:33+00:00,"Manila, Philippines",344,298,16058,http://pbs.twimg.com/profile_images/1378276033544081409/2gHGwlpT_normal.jpg,https://pbs.twimg.com/profile_banners/2981365148/1614027046,
5770,1324641373,Wan_Ruzzainie,Wan Ruzzainie,2013-04-03 13:46:34+00:00,,132,106,6889,http://pbs.twimg.com/profile_images/919447237297451009/_PuJceUR_normal.jpg,https://pbs.twimg.com/profile_banners/1324641373/1515603982,
5871,1328751246,pgraeona,𝐫𝐞í,2013-04-05 09:13:42+00:00,𝒂𝒏𝒏 𝒅𝒐𝒎𝒊𝒏𝒊𝒄,3958,1420,188165,http://pbs.twimg.com/profile_images/1373614047820607491/1cLYVLS5_normal.jpg,https://pbs.twimg.com/profile_banners/1328751246/1615894100,
5881,1024148872795381761,lebronjayy,shuna,2018-07-31 04:24:53+00:00,🖥,501,445,1410,http://pbs.twimg.com/profile_images/1380581479227424768/WXCbmcgB_normal.jpg,https://pbs.twimg.com/profile_banners/1024148872795381761/1613988926,
6712,741798765556731904,XeitanxD1,BossMel,2016-06-12 01:06:22+00:00,Republic of the Philippines,174,208,5278,http://pbs.twimg.com/profile_images/1256628420089241602/CxxtMTB9_normal.jpg,https://pbs.twimg.com/profile_banners/741798765556731904/1465694316,
