,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
5,295828520,SWAGCONSULTANT,Jeffery Banks,2011-05-09 18:43:43+00:00,VCU//RVA//HPT,275,220,18798,http://pbs.twimg.com/profile_images/1149811370982072320/rkx83SRi_normal.jpg,https://pbs.twimg.com/profile_banners/295828520/1518234157,
36,348171971,stephc1717,Take me to ⛪,2011-08-04 00:25:20+00:00,who knows where i am,174,206,7303,http://pbs.twimg.com/profile_images/940310359444946945/Ztx1ubXh_normal.jpg,https://pbs.twimg.com/profile_banners/348171971/1516719618,
56,77804356,patrickcrofts,Patrick Crofts,2009-09-27 18:56:51+00:00,Hunsdon,160,393,1086,http://pbs.twimg.com/profile_images/1339932292307963905/uRuG0v8q_normal.jpg,https://pbs.twimg.com/profile_banners/77804356/1363115177,
131,172188612,PrieAgency,PRIE Agency,2010-07-29 03:07:53+00:00,800 Battery Ave SE #2071 30339,790,1639,4334,http://pbs.twimg.com/profile_images/1336436003012308992/65Ha1x1G_normal.jpg,https://pbs.twimg.com/profile_banners/172188612/1607466148,
176,218132072,TVJNL5,T,2010-11-21 14:22:59+00:00,,245,138,61608,http://pbs.twimg.com/profile_images/1352435842774659072/sxBE-5Ej_normal.jpg,https://pbs.twimg.com/profile_banners/218132072/1611281414,
187,52665629,Streakshooter31,Streakshooter31,2009-07-01 07:50:14+00:00,,174,792,9985,http://pbs.twimg.com/profile_images/2754579021/1d27722fe1f24ee1427e26e72726ebe0_normal.jpeg,https://pbs.twimg.com/profile_banners/52665629/1368268098,
188,258419704,celebwonder,Celebrities Wonder,2011-02-27 17:52:43+00:00,,67,63,13709,http://pbs.twimg.com/profile_images/1257047566/star_red_normal.png,,
194,114494861,snehil_kumar,Snehil Kumar ⭐️⭐️,2010-02-15 16:15:24+00:00,Delhi,278,984,5816,http://pbs.twimg.com/profile_images/1101082088034324480/CNre21Z__normal.jpg,https://pbs.twimg.com/profile_banners/114494861/1398954761,
200,172826868,OCantdawgg,ogPAWPS,2010-07-30 18:18:22+00:00,Orange County / HiGH DESERT CA,425,441,45091,http://pbs.twimg.com/profile_images/1272007971304697856/9x0Wa7eq_normal.jpg,https://pbs.twimg.com/profile_banners/172826868/1453378322,
370,331757451,chipwafarai,chipwafarai,2011-07-08 17:32:46+00:00,,50,0,11184,http://pbs.twimg.com/profile_images/1432698232/chipwa_normal.jpg,,
408,483258577,CelebsVenue,Celebs Venue,2012-02-04 20:22:28+00:00,New York,2489,188,13082,http://pbs.twimg.com/profile_images/736883738110504960/5ZA5M2Ot_normal.jpg,https://pbs.twimg.com/profile_banners/483258577/1398457308,
427,636488134,MaxxDarkholer,Maxx Darkholer,2012-07-15 21:50:02+00:00,,198,616,1487,http://pbs.twimg.com/profile_images/2858424990/77abc9659b6b79d26f293fc5d30e7cc0_normal.jpeg,https://pbs.twimg.com/profile_banners/636488134/1360600491,
494,19714123,lincolnlhayes,"Lincoln, like the president",2009-01-29 14:58:39+00:00,NYC adjacent,800,485,44579,http://pbs.twimg.com/profile_images/1512924244396683265/KL4zBJEu_normal.jpg,https://pbs.twimg.com/profile_banners/19714123/1635020013,
639,95816004,CocoMazenCheese,Mazen Eshak,2009-12-10 03:45:57+00:00,"Portland,OR",29,26,7197,http://pbs.twimg.com/profile_images/1367276907/image_normal.jpg,,
852,277329025,HBNEWYORK,HATTMANAN BROOK,2011-04-05 04:25:12+00:00,"New York, NY",700,2805,10196,http://pbs.twimg.com/profile_images/3186557329/dcef282fd9ae465036ff361df5be1562_normal.png,https://pbs.twimg.com/profile_banners/277329025/1359604674,
916,21986031,kerrrylee,Kerry Lee,2009-02-26 07:16:39+00:00,"San Francisco, CA",272,620,5984,http://pbs.twimg.com/profile_images/584948078492286976/Tixa20wz_normal.jpg,https://pbs.twimg.com/profile_banners/21986031/1351493210,
963,704580714,celeb_hot,Hot Celebrities,2012-07-19 07:35:03+00:00,,14,0,1838,http://pbs.twimg.com/profile_images/2411495362/Katie-Holmes-Hot-Celebrity-Photo_normal.jpg,,
967,213277666,AlexJoseWiggins,Alex Wiggins,2010-11-08 13:44:17+00:00,"Los Angeles, CA",689,978,30631,http://pbs.twimg.com/profile_images/1300823715324653568/DguCQDDF_normal.jpg,https://pbs.twimg.com/profile_banners/213277666/1598975310,
1040,634019705,RichArcillas,Asian Persuasion,2012-07-12 20:24:43+00:00,"Newcastle/Manchester, UK",137,203,5727,http://pbs.twimg.com/profile_images/516739992694304769/4TedAbkh_normal.jpeg,https://pbs.twimg.com/profile_banners/634019705/1415043317,
