,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
33,98981976,NappyJeams,🇹🇹 NappyJeams 🇹🇹,2009-12-23 23:28:03+00:00,Above The Above ,1226,950,18989,http://pbs.twimg.com/profile_images/1064242406529294336/bVexUbti_normal.jpg,https://pbs.twimg.com/profile_banners/98981976/1542570138,
506,955295363719745538,DCFLAVOR,HarleyJ,2018-01-22 04:25:38+00:00,,102,103,5481,http://pbs.twimg.com/profile_images/1406862304801665024/O84rAVJS_normal.jpg,https://pbs.twimg.com/profile_banners/955295363719745538/1645941762,
897,818935472416313344,Masefako2_0,Masefako Machete,2017-01-10 21:40:06+00:00,"Polokwane, South Africa",816,1506,14210,http://pbs.twimg.com/profile_images/1162137532785668096/kBHTOVBo_normal.jpg,https://pbs.twimg.com/profile_banners/818935472416313344/1484085579,
914,362076453,MaracleMan,Christian Maracle,2011-08-25 20:23:22+00:00,The LEGIT BOSS Of The IWC,7345,1972,38875,http://pbs.twimg.com/profile_images/1512624052145434633/dPVO3mXC_normal.jpg,https://pbs.twimg.com/profile_banners/362076453/1649472699,
1061,1116560384171708416,sojunoodles,🍶🍜 SojuNoodles,2019-04-12 04:35:15+00:00,,641,485,2088,http://pbs.twimg.com/profile_images/1423427204252413954/BPjIyInN_normal.png,https://pbs.twimg.com/profile_banners/1116560384171708416/1640497483,
1149,744609330515804160,chstainspugh,may,2016-06-19 19:14:33+00:00,amber's angels ,3049,3870,54194,http://pbs.twimg.com/profile_images/1513747555380871177/SzAXlweu_normal.jpg,https://pbs.twimg.com/profile_banners/744609330515804160/1649740516,
1796,1343404437214285826,paiNaboparu,Aboparu,2020-12-28 03:52:38+00:00,♡ ,106,124,2935,http://pbs.twimg.com/profile_images/1519368798859628544/fW3629ii_normal.jpg,https://pbs.twimg.com/profile_banners/1343404437214285826/1650897924,
1916,113270494,DONmuthafuckinP,Bar Kells,2010-02-11 07:00:42+00:00,"Texas, USA",89,294,5062,http://pbs.twimg.com/profile_images/1010230698836414464/IqoiAaXA_normal.jpg,https://pbs.twimg.com/profile_banners/113270494/1521990855,
2040,992428897139658753,KaanPolat1999,Kaan Polat,2018-05-04 15:41:02+00:00,"Yalova, Türkiye",171,495,10117,http://pbs.twimg.com/profile_images/1346521333254004742/9PVHKED9_normal.jpg,https://pbs.twimg.com/profile_banners/992428897139658753/1641277140,
2236,1213903607835185152,RealGarthHughes,Garth Hughes 🇺🇸🍊,2020-01-05 19:23:32+00:00,United States,99,316,11255,http://pbs.twimg.com/profile_images/1411784004500692996/_6yqzN4G_normal.jpg,https://pbs.twimg.com/profile_banners/1213903607835185152/1625430511,
2377,1151186097889615872,KatShirley1,Kat Shirley,2019-07-16 17:45:28+00:00,,2,24,23,http://pbs.twimg.com/profile_images/1239692112037171200/eFtKCPUc_normal.jpg,,
3132,1297858708450365440,GREGNICKXXV,Gregory Nicholas,2020-08-24 11:30:15+00:00,Somewhere in the Multiverse,49,139,1780,http://pbs.twimg.com/profile_images/1511272268940591108/ph0iqz2P_normal.jpg,https://pbs.twimg.com/profile_banners/1297858708450365440/1625292213,
3779,1456836401316581378,DrakenPage,draken page,2021-11-06 04:10:55+00:00,,35,363,1149,http://pbs.twimg.com/profile_images/1456836469901856769/oYPrv84O_normal.jpg,,
3889,1433617262888562688,j_xhao,Jae Xhao ✨,2021-09-03 02:26:19+00:00,,27,73,237,http://pbs.twimg.com/profile_images/1507659915321651200/nEWFqqLW_normal.jpg,https://pbs.twimg.com/profile_banners/1433617262888562688/1648289177,
3973,1506632141744095234,KBHC13MM,Kendra Campbell,2022-03-23 14:01:53+00:00,,2,31,2,http://pbs.twimg.com/profile_images/1506632327451000832/Z-lt8dq-_normal.jpg,,
4122,1505397213203206148,lisvmvrie94,NinsAndPeedles,2022-03-20 04:14:09+00:00,NJ,40,256,454,http://pbs.twimg.com/profile_images/1505400755708178432/DH_yqV9v_normal.jpg,https://pbs.twimg.com/profile_banners/1505397213203206148/1647750485,
