,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
70,4869345401,ChordP95,SΛTURN GƲY,2016-02-01 14:30:13+00:00,,104,391,1742,http://pbs.twimg.com/profile_images/1378007100853530624/15Yx60KA_normal.jpg,https://pbs.twimg.com/profile_banners/4869345401/1617477381,
215,257639870,Aurorablast,Vanessa Macaulay,2011-02-25 21:31:55+00:00,"Here, or thereabouts",337,526,7264,http://pbs.twimg.com/profile_images/1321962613526405121/oGNdODKB_normal.jpg,https://pbs.twimg.com/profile_banners/257639870/1601383742,
237,1222590351036309505,Cher93284242,Cher,2020-01-29 18:40:48+00:00,,2,1,441,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
337,541267649,pukecarpet,mike um,2012-03-31 01:34:45+00:00,,782,36,158115,http://pbs.twimg.com/profile_images/1380331852666449925/JOO8nv4V_normal.jpg,https://pbs.twimg.com/profile_banners/541267649/1603971066,
360,1247576683571335173,jahmezactual,Stark Contraxt 🇺🇸✊🇺🇸🦬,2020-04-07 17:27:24+00:00,USA,72,206,8161,http://pbs.twimg.com/profile_images/1359225336425242625/f-kJd8eP_normal.jpg,https://pbs.twimg.com/profile_banners/1247576683571335173/1612899548,
378,311063557,a_osceola,annie,2011-06-04 20:48:40+00:00,"Miami, FL",1238,512,92162,http://pbs.twimg.com/profile_images/1288292498943741954/g65PVrR6_normal.jpg,https://pbs.twimg.com/profile_banners/311063557/1476170806,
806,404344393,NichebizLLC,Nichebiz LLC,2011-11-03 19:55:09+00:00,,68,187,34520,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/404344393/1440266762,
838,1066851205475942401,KyleORourke17,Devin’s friend?,2018-11-26 00:28:43+00:00,,48,37,301,http://pbs.twimg.com/profile_images/1348881525253791745/uFqoW3-3_normal.jpg,https://pbs.twimg.com/profile_banners/1066851205475942401/1610433392,
1165,314098488,TurerouciousT,GoodDayMate,2011-06-09 18:19:20+00:00,Peters Nipple,161,597,1683,http://pbs.twimg.com/profile_images/1374193047005589504/Rr5TSyt9_normal.jpg,https://pbs.twimg.com/profile_banners/314098488/1616128754,
1518,876920030,carla_uribee,Carla Uribe,2012-10-13 02:47:45+00:00,"Austin, TX",364,374,6912,http://pbs.twimg.com/profile_images/1378901368543531012/41iQsy9W_normal.jpg,https://pbs.twimg.com/profile_banners/876920030/1602797159,
1556,1213977388096188416,meyitir,Meyitir Imsong,2020-01-06 00:15:52+00:00,Nagaland,3,143,174,http://pbs.twimg.com/profile_images/1219603287751544833/a78IK_J2_normal.jpg,https://pbs.twimg.com/profile_banners/1213977388096188416/1579610926,
1595,1208789079451721729,Est84Terminus,TerminusEst84 Beep/bop/boop,2019-12-22 16:41:48+00:00,,78,91,1994,http://pbs.twimg.com/profile_images/1208789934900989952/rD2Mxfew_normal.jpg,,
1874,51201326,BogusFett,🅑🅞🅖🅤🅢 🅕🅔🅣🅣 🇪🇺🇪🇺🇪🇺🇪🇺#FBPE #REJOIN,2009-06-26 19:58:56+00:00,Corrupt Plague Island,1547,2835,5906,http://pbs.twimg.com/profile_images/1186282286590943232/C1G9QMuf_normal.jpg,https://pbs.twimg.com/profile_banners/51201326/1588932427,
2214,75391375,bunnygail1977,gail,2009-09-18 21:31:43+00:00,cumbria,4046,4054,91493,http://pbs.twimg.com/profile_images/415606948805869568/uk-M3vYo_normal.png,https://pbs.twimg.com/profile_banners/75391375/1493952769,
2360,22375953,Victoriamary,@victoriamary,2009-03-01 16:16:51+00:00,"Dublin, Ireland",16247,9680,25425,http://pbs.twimg.com/profile_images/1192550706361831424/8NQT3cN0_normal.jpg,https://pbs.twimg.com/profile_banners/22375953/1493889859,
2523,2760963319,prdctidea,Elon Musk - Amazon FC Ambassador 📦,2014-08-24 00:35:32+00:00,,135,1058,13617,http://pbs.twimg.com/profile_images/503907868995620864/jjnHuc-L_normal.jpeg,https://pbs.twimg.com/profile_banners/2760963319/1562895084,
3339,84706583,ashmc87x,Ash,2009-10-23 22:33:42+00:00,"Glasgow, Scotland",278,807,1796,http://pbs.twimg.com/profile_images/1279482063532498944/8hZrCEjh_normal.jpg,https://pbs.twimg.com/profile_banners/84706583/1585228726,
3859,1188199018540625920,SoftlySpoken34,DreamboatHunk,2019-10-26 21:01:50+00:00,,3,18,259,http://pbs.twimg.com/profile_images/1347777541797367811/SSE3PMXj_normal.jpg,https://pbs.twimg.com/profile_banners/1188199018540625920/1610179904,
4154,90229987,kbsez,K. B.,2009-11-15 19:34:45+00:00,,8658,5767,64862,http://pbs.twimg.com/profile_images/1075946153/twit_avatar_normal.png,https://pbs.twimg.com/profile_banners/90229987/1398290422,
4242,1499320099,njokasuyru,Associate Producer of Zack Snyder's Justice League,2013-06-10 20:29:01+00:00,,352,437,5204,http://pbs.twimg.com/profile_images/1316468887991578626/_3ho6KLS_normal.jpg,,
4275,847458750717874176,certifiedcomics,Certified Comic Shop,2017-03-30 14:41:26+00:00,"Detroit, MI",675,937,13192,http://pbs.twimg.com/profile_images/1379620875184574470/VfXuP9S3_normal.jpg,https://pbs.twimg.com/profile_banners/847458750717874176/1492721703,
4282,821193,slashfilm,Peter Sciretta,2007-03-08 07:27:32+00:00,"West Hollywood, CA",188617,1057,135089,http://pbs.twimg.com/profile_images/1195501893797072896/_cqZCGBC_normal.jpg,https://pbs.twimg.com/profile_banners/821193/1398198390,
4358,1223984886719008768,Techinfinityli1,Techinfinitylife,2020-02-02 15:01:59+00:00,,27,0,51588,http://pbs.twimg.com/profile_images/1223984942478061568/9OIKH_GY_normal.jpg,https://pbs.twimg.com/profile_banners/1223984886719008768/1580658833,
4402,1043958306665107456,XtremeXEN,Xtreme Entertainment Network,2018-09-23 20:20:30+00:00,,10,63,2113,http://pbs.twimg.com/profile_images/1043960604594245632/OpjhB58H_normal.jpg,https://pbs.twimg.com/profile_banners/1043958306665107456/1537737168,
4441,931971605009436673,City2cityW,City2City.World🌎,2017-11-18 19:45:20+00:00,"Bavaria, Germany",347,339,70958,http://pbs.twimg.com/profile_images/931972609922813953/zAFqYGpv_normal.jpg,https://pbs.twimg.com/profile_banners/931971605009436673/1511034629,
4591,251461565,josecegu,Jose Cervantes,2011-02-13 05:19:28+00:00,"Nogales, Sonora, Mexico",53,476,156,http://pbs.twimg.com/profile_images/754583436522758144/IGCLCMAc_normal.jpg,,
5199,1373462214,beadoz,Paul Jensen Esquire,2013-04-23 01:07:56+00:00,"Ann Arbor, MI  GUITAR ARMY",3540,4980,117838,http://pbs.twimg.com/profile_images/1380605279302258693/IZ1duEck_normal.jpg,https://pbs.twimg.com/profile_banners/1373462214/1617996924,
5454,3111939863,PhillThomas24,Phill,2015-03-24 22:48:45+00:00,,223,641,5240,http://pbs.twimg.com/profile_images/1371482944582340608/Z3rvc0-m_normal.jpg,https://pbs.twimg.com/profile_banners/3111939863/1615822153,
5512,1317174111836213249,steelking16,steelking,2020-10-16 18:43:07+00:00,,58,894,3026,http://pbs.twimg.com/profile_images/1317174496172953601/I2f_GwmY_normal.jpg,,
5649,1084825453259644928,Shulyna1,Shulyna,2019-01-14 14:51:57+00:00,"Bs. As, Argentina",107,160,20485,http://pbs.twimg.com/profile_images/1380267694843424772/3P3tH-oZ_normal.jpg,https://pbs.twimg.com/profile_banners/1084825453259644928/1616619656,
5781,1309164857359564800,FatHorseGnB,FatHorse🇨🇦GAMING&BOUTIQUE🇸🇻,2020-09-24 16:16:53+00:00,He/Him,677,2966,7767,http://pbs.twimg.com/profile_images/1372374905199730697/boa3t3Cq_normal.jpg,https://pbs.twimg.com/profile_banners/1309164857359564800/1617817347,
5891,36297832,MoonAngelWings,MoonAngelWings....NO DM,2009-04-29 05:39:23+00:00,USA No Trumpsters #RESIST,16793,16891,288972,http://pbs.twimg.com/profile_images/3276277395/ee2367249c5f45f677ba409b4b37926e_normal.png,https://pbs.twimg.com/profile_banners/36297832/1353273760,
5919,1275793920,RonaldVenusian,Ron B,2013-03-17 19:29:56+00:00,,3817,3336,17156,http://pbs.twimg.com/profile_images/1376775166613655553/gRF5w7qZ_normal.jpg,https://pbs.twimg.com/profile_banners/1275793920/1598471738,
5935,113772203,jiminsfairies,F A I R Y,2010-02-13 00:30:39+00:00,she/her | taken | 25 | mdni,10574,1066,84065,http://pbs.twimg.com/profile_images/1378890153738051591/0grmvDPX_normal.jpg,https://pbs.twimg.com/profile_banners/113772203/1617588056,
6002,1250131784,WallyWhitsett,Nexus,2013-03-07 21:55:48+00:00,,28,207,4717,http://pbs.twimg.com/profile_images/1376970695293427719/XyTkccxC_normal.jpg,https://pbs.twimg.com/profile_banners/1250131784/1614642477,
6066,3490430284,Cinephile1994,LdMistery,2015-08-30 11:09:14+00:00,Netherlands,241,1374,15299,http://pbs.twimg.com/profile_images/1327582456120225793/oZsZUcOe_normal.jpg,https://pbs.twimg.com/profile_banners/3490430284/1585910453,
6262,739890511444627461,7ord4n_,Jordan,2016-06-06 18:43:39+00:00,"Middlesbrough, England",211,328,2313,http://pbs.twimg.com/profile_images/1374462952074453006/Xi4w3KPi_normal.jpg,https://pbs.twimg.com/profile_banners/739890511444627461/1617127371,
6297,1209179778063822848,MalcolmCalder5,#VigilansnonCadet,2019-12-23 18:32:04+00:00,,7,13,852,http://pbs.twimg.com/profile_images/1248402060321538053/HuujVnS4_normal.jpg,,
