,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
110,599497736,dynamicclifford,kayla ♡s #easier,2012-06-04 19:30:50+00:00,,962,313,18805,http://pbs.twimg.com/profile_images/1113610472052465664/UiHuc3mC_normal.jpg,https://pbs.twimg.com/profile_banners/599497736/1554340400,
112,281563555,SamCupidson,Sam Cupidson,2011-04-13 14:39:43+00:00,Love,3002,3486,11079,http://pbs.twimg.com/profile_images/2543747337/z6mkt2298b17ehx5lvw5_normal.jpeg,,
226,84771982,TrendyLevel,Evangeline,2009-10-24 05:11:14+00:00,California,83,259,10508,http://pbs.twimg.com/profile_images/487299095/Untitled_normal.png,,
249,17837688,StephHarrington,Stephanie Harrington,2008-12-03 14:44:01+00:00,London,16926,22755,18426,http://pbs.twimg.com/profile_images/134405590/Stephrosehrt08-vi_normal.jpg,,
284,72891130,TWEET_ANTIQUES,TWEET ANTIQUES,2009-09-09 16:28:52+00:00,,2999,170,18683,http://pbs.twimg.com/profile_images/408228088/imagesaaa_normal.jpeg,,
290,1335759458,KrishikNair,Krishik Nair,2013-04-08 04:43:49+00:00,"Mumbai, India",205,107,4217,http://pbs.twimg.com/profile_images/1247179803658088448/oGYAdI0i_normal.jpg,https://pbs.twimg.com/profile_banners/1335759458/1453722019,
1270,16297502,SocialMadi,Madison Taylor,2008-09-15 16:11:24+00:00,"New York, NY",1330,652,23125,http://pbs.twimg.com/profile_images/1248826359/madi_normal.png,,
1343,24335805,christinereedla,PlatinumImage,2009-03-14 05:31:34+00:00,"Los Angeles, CA",565,830,2166,http://pbs.twimg.com/profile_images/943166077550202880/UTPxKSJI_normal.jpg,https://pbs.twimg.com/profile_banners/24335805/1573336312,
1510,78545665,getcoloncleanse,Colon Cleanse,2009-09-30 08:00:20+00:00,,224,171,8162,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
1511,18623277,datingwomen,datingwomen,2009-01-05 04:18:58+00:00,,224,82,8094,http://pbs.twimg.com/profile_images/363515311/Blue_hills_normal.jpg,,
1513,26681943,buddieluv,Shit for Shy Guys.,2009-03-26 03:46:06+00:00,"Kingston, WA",1429,2238,14347,http://pbs.twimg.com/profile_images/110358743/profile_normal.jpg,https://pbs.twimg.com/profile_banners/26681943/1440479091,
1665,60120655,Antiques_World,Antiques Worldwide,2009-07-25 18:48:03+00:00,France,2709,63,15226,http://pbs.twimg.com/profile_images/331767156/Rames_Header_-_right_butterfly_99x87_normal.jpg,,
1854,64049372,match4u,match u up,2009-08-08 21:49:58+00:00,world wide,2657,3310,32932,http://pbs.twimg.com/profile_images/353304266/ist2_2659537-cupid_normal.jpg,,
1895,18758819,sexmyths,Shele & Michael,2009-01-08 09:11:21+00:00,Australia,308,502,14080,http://pbs.twimg.com/profile_images/337025728/lovemetendersexmythsexposed_normal.jpg,,
1896,30955244,iratemydateapp,iratemydate,2009-04-13 20:44:52+00:00,Seattle,539,617,3344,http://pbs.twimg.com/profile_images/3034799962/0a8e112be8f629f24a844b07ba45508f_normal.png,https://pbs.twimg.com/profile_banners/30955244/1356736888,
1916,103717672,mediaqueenie,mrs media queenie,2010-01-11 01:23:01+00:00,,1158,1706,6804,http://pbs.twimg.com/profile_images/1093424561545080833/hngcNH5Z_normal.jpg,,
1923,349224791,PrinceFairytale,Fairytale Princess,2011-08-05 19:24:05+00:00,,23,10,3632,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
1924,81185231,Theressa367,Theressa,2009-10-09 19:36:20+00:00,,954,1311,22290,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
1925,43338850,WinkedAt,WinkedAt.com,2009-05-29 14:27:29+00:00,"Delaware, US",1695,2299,23734,http://pbs.twimg.com/profile_images/237947434/winkedat_normal.jpg,,
1927,50579219,DirectEyeContac,DirectEyeContact,2009-06-25 07:15:12+00:00,"Manhattan, NY",352,477,31677,http://pbs.twimg.com/profile_images/281519438/screen-capture_normal.jpg,,
1929,158900702,jnasumner,Jenna Sumner,2010-06-23 23:35:29+00:00,,309,21,27302,http://pbs.twimg.com/profile_images/1018416259/me-sexy-029_normal.jpg,https://pbs.twimg.com/profile_banners/158900702/1351424253,
1930,189002642,rosograd,Roslyn Ograd,2010-09-10 03:19:07+00:00,,307,55,38716,http://pbs.twimg.com/profile_images/1120800456/bxp28900s_normal.jpg,,
1931,331493757,ineed_a_date,henry Jones,2011-07-08 08:01:48+00:00,,51,24,7203,http://pbs.twimg.com/profile_images/1431976997/hot_guys_normal.jpg,,
1940,452127764,missingyourex,Dan Baker,2012-01-01 13:07:21+00:00,London,925,1493,3337,http://pbs.twimg.com/profile_images/1727318502/danbakerphoto_normal.jpg,,
1941,191635326,betterdates,Dan Baker,2010-09-16 23:21:19+00:00,"London, UK",1002,1533,1981,http://pbs.twimg.com/profile_images/1727532222/danbakerphoto_normal.jpg,,
1960,151695603,CurrentGossip,Current Gossip,2010-06-04 01:20:42+00:00,,503,81,32003,http://pbs.twimg.com/profile_images/957966732/gossipsmiley_normal.jpg,,
1961,88781536,Amberspagespot,Amber Kingston,2009-11-09 22:35:02+00:00,USA,958,884,30106,http://pbs.twimg.com/profile_images/590712727/DSCN0235_normal.JPG,,
1962,255833791,DatingResearch,Ann Marie,2011-02-22 03:59:19+00:00,USA,222,0,24188,http://pbs.twimg.com/profile_images/1251294738/dating_normal.jpg,,
