,user.id_str,user.screen_name,user.name,user.created_at,user.location,user.followers_count,user.friends_count,user.statuses_count,profile_image_url,profile_banner_url,user.lang
68,307250239,msapril1997,📚,2011-05-29 08:57:30+00:00,Україна,214,130,6687,http://pbs.twimg.com/profile_images/1383528546824425473/Yapq-XLV_normal.jpg,https://pbs.twimg.com/profile_banners/307250239/1618471728,
81,2685153193,ohmypnd,Aimee,2014-07-27 13:54:47+00:00,,150,140,60853,http://pbs.twimg.com/profile_images/615968434883575808/6B0SWPex_normal.jpg,https://pbs.twimg.com/profile_banners/2685153193/1435693277,
90,1025186618108530689,voiceofthehwy,voiceofthehwy,2018-08-03 01:08:31+00:00,"Atlanta, GA",441,1066,406335,http://pbs.twimg.com/profile_images/1120031010211676166/SMmR2HKm_normal.png,https://pbs.twimg.com/profile_banners/1025186618108530689/1555871194,
173,1152630109641293825,Sarita78838313,Sarita,2019-07-20 17:23:27+00:00,,45,299,80,http://pbs.twimg.com/profile_images/1152633527701127168/zcEPlBhh_normal.png,https://pbs.twimg.com/profile_banners/1152630109641293825/1563685688,
192,15783601,harlechnnorfolk,harlechnnorfolk,2008-08-08 21:59:41+00:00,"Harlech, Wales",2060,2876,178492,http://pbs.twimg.com/profile_images/924751204588154881/fLv3NL9v_normal.jpg,https://pbs.twimg.com/profile_banners/15783601/1511349979,
238,382945513,ArleneBHeed,Arlene B. Heed,2011-10-01 00:11:31+00:00,"North Valley Stream, New York",615,3468,42911,http://pbs.twimg.com/profile_images/1064309399869505537/mVj6BJXT_normal.jpg,,
303,524120594,MR_SAXOBEAT_,Juan Wesly,2012-03-14 07:47:24+00:00,Mayflower estate,134,271,2948,http://pbs.twimg.com/profile_images/836026334740557824/W_Tn3eq0_normal.jpg,,
340,14076534,jmarine,jmarine,2008-03-04 05:41:22+00:00,Japan,1983,5000,53168,http://pbs.twimg.com/profile_images/1105289155/2010-05-08_08_33_56_008__normal.JPG,,
367,2412555163,ratemytopics,Dawn Hargrove,2014-03-26 12:40:47+00:00,,394,27,70441,http://pbs.twimg.com/profile_images/448803336980930560/lkrCJIU-_normal.png,,
419,1241342827,cmakc6,Maria,2013-03-04 13:14:38+00:00,,28,81,5108,http://pbs.twimg.com/profile_images/3337750782/0dc80adb40bb7316c7e53c28b886a335_normal.jpeg,,
427,3101729741,shalexsignature,Adekitan Omosalewa,2015-03-21 12:27:03+00:00,"Ibadan, Nigeria",331,519,51628,http://pbs.twimg.com/profile_images/1315774291749801987/W3Ty7sGV_normal.jpg,https://pbs.twimg.com/profile_banners/3101729741/1602540015,
429,3118325375,dovebulletin,Dovebulletin.com,2015-03-26 12:13:10+00:00,Lagos,1785,920,813492,http://pbs.twimg.com/profile_images/989623592488001536/ndJ5QeIQ_normal.jpg,https://pbs.twimg.com/profile_banners/3118325375/1533763910,
444,1007725923720835072,NewsfeedsMedia,NewsfeedsMedia,2018-06-15 20:45:57+00:00,"Los Angeles, CA",150,852,202645,http://pbs.twimg.com/profile_images/1007727007520550912/N-2SnA2K_normal.jpg,https://pbs.twimg.com/profile_banners/1007725923720835072/1529095884,
